start,end,teacher,point,index,date,residual,slow,fast,diagnostic_retained
792,972,792,ATU1,845,2018-10-24,-7.2860163619734521,-6.5820449488680142,-0.70397141310543798,True
792,972,792,ATU1,846,2018-10-25,-7.2390846180237531,-6.6244346049425777,-0.61465001308117539,True
792,972,792,ATU1,847,2018-10-26,-7.2083448810994355,-6.6621062356623746,-0.54623864543706091,True
792,972,792,ATU1,848,2018-10-27,-7.1881558649987483,-6.6960449214260116,-0.49211094357273666,True
792,972,792,ATU1,849,2018-10-28,-7.1746395010229094,-6.7269219910774245,-0.44771750994548487,True
792,972,792,ATU1,850,2018-10-29,-7.1653455800909001,-6.7552073839170035,-0.41013819617389657,True
792,972,792,ATU1,851,2018-10-30,-7.158838360605273,-6.7812480920904399,-0.37759026851483313,True
792,972,792,ATU1,852,2018-10-31,-7.154380918782465,-6.8053211776834734,-0.34905974109899152,True
792,972,792,ATU1,853,2018-11-01,-7.1517127987848426,-6.8276690242061422,-0.32404377457870037,True
792,972,792,ATU1,854,2018-11-02,-7.1507813877144031,-6.8485149831421586,-0.30226640457224452,True
792,972,792,ATU1,855,2018-11-03,-7.1512915297987547,-6.8680489538941973,-0.28324257590455737,True
792,972,792,ATU1,856,2018-11-04,-7.3030726536867405,-6.8961149990421031,-0.4069576546446374,True
792,972,792,ATU1,857,2018-11-05,-7.8710368331596783,-6.9590131818883973,-0.91202365127128093,True
792,972,792,ATU1,858,2018-11-06,-8.549124055675577,-7.0616009801972472,-1.4875230754783297,True
792,972,792,ATU1,859,2018-11-07,-9.3352378928964868,-7.2082872326294556,-2.1269506602670312,True
792,972,792,ATU1,860,2018-11-08,-10.134099891151152,-7.397049339630855,-2.737050551520297,True
792,972,792,ATU1,861,2018-11-09,-10.797762325704696,-7.6164501774420703,-3.1813121482626254,True
792,972,792,ATU1,862,2018-11-10,-11.732972284026062,-7.8820322488345855,-3.850940035191476,True
792,972,792,ATU1,863,2018-11-11,-12.747105637392451,-8.1959079513221891,-4.5511976860702621,True
792,972,792,ATU1,864,2018-11-12,-13.764951869950607,-8.5552011073627305,-5.2097507625878769,True
792,972,792,ATU1,865,2018-11-13,-14.599744516489466,-8.9451716498870368,-5.6545728666024289,True
792,972,792,ATU1,866,2018-11-14,-15.258763410814822,-9.3525001505920553,-5.9062632602227669,True
792,972,792,ATU1,867,2018-11-15,-15.805564770831154,-9.7688269002848998,-6.0367378705462542,True
792,972,792,ATU1,868,2018-11-16,-16.282648976643031,-10.189073485856392,-6.0935754907866393,True
792,972,792,ATU1,869,2018-11-17,-17.331418346480575,-10.649869928477306,-6.6815484180032687,True
792,972,792,ATU1,870,2018-11-18,-19.274755246471273,-11.206314142541432,-8.0684411039298407,True
792,972,792,ATU1,871,2018-11-19,-22.034109013450916,-11.904881553567851,-10.129227459883065,True
792,972,792,ATU1,872,2018-11-20,-25.365687308762176,-12.77332063454813,-12.592366674214047,True
792,972,792,ATU1,873,2018-11-21,-29.06512909989749,-13.824405051667442,-15.240724048230048,True
792,972,792,ATU1,874,2018-11-22,-33.076550503380645,-15.06647895177797,-18.010071551602675,True
792,972,792,ATU1,875,2018-11-23,-33.152208245448264,-16.233300196530891,-16.918908048917373,True
792,972,792,ATU1,876,2018-11-24,-31.859944929467815,-17.241470824462304,-14.618474105005511,True
792,972,792,ATU1,877,2018-11-25,-30.791436977263402,-18.115662189159149,-12.675774788104253,True
792,972,792,ATU1,878,2018-11-26,-30.067695085520825,-18.886761085698613,-11.180933999822212,True
792,972,792,ATU1,879,2018-11-27,-29.62202541732637,-19.579358784513303,-10.042666632813066,True
792,972,792,ATU1,880,2018-11-28,-29.362416300263988,-20.210523785529478,-9.1518925147345094,True
792,972,792,ATU1,881,2018-11-29,-29.226989837522865,-20.792231272754858,-8.434758564768007,True
792,972,792,ATU1,882,2018-11-30,-29.187254991492694,-21.333845706221815,-7.8534092852708781,True
792,972,792,ATU1,883,2018-12-01,-29.339534812704869,-21.850341777607817,-7.4891930350970526,True
792,972,792,ATU1,884,2018-12-02,-29.707993601614703,-22.357287056576002,-7.350706545038701,True
792,972,792,ATU1,885,2018-12-03,-30.122660121140825,-22.858278867193086,-7.2643812539477395,True
792,972,792,ATU1,886,2018-12-04,-30.527015210011257,-23.353036050600707,-7.1739791594105498,True
792,972,792,ATU1,887,2018-12-05,-30.509551811043082,-23.814746744822795,-6.6948050662202867,True
792,972,792,ATU1,888,2018-12-06,-30.448474205291745,-24.242729161627242,-6.2057450436645034,True
792,972,792,ATU1,889,2018-12-07,-30.43056778288144,-24.641944556546868,-5.7886232263345718,True
792,972,792,ATU1,890,2018-12-08,-30.45548745431114,-25.017011840273597,-5.438475614037543,True
792,972,792,ATU1,891,2018-12-09,-30.509809143599512,-25.371385859843009,-5.1384232837565023,True
792,972,792,ATU1,892,2018-12-10,-30.581888560543064,-25.707547324404299,-4.8743412361387648,True
792,972,792,ATU1,893,2018-12-11,-30.663387315866885,-26.027278936756723,-4.636108379110162,True
792,972,792,ATU1,894,2018-12-12,-30.74860818560353,-26.331880823779098,-4.4167273618244316,True
792,972,792,ATU1,895,2018-12-13,-30.833729192408555,-26.622322654013256,-4.2114065383952983,True
792,972,792,ATU1,896,2018-12-14,-30.916223618506876,-26.899348522690261,-4.0168750958166157,True
792,972,792,ATU1,897,2018-12-15,-30.994451953040596,-27.163548744003183,-3.8309032090374124,True
792,972,792,ATU1,898,2018-12-16,-31.067379580940553,-27.415408797999138,-3.6519707829414152,True
792,972,792,ATU1,899,2018-12-17,-31.134382311007812,-27.655342573031955,-3.4790397379758566,True
792,972,792,ATU1,900,2018-12-18,-31.195112633735221,-27.88371483501281,-3.3113977987224104,True
792,972,792,ATU1,901,2018-12-19,-31.249407862357884,-28.100856320647974,-3.1485515417099101,True
792,972,792,ATU1,902,2018-12-20,-31.297227138363951,-28.307073792758679,-2.9901533456052718,True
792,972,792,ATU1,903,2018-12-21,-31.41450006002168,-28.507552906775647,-2.9069471532460334,True
792,972,792,ATU1,904,2018-12-22,-31.588610245092639,-28.706330799570289,-2.8822794455223502,True
792,972,792,ATU1,905,2018-12-23,-31.760872507068257,-28.90339800650564,-2.857474500562617,True
792,972,792,ATU1,906,2018-12-24,-31.921139197528646,-29.098090986571641,-2.8230482109570048,True
792,972,792,ATU1,907,2018-12-25,-32.07564097072833,-29.29019098554949,-2.7854499851788397,True
792,972,792,ATU1,908,2018-12-26,-32.102315126088456,-29.471618349455227,-2.6306967766332292,True
792,972,792,ATU1,909,2018-12-27,-32.11193878432573,-29.641961603317839,-2.4699771810078914,True
792,972,792,ATU1,910,2018-12-28,-32.1293772416102,-29.802440031594763,-2.3269372100154371,True
792,972,792,ATU1,911,2018-12-29,-32.154189848803128,-29.954165826253366,-2.200024022549762,True
792,972,792,ATU1,912,2018-12-30,-32.182273165415666,-30.097914686844479,-2.0843584785711862,True
792,972,792,ATU1,913,2018-12-31,-32.210152150544786,-30.234188071599338,-1.9759640789454487,True
792,972,792,ATU1,914,2019-01-01,-32.235388335891059,-30.36329776606977,-1.8720905698212889,True
792,972,792,ATU1,915,2019-01-02,-32.256415515273943,-30.485434395050685,-1.7709811202232579,True
792,972,792,ATU1,916,2019-01-03,-32.272465284364898,-30.60072671049031,-1.6717385738745882,True
792,972,792,ATU1,917,2019-01-04,-32.283219110696848,-30.709274607277827,-1.5739445034190211,True
792,972,792,ATU1,918,2019-01-05,-32.288625620741072,-30.811168221049645,-1.4774573996914278,True
792,972,792,ATU1,919,2019-01-06,-32.288812830283575,-30.906500131322801,-1.3823126989607744,True
792,972,792,ATU1,920,2019-01-07,-32.284027845680157,-30.99537288708779,-1.2886549585923674,True
792,972,792,ATU1,921,2019-01-08,-32.274595544667875,-31.077903381125214,-1.1966921635426608,True
792,972,792,ATU1,922,2019-01-09,-32.299344741410039,-31.156706049530683,-1.1426386918793554,True
792,972,792,ATU1,923,2019-01-10,-32.289536177215894,-31.229791864220051,-1.0597443129958428,True
792,972,792,ATU1,924,2019-01-11,-32.292796748179683,-31.298372824475507,-0.99442392370417565,True
792,972,792,ATU1,925,2019-01-12,-32.278831006543101,-31.361628191060511,-0.91720281548258953,True
792,972,792,ATU1,926,2019-01-13,-32.256488417798892,-31.419361108914597,-0.83712730888429476,True
