prefix,seed,epoch,total,data,physics,rate_prior,physics_weight,motion,basal_memory,contact_memory,bulk_memory,negative_slip,negative_gap,complementarity,gradient_norm,elapsed_seconds
342,0,39,6.308999089025985,0.007056474928378282,6.3019419521508535,0.0006619467536261265,1.0,2.7602983559336853,16.44690893307235,1.5345039790691828,0.12878485277860813,7.857590133447531,5.644826825295036e-07,15.385506846271932,19388.896832194834,12.369762083049864
342,0,40,2.0241302389121456,0.007050000904473912,2.017079572608954,0.0006653987181226707,1.0,2.710627152104613,3.828927638507144,1.4011787940658522,0.0841611890090935,2.1157109428062255,5.513632765109204e-07,3.9789507404064723,7808.187697130605,12.513230417389423
342,0,41,8.463954691536301,0.007045021484190181,8.456909001733182,0.0006683189282809626,1.0,2.6502692139616064,22.454491835445577,1.2688112045028257,0.0513086162196376,10.569851908886774,5.559495380796465e-07,22.20362967716631,28495.914481402422,12.63072825036943
342,0,42,12.12155120421616,0.007040623635647216,12.114509909699605,0.0006708809085866333,1.0,2.593278331794899,34.01282374487108,1.1557880411673511,0.15198718057772131,13.222692123271234,5.711050756218127e-07,33.66499937510987,22420.308593682646,12.75049433298409
342,0,43,8.495591528607113,0.0070366065232909695,8.488554248733115,0.0006733507069361717,1.0,2.538397351022702,24.421994402315672,1.056284922252832,0.19398474495361895,7.3570139930281755,5.985733117187036e-07,23.852203728985494,21606.240516775884,12.882466708309948
342,0,44,4.869146587559754,0.007033044836706139,4.86211286642867,0.0006762943783760128,1.0,2.48598887434139,12.522356634738461,0.9692457012114588,0.17637330583198046,5.563381588203177,6.329328393515632e-07,12.31744332774139,14214.642036745052,13.021746625192463
342,0,45,6.801511719736437,0.007030226437787847,6.794480813789373,0.0006795092759621614,1.0,2.4346431444554457,17.363204653792643,0.8882672248737711,0.03243656982254387,10.829825071661656,6.493050833660472e-07,16.012988382614473,27274.40663028083,13.136622333433479
342,0,46,7.229437740123554,0.007027849049641835,7.222409208421356,0.0006826525568131062,1.0,2.38430141024696,18.933610156623118,0.8178712567719951,0.06092671412858832,10.163237417284368,6.531300106186861e-07,18.196916850764453,18142.136849649094,13.25435204198584
342,0,47,9.690346263102176,0.007026017628788585,9.683319559444381,0.0006860290056695603,1.0,2.3313263500719748,26.832638002617067,0.7516660535893152,0.10462019935735041,10.65639118863292,6.402626331429968e-07,27.106594481579414,28148.14421139451,13.383591042365879
342,0,48,6.833924489399755,0.007024199135523883,6.826899601164525,0.0006890997065087473,1.0,2.281251046508748,19.82513458831299,0.6908912556972164,0.1589842980154742,5.744431542839606,6.285577316296532e-07,19.087603848219903,21551.42034462635,13.506638000253588
342,0,49,4.9621296518327105,0.007022532696619385,4.955106427244033,0.000691892058045424,1.0,2.2338010714546543,12.460084481939132,0.633886484183748,0.12166333737853197,6.557573280299677,6.310240335078654e-07,12.678735704428455,22829.417638799707,13.600726292002946
342,0,50,5.05125808923565,0.007021348125298199,5.044236046585232,0.0006945251195024392,1.0,2.1878784178268096,13.71862510748191,0.5803924288442558,0.04298024112745026,5.9934441155305445,6.452564798973213e-07,12.786331370029174,20018.994952243003,13.705021042376757
342,0,51,6.445775407819218,0.007020678718773627,6.438754031736159,0.0006973642856109206,1.0,2.1420095197122033,19.2926718436502,0.5287305958161448,0.021622885893233766,5.570194976411218,6.567034996719217e-07,17.51604774396661,20181.822916912788,13.826876708306372
342,0,52,4.3787038950980275,0.007020501913084214,4.371682692948802,0.0007002361412655111,1.0,2.0972473534139766,12.658437940208401,0.4796904036535851,0.047751962517795885,3.0912314274999617,6.535144612871179e-07,12.227419109833432,17033.016721238026,13.936902375426143
342,0,53,4.690486795643175,0.007020921039584856,4.683465171746891,0.0007028566986389696,1.0,2.0543206269245338,12.440577872510403,0.4324370910210655,0.07350424041235581,6.15516185328528,6.308946730723451e-07,11.628253887179929,21013.234399874324,14.038277625106275
342,0,54,3.8069052182688607,0.007021574031224804,3.7998829387972,0.000705440435868226,1.0,2.0128309068722596,9.439092436623369,0.38867779777190087,0.0690677444452025,5.648976875930493,6.053106601365494e-07,9.040534204626518,18351.431857588595,14.138176292181015
342,0,55,4.217549733423525,0.007022612944063294,4.210526412609041,0.000707870420131937,1.0,1.9719219922050466,11.388250241806768,0.348197846032281,0.03150906621927971,4.545441404587368,5.948604229992866e-07,11.188363742552117,19631.489539014117,14.237218417227268
342,0,56,4.660731272813128,0.007023874767334353,4.65370668804264,0.0007100031535930158,1.0,1.933283523502636,13.007034277110492,0.3112112020963244,0.017669186773683964,5.06198262481804,5.995747722559204e-07,12.24476540242253,18525.928972355054,14.332352958153933
342,0,57,3.1209504383819042,0.00702522347060522,3.113924502769983,0.0007121413159448686,1.0,1.8958700275597278,7.67854866716995,0.27783286659057793,0.027912594032841787,4.347139696523697,6.065266885095164e-07,7.570167060986396,15626.198841422794,14.429785875137895
342,0,58,1.7853850225703902,0.0070271445552245225,1.7783571643628393,0.0007136523262521084,1.0,1.8572268842701831,3.95037637042004,0.24812868986684436,0.03720743150575145,2.32520601962472,6.035855640759065e-07,4.0303541512667715,12125.325185103993,14.517134208232164
342,0,59,4.5315992780047285,0.007029818041968021,4.524568745063552,0.0007148992091314191,1.0,1.8166066406261518,13.093497677894177,0.22193701890875728,0.02380977444775904,3.4251179609377993,5.895083219763867e-07,13.091011553121893,20177.396263879877,14.600241458043456
342,0,60,4.707506940275863,0.007032727900470421,4.700473496592338,0.0007157830547178838,1.0,1.7782526130270158,13.81078768418041,0.20060449466586852,0.019107542734052595,3.523288576641706,5.820763787732379e-07,13.571272982820929,18618.126530419388,14.696369792334735
342,0,61,2.1896596544596396,0.007035944674984087,2.182622993616571,0.0007161680845659375,1.0,1.7418188217031554,5.867327978263578,0.18352820307161694,0.019170125005289015,1.858753078619388,5.8878725211912e-07,5.607762159865716,11423.639724461498,14.79905612533912
342,0,62,1.8910268921325757,0.007040031619312189,1.8839861435879033,0.000716925360270956,1.0,1.704424991566196,4.571849683214825,0.16972271916470644,0.020967077507385495,2.3650487971039436,6.034922466018736e-07,4.355889133066021,11536.718119304413,14.922712583094835
342,0,63,2.542566897389353,0.007044713481737801,2.5355214659230545,0.0007179845605084005,1.0,1.6668641513950164,6.863863365250573,0.1588998166457577,0.011246246084615072,2.2987790830143715,6.071941054991146e-07,6.748996991876943,14687.067653143522,15.053855708334595
342,0,64,2.2911664447902202,0.007049542669103104,2.2841161834180665,0.0007187030502217543,1.0,1.6313112878683023,5.920180157671794,0.15082546894795631,0.01326466160687197,2.3019334870215657,6.065295603052243e-07,5.971297614280414,10815.698993759494,15.154944708105177
342,0,65,3.7706294888425833,0.007054739650103327,3.7635740297377285,0.0007194547514494501,1.0,1.5960139478393038,9.287986726592345,0.14450711672971317,0.013943990784274935,6.0425589971348375,6.120388612384542e-07,9.260006817044761,19108.898358926483,15.244542625267059
342,0,66,3.2821684344358673,0.0070600797875418194,3.275107634542194,0.0007201061313788575,1.0,1.5611967820712278,8.138678122504421,0.1398264009680932,0.018390179214752993,5.033897981252746,6.243566973824931e-07,8.03376335142742,17191.969293147777,15.333569333422929
342,0,67,1.7391295452383961,0.0070655467305397466,1.7320632776624794,0.0007208453768966946,1.0,1.5263950830079673,4.47241189894112,0.1362388205730944,0.012745749655954325,1.5058663275362634,6.421868430451086e-07,4.470784421736114,10642.429684190065,15.493360625114292
342,0,68,1.7677723531277254,0.0070714482415845745,1.7607001833014808,0.0007215846599402713,1.0,1.4913053969222765,4.864985420485818,0.1325773712856631,0.009592631981707197,1.148466971291438,6.609198615282249e-07,4.677972830223601,10356.245389573462,15.595124375075102
342,0,69,1.8135749467264153,0.007077885051971698,1.806496339454424,0.0007222200194763372,1.0,1.4560526736219188,4.437706555759552,0.128673190911168,0.008046337420687942,2.1612941279974778,6.674433705422981e-07,4.453700823026791,11825.31536926444,15.748894292395562
342,0,70,1.3913440730265163,0.007084688720459016,1.3842586616076686,0.0007226983887366022,1.0,1.420900840169305,3.244421798909344,0.12447797180829456,0.01267176304369796,1.679640626882841,6.751211135343529e-07,3.2076969553190833,9077.631241960655,15.864978333003819
342,0,71,2.3178736445773294,0.007091909911953978,2.3107810112364677,0.0007234289075970189,1.0,1.3851287079889787,6.519652063076352,0.1195794239489314,0.007681856213692186,1.7236560910399599,7.038708409526097e-07,6.419768232516522,12978.640409505291,15.969750042073429
342,0,72,1.8762601356986748,0.007099174585118767,1.869160237278638,0.0007238349180175206,1.0,1.3511371563943166,5.240239783312664,0.11484671322503222,0.007944443573825637,1.404694354982399,7.266539829557001e-07,4.965258482808245,10676.476430223775,16.055697167292237
342,0,73,1.9653078921643166,0.007106647499037515,1.9582005209605917,0.0007237046872171936,1.0,1.3176920751203607,4.741395387538405,0.11008169226505553,0.007124664680192098,2.918300857812547,7.30479321087688e-07,4.6128082388282605,11960.397103927273,16.143556708004326
342,0,74,1.8078834763986489,0.007114438903897194,1.8007683133987424,0.0007240960091289782,1.0,1.2843763466262903,4.320634997751509,0.1055685874408163,0.007849786502339893,2.7809181504946436,7.409494727247837e-07,4.106029584026125,11018.651632426798,16.223315333016217
342,0,75,1.3586855879085942,0.0071225285507556645,1.3515623345264984,0.0007248313401248923,1.0,1.2521657634215868,3.513098964666869,0.10129419337681207,0.0055698096259721224,1.0745596305769223,7.750634035400506e-07,3.5142472049539233,9171.787175479185,16.301097792107612
342,0,76,1.2744945601405573,0.0071309850715479545,1.2673628494699987,0.000725599010637151,1.0,1.2222156619430755,3.414416713392344,0.09718976510294142,0.006083394702412445,0.8069794635258998,8.05000790378388e-07,3.3246541426225273,7701.458888878567,16.38586683338508
342,0,77,1.704226011272237,0.007140041184384613,1.6970852434911825,0.0007265966697450278,1.0,1.1916353345096837,4.106620095274659,0.09315492943612204,0.005301501666387043,2.4247518274325675,8.065749457013123e-07,4.058132209543913,10664.680206145087,16.47537412540987
342,0,78,1.413265542116142,0.007149268893687699,1.4061155454668846,0.000727755569751691,1.0,1.1593380868739915,3.4284966089142443,0.08933745212628352,0.005860223701361667,1.7901246541900049,8.290371836814575e-07,3.3696509634251237,8663.179067989031,16.56263495841995
342,0,79,1.5479733288127355,0.007158855809100666,1.5408137437087717,0.0007292948632245811,1.0,1.1250017580356615,4.373593354235476,0.08560498375307013,0.004289425603675818,0.8571308438165794,8.797019763241626e-07,4.340074960814963,9108.597038434164,16.658549167215824
342,0,80,1.461182792845035,0.007168685940410182,1.4540133763697998,0.0007305348250001813,1.0,1.0928437063370935,4.0690240576979795,0.08202788323896844,0.005024964992403104,1.0012579240055157,8.982933056888972e-07,3.927914200023333,8406.006088816886,16.795331958215684
342,0,81,1.0987829448083128,0.007178726352820895,1.0916034867372593,0.0007317182325945124,1.0,1.064109895666587,2.4436410465138803,0.07856927331290071,0.004709119590145943,1.7094274192215355,8.999152354695627e-07,2.34076675294053,7747.587824702065,16.962146000005305
342,0,82,0.8571009800812733,0.00718942893342904,0.8499108180320568,0.0007331157875343558,1.0,1.0359539889405212,1.8662475196818962,0.07513304314421271,0.0037456586806366254,1.1385283862903248,9.498814098581659e-07,1.8297661796053963,6691.833944567919,17.128250875044614
342,0,83,1.3068338499939647,0.007200949980240563,1.29963216533487,0.0007346788542494931,1.0,1.0064657473799663,3.60127409779067,0.07175333593701165,0.004010265064521296,0.7991158356610589,9.71236744811682e-07,3.614804904274116,8005.806302137449,17.279308792203665
342,0,84,1.0631520847661786,0.007212726043405066,1.0559386227760172,0.0007359467561298458,1.0,0.977079975366159,2.8727740236426165,0.0685622261949417,0.004428653495773094,0.6201506135381648,9.824251071171066e-07,2.848573884769359,6869.452564770863,17.378175625111908
342,0,85,1.0233900081704321,0.007225051898861244,1.0161642190853586,0.0007371862123275368,1.0,0.9471398527166527,2.338623753871237,0.06555463288310943,0.0034129290960533644,1.480884798325875,1.0239586586229519e-06,2.277532542745923,7338.498840174957,17.454992833081633
342,0,86,0.8934789533765414,0.007237721087123941,0.8862404937316356,0.0007385577817900585,1.0,0.917158429224609,1.9756250602707293,0.06272920578665268,0.003485353426561851,1.3291620101440489,1.035409327479927e-06,1.9155223618595203,6581.307453033195,17.529450917150825
342,0,87,0.9004811820288386,0.007250817773978899,0.8932296241871741,0.000740067685636738,1.0,0.8881473668269524,2.383401874740682,0.060037324026307064,0.0033265088399222335,0.5393854597291565,1.0529535285364227e-06,2.37830778219367,6036.581982521318,17.603631667327136
342,0,88,0.707957442934369,0.007264447350737049,0.7006922540828235,0.0007415008084206439,1.0,0.8610965920552187,1.7956771159823706,0.057510248730952444,0.0030894140985521386,0.41489157018835504,1.0892381528013143e-06,1.7725797482861632,5012.453656486419,17.682242292445153
342,0,89,1.1115940535063091,0.007278843881228871,1.10431446691577,0.0007427093103302553,1.0,0.8335027477145049,2.57695587398004,0.05502236762282037,0.0038652812656513446,1.7531203879684658,1.0765920182663225e-06,2.507733533266889,7226.213108799002,17.76364383334294
342,0,90,0.8927405896250996,0.007293554682746987,0.885446290608322,0.0007443340306717739,1.0,0.8065720205951884,2.0379093790732403,0.05272715740032916,0.0027186712477963583,1.301107357781331,1.1240709781417937e-06,1.9970883240893904,6304.293319249373,17.840102583169937
342,0,91,0.7287154603500785,0.007308694150733754,0.721406020010911,0.0007461884336998984,1.0,0.7810191807747433,1.8949124774416777,0.05052840094906955,0.002999190036331961,0.4061149981170647,1.1301484760711095e-06,1.9142667626090135,4924.045561377651,17.920526917092502
342,0,92,0.6127449924094085,0.007324570617836241,0.6054196734607098,0.0007483308625324953,1.0,0.7561817666376439,1.5438936936928827,0.04844949051804877,0.004655446652209199,0.3399810199811992,1.133646107244262e-06,1.5447751630968773,4304.614487689284,17.994607500266284
342,0,93,0.8469467915543513,0.0073414519866348395,0.8396045891379188,0.0007504297976611258,1.0,0.7286042112920964,1.9271570667835192,0.04646391854937367,0.009480105928536247,1.2865405144741946,1.1864421339611129e-06,1.878985120495578,5889.794770192044,18.07283845823258
342,0,94,0.6837010141483143,0.0073586873300581805,0.6763415740108193,0.0007528074367927737,1.0,0.7021886341116981,1.4941720611090707,0.04467288206036683,0.0064728505365605855,1.0431732267697693,1.1179345316620936e-06,1.4437102455537376,4910.000376721592,18.14988004229963
342,0,95,0.796623868275219,0.00737646141965769,0.7892466514642812,0.0007553912802345808,1.0,0.6787028209415334,2.162516423920154,0.042991834598284685,0.0030712097551024975,0.4740385447865912,1.2766666067553467e-06,2.1634044495816958,4754.616501267879,18.22605779208243
342,0,96,0.9553937414795955,0.007394852485252808,0.9479981308736086,0.0007581207340843091,1.0,0.6567131078940355,2.558888980077698,0.041423127052667076,0.0023833025656845907,0.8129556906773087,9.856593189447773e-07,2.5636217221885467,6232.265473076938,18.302551375236362
342,0,97,0.4268579165582543,0.007413298038898868,0.4194438578753572,0.0007606439982345244,1.0,0.6336041973359438,0.936169013850177,0.03998785060676934,0.0024720892544564973,0.37271500064556623,1.4086458721814555e-06,0.9511574447887154,4253.8274405059665,18.379218500107527
342,0,98,1.5079494614581193,0.007432667961822637,1.500516030398273,0.0007630980235741026,1.0,0.6097888488841225,3.6961190721793393,0.038590792415918986,0.0057918787895414854,2.5371937780809257,8.817379707579725e-07,3.616126960700091,8522.441634890229,18.453090583439916
342,0,99,0.3190106765129279,0.007451337034839554,0.31155857345494614,0.0007660231422181415,1.0,0.5884102448195377,0.6227126100800465,0.03721808446675897,0.0027725824695620516,0.32003323820278134,1.0905329317432107e-06,0.6097621636130045,2679.6939371072153,18.533024583011866
342,0,100,1.4226157755048177,0.007472073437214168,1.4151429330983751,0.0007689692282551998,1.0,0.5689976766700531,3.9820191044513105,0.03565339645256002,0.014415476322430619,1.344262759035208,2.183259596714648e-06,3.9606499354974676,6187.898307835718,18.642560000065714
342,0,101,1.183880563235121,0.007492290540082739,1.1763875005430233,0.0007721520149844389,1.0,0.5477702799366415,3.354589038219441,0.03402250978606086,0.012317121818180251,0.9446866514776529,9.290175781862772e-07,3.3413259735456085,5662.91540646513,18.85253100004047
342,0,102,0.5491201967080493,0.007512536500160179,0.5416068849113573,0.0007752965319058155,1.0,0.526019140805696,1.3134609191855746,0.03242126424285768,0.002055571568027608,0.5966026848829036,7.166435606430996e-07,1.3206878970508806,3363.5295438074945,19.15128295822069
342,0,103,1.2824601900357238,0.007533299195237116,1.2749261115530006,0.0007792874861055117,1.0,0.5097872640592672,3.145413232495283,0.030782847689013466,0.006712166652691541,2.165318299112093,2.532875568840178e-06,3.0664664379870876,6545.019360751156,19.315884417388588
342,0,104,1.2137233462094539,0.007553674430012092,1.2061688877821257,0.0007839973160417605,1.0,0.49322276699411194,3.175304513924816,0.02929442763584893,0.0038576911442927708,1.5803167484139924,2.1266743150137114e-06,3.1611839396875028,7014.4175174577,19.416100667323917
342,0,105,0.24202199858276616,0.007573833181567828,0.2344473760817343,0.0007893194640360014,1.0,0.475348251090598,0.5031776639006418,0.02796822499400999,0.003138938522728978,0.12007483157903051,7.598454243806426e-07,0.5114229626397067,1611.5333790142085,19.50999691709876
342,0,106,1.7583694282879945,0.007598361966329008,1.7507702712986284,0.0007950230371391926,1.0,0.4539437090980779,4.659119666552756,0.026560893356294975,0.09594291914277339,2.349002559368376,1.7556315343547306e-06,4.670820395940586,8168.889317347076,19.615800500381738
342,0,107,1.133238096502932,0.0076216705105319376,1.125615624290973,0.000801701427274457,1.0,0.43687375193386924,2.9934097045331405,0.025276041319163157,0.015459086245772767,1.4566238368357214,2.322123755551439e-06,2.9516646270453877,4491.844932352113,19.731126625090837
342,0,108,1.2160616133599542,0.007644336097900204,1.208416467261978,0.0008100000761293073,1.0,0.42416154957401514,3.2449611523645974,0.024017277672441054,0.09951255008675745,1.4725095164581399,8.714668348325993e-07,3.1937523532110603,4839.76914242066,19.858246167190373
342,0,109,1.0095392577917028,0.0076671329085002075,1.0018713062271445,0.0008186560581495961,1.0,0.407542605694337,2.6921262114228592,0.022812977876116677,0.052981904645650335,1.1885575869621992,4.0019524286932224e-07,2.6490774567936057,4941.156544260258,19.957563125062734
342,0,110,1.6751242587180086,0.007689684129679513,1.6674337470852076,0.0008275031215952774,1.0,0.3897662906817831,4.597597636611819,0.021701385805902664,0.033122055302377246,1.9699654071849684,6.383192649156862e-07,4.659882815690338,6376.554120353416,20.057609083130956
