phase,model,horizon,n,crps,coverage90,width90,interval_score90,mae,rmse,pooled_rmse
development,C8_STATIC_FULL,29,348,0.526426498447,0.869971264368,3.5737469808,5.81521269001,0.586027286928,0.998179122026,1.23792576347
development,C8_STATIC_FULL,30,347,0.595762113787,0.867435158501,4.10398805045,6.69940058132,0.646549429573,1.11051021417,1.39181469386
development,C8_STATIC_DATA,1,376,0.00236828185938,1,0.0333232651653,0.0333232651653,0.000108666512563,0.000158985941686,0.000163590169975
development,C8_STATIC_DATA,2,375,0.00255712600603,1,0.0357988526724,0.0357988526724,0.00040884499726,0.00059570616515,0.000612582197402
development,C8_STATIC_DATA,3,374,0.00301653998797,1,0.0414347227651,0.0414347227651,0.000998478458959,0.00143609254197,0.00147571094156
development,C8_STATIC_DATA,4,373,0.00378962116408,1,0.0498901893811,0.0498901893811,0.00197332444184,0.00280990853345,0.00288517202754
development,C8_STATIC_DATA,5,372,0.00504307116603,0.993951612903,0.062394608679,0.0626871920313,0.00343137738939,0.00484725774555,0.00497318022068
development,C8_STATIC_DATA,6,371,0.00686309136224,0.985175202156,0.0797999608452,0.0814870388822,0.00547541748849,0.00767449635334,0.00786808266114
development,C8_STATIC_DATA,7,370,0.00923247088508,0.977702702703,0.101836471769,0.105419777259,0.00820897339685,0.0114087857465,0.011689302128
development,C8_STATIC_DATA,8,369,0.0121662502332,0.970189701897,0.127619414091,0.134130275376,0.0117030421058,0.0161493832816,0.0165393030811
development,C8_STATIC_DATA,9,368,0.0157557496311,0.959918478261,0.15876759604,0.168677438723,0.0160376015321,0.0219735329438,0.0224998715497
development,C8_STATIC_DATA,10,367,0.0200173360445,0.953678474114,0.194254536473,0.209423750053,0.021303365192,0.0289971173601,0.0296880868686
development,C8_STATIC_DATA,11,366,0.0250503171644,0.948770491803,0.234056803672,0.256238177286,0.0276204129725,0.0374027586145,0.0382803984434
development,C8_STATIC_DATA,12,365,0.0309291006836,0.945205479452,0.279105203306,0.309494126622,0.0350764087476,0.0472933097724,0.0483782224654
development,C8_STATIC_DATA,13,364,0.0377124932792,0.942307692308,0.329371679836,0.370830380366,0.0437791797636,0.0587469863919,0.0600600303
development,C8_STATIC_DATA,14,363,0.0455555055989,0.939393939394,0.386487325476,0.440642812147,0.0537597446136,0.0718387902402,0.0734007998933
development,C8_STATIC_DATA,15,362,0.0545736505633,0.930248618785,0.455785681392,0.522340313244,0.0650636963024,0.0866392595961,0.0884707893076
development,C8_STATIC_DATA,16,361,0.0647272810568,0.92243767313,0.53279453066,0.617004152489,0.0777462105982,0.103214014021,0.10533511372
development,C8_STATIC_DATA,17,360,0.0759533024081,0.915277777778,0.618189884469,0.72266916413,0.0918427906105,0.121623894644,0.12405391167
development,C8_STATIC_DATA,18,359,0.0883730320192,0.910167130919,0.709179422736,0.839731533702,0.107377802086,0.141925593154,0.144682997691
development,C8_STATIC_DATA,19,358,0.102095916252,0.905726256983,0.807722827118,0.970603189101,0.124367109815,0.164172695958,0.167274935182
development,C8_STATIC_DATA,20,357,0.116980032495,0.902661064426,0.910881345255,1.11133183789,0.142850921542,0.188417028804,0.191880420414
development,C8_STATIC_DATA,21,356,0.133238257104,0.898174157303,1.02922845827,1.26638464302,0.162941035893,0.214710099662,0.218549777037
development,C8_STATIC_DATA,22,355,0.150477463161,0.894366197183,1.14730223106,1.43217659053,0.184601644032,0.243104367264,0.247334284579
development,C8_STATIC_DATA,23,354,0.169101041936,0.891242937853,1.27829750015,1.61227274123,0.20787404877,0.273654016549,0.278287013471
development,C8_STATIC_DATA,24,353,0.189281632993,0.886685552408,1.42433909105,1.81380506569,0.232871736822,0.306414906249,0.311462820135
development,C8_STATIC_DATA,25,352,0.210537383248,0.886363636364,1.56067254333,2.01857549453,0.259581323697,0.341443382185,0.346917183425
development,C8_STATIC_DATA,26,351,0.233401721403,0.883903133903,1.7104333915,2.24211322801,0.288156168945,0.378793701479,0.384703616689
development,C8_STATIC_DATA,27,350,0.257691254156,0.882142857143,1.86754344218,2.48121718235,0.318676153068,0.41851385027,0.424869428539
development,C8_STATIC_DATA,28,349,0.283116016844,0.878223495702,2.03391450097,2.73431604056,0.351079595367,0.460639745787,0.467449815818
development,C8_STATIC_DATA,29,348,0.310013094289,0.875718390805,2.19763893429,3.00524959474,0.385490152782,0.505188140841,0.51246065018
development,C8_STATIC_DATA,30,347,0.338927267866,0.871037463977,2.38386910201,3.29967891147,0.421876125338,0.552150779685,0.559892661029
later_exploratory,C8_ONLINE_FULL,1,293,0.00271675079914,1,0.0381507825181,0.0381507825181,0.000258809178711,0.000444015456372,0.000546389676699
