fold,date,issue_batch_sha256,outcome_phase,available_station_score_count,abstained_station_score_count,block_o1_available_station_count,block_o1_expected_station_count,block_o1_contributor_station,block_o1_max_anomaly_score,block_o2_available_station_count,block_o2_expected_station_count,block_o2_contributor_station,block_o2_max_anomaly_score,block_o3_available_station_count,block_o3_expected_station_count,block_o3_contributor_station,block_o3_max_anomaly_score,cross_block_min_of_block_max_anomaly_score,site_score_status,artifact_status,formal_warning_output,independent_label_used,confirmatory_external_validation,vajont_used
1,2018-08-23,c43b579612e52a392b74824e5e823bd056a7541cf794a37d05575090e53000ea,after_all_same_date_station_outcomes_revealed,6,2,3,3,MJ3,1.8061799739838871,1,3,ATU5,0.53005732990746102,2,2,ATU1,0.28050832851937951,0.28050832851937951,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-08-24,f281756b4a7ab126b26a38445b8bfb4a24c1a0cbbf0f53bdcd3dd3e872c33021,after_all_same_date_station_outcomes_revealed,6,2,3,3,MJ3,1.8129133566428555,1,3,ATU5,0.52170338737240285,2,2,ATU2,0.33099321904142442,0.33099321904142442,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-08-25,0515fbd1bd886f9045ad3b43dec5b6fe58be14c2475ff3c3a18c344c95309ec5,after_all_same_date_station_outcomes_revealed,6,2,3,3,MJ3,1.8195439355418686,1,3,ATU5,0.50235707813573582,2,2,ATU2,0.31935737675351278,0.31935737675351278,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-08-26,98dec19cb235add87d3a209dbc91e6e7eb040d0aa12ec07bad2498c8007f3e57,after_all_same_date_station_outcomes_revealed,6,2,3,3,MJ3,1.8260748027008264,1,3,ATU5,0.4841261562883209,2,2,ATU2,0.37878965457681185,0.37878965457681185,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-08-27,8b1c6d707d6702759c25ac4593452685a021b231b9990ade7e2077a1016c5fe5,after_all_same_date_station_outcomes_revealed,6,2,3,3,MJ3,1.8325089127062364,1,3,ATU5,0.46690208953797635,2,2,ATU1,0.23797824991689218,0.23797824991689218,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-08-28,dfc0537bfe7b74dc04681c7a1a27d8bb005466f6db1e8495a94b43758b8e454c,after_all_same_date_station_outcomes_revealed,6,2,3,3,MJ3,1.8388490907372552,1,3,ATU5,0.45059120718061318,2,2,ATU2,0.42132382722651762,0.42132382722651762,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-08-29,3aea1834bca6fcfc20a63c42a64f94ba7df8df57d8714b374f5aee05529362ed,after_all_same_date_station_outcomes_revealed,6,2,3,3,MJ3,1.8450980400142569,1,3,ATU5,0.43511211171215092,2,2,ATU2,0.40671393297954272,0.40671393297954272,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-08-30,9f687bcf6f8208a4d797cc01bc5f542d9a19ab65689b11ff2b78a45ffc5fb566,after_all_same_date_station_outcomes_revealed,6,2,3,3,MJ3,1.8512583487190752,1,3,ATU5,0.42039363027073529,2,2,ATU2,0.39280036901962651,0.39280036901962651,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-08-31,0d619e7ccb22666cdca3ce9baf06b48b4d2554bf9c638d27cedca85e132c61b6,after_all_same_date_station_outcomes_revealed,6,2,3,3,MJ3,1.8573324964312685,1,3,ATU5,0.4063731762089004,2,2,ATU2,0.20071373396401329,0.20071373396401329,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-01,a2ada63123ecd3c4180b7d920b36c12c04b6e7241c636eb183cbc017dafc4c79,after_all_same_date_station_outcomes_revealed,6,2,3,3,MJ3,1.8633228601204559,1,3,ATU5,0.38487753583279571,2,2,ATU2,0.39963979354993201,0.38487753583279571,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-02,c1a941b6bb94818647866aea29196ce481073d55732aeff30ba98db6df495f0f,after_all_same_date_station_outcomes_revealed,6,2,3,3,MJ3,1.8692317197309762,1,3,ATU5,0.36469907553335845,2,2,ATU2,0.44783187861767487,0.36469907553335845,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-03,b162da6fd3f80731dc4ce241e0d2cafb2c78db995df9f08dd5d331b2e7f183db,after_all_same_date_station_outcomes_revealed,6,2,3,3,MJ3,1.8750612633917001,1,3,ATU5,0.34570039058344221,2,2,ATU2,0.4607308385314931,0.34570039058344221,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-04,461b2e4581f3bb60eaacb4b3bb1ae767120ece6f605b5d86cf10e62fee1bab87,after_all_same_date_station_outcomes_revealed,6,2,3,3,MJ3,1.8808135922807914,1,3,ATU5,0.32776424891122591,2,2,ATU2,0.49402200525786383,0.32776424891122591,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-05,875b63c1e728d4ac1710492c2733fcecaf87b963b2552cab20104fc6df5ef6ee,after_all_same_date_station_outcomes_revealed,6,2,3,3,MJ3,1.8864907251724818,1,3,ATU5,0.31742041185215059,2,2,ATU2,0.50779007448611435,0.31742041185215059,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-06,1d2671bf9e390d746e6ce657276ed1f5cec51757944a2c51f02b293234df43b0,after_all_same_date_station_outcomes_revealed,6,2,3,3,MJ3,1.8920946026904804,1,3,ATU5,0.30746410566939103,2,2,ATU2,0.52179164963912339,0.30746410566939103,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-07,1080fbdf0723f37ddfdf67332e0d365e5d9518e34b185844ef3d06e654c4f2a6,after_all_same_date_station_outcomes_revealed,6,2,3,3,MJ9,2.2576785748691846,1,3,ATU5,0.2978714764191514,2,2,ATU2,0.52504480703684531,0.2978714764191514,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-08,75db82d7f68bbd7e9eaac31c5961045c5a945996bec16461efafd0e360778e5c,after_all_same_date_station_outcomes_revealed,6,2,3,3,MJ9,2.2576785748691846,1,3,ATU5,0.29478104638697966,2,2,ATU2,0.55055017187819588,0.29478104638697966,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-09,53dcae765c316278804ab182cda20f611de7d7c04f19188f43442c3b84886472,after_all_same_date_station_outcomes_revealed,6,2,3,3,MJ9,2.2576785748691846,1,3,ATU5,0.29175645153501978,2,2,ATU2,0.57723640760293027,0.29175645153501978,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-10,7c1abbecfe6deacf54690552806a93b7ee002a89a21ad4fcb11859875203529f,after_all_same_date_station_outcomes_revealed,6,2,3,3,MJ9,2.2576785748691846,1,3,ATU5,0.28280517555778212,2,2,ATU2,0.59265252280613112,0.28280517555778212,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-11,b9ec7ab804563d1190789851b00508ede0a0269def75dd2e80c053c192493c3b,after_all_same_date_station_outcomes_revealed,5,3,2,3,MJ9,2.2576785748691846,1,3,ATU5,0.27998739292440372,2,2,ATU2,0.60840016935898134,0.27998739292440372,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-12,accb35757544f08a3a4b064fd226a9b0cac77340ffdd56fe7f03088379410ef9,after_all_same_date_station_outcomes_revealed,5,3,2,3,MJ9,2.2576785748691846,1,3,ATU5,0.27722708099135646,2,2,ATU2,0.61153588321183994,0.27722708099135646,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-13,288fe808c1882c10cb5e20e6dba1e2c415f0468aea7a4e8148e2603730b398ee,after_all_same_date_station_outcomes_revealed,5,3,2,3,MJ9,2.2576785748691846,1,3,ATU5,0.27452244518427049,2,2,ATU2,0.64097805735833202,0.27452244518427049,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-14,e138790b4c318bfffba255757c2308ab58e612bf68aaf78c997005053ca17e46,after_all_same_date_station_outcomes_revealed,5,3,2,3,MJ9,2.2576785748691846,1,3,ATU5,0.27187176692276782,2,2,ATU2,0.64406913433547397,0.27187176692276782,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-15,91da7eabb38a456bc2d7b65273a148e13fe146f50f0be376b573c6b93fdbaedc,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ9,2.2576785748691846,2,3,ATU4,1.7853298350107669,2,2,ATU2,0.66092665054878386,0.66092665054878386,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-16,4446754bd65cd3a93c4532d7b3a69d2e82eea9e88da759a3065f8b048af7f71e,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ9,2.2576785748691846,2,3,ATU4,1.7923916894982539,2,2,ATU2,0.66397434363078911,0.66397434363078911,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-17,ee91e95e7cb728bb82f2e1aa980b8465f54736fdaaca827b4a0b2f80192262ea,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ9,2.2576785748691846,2,3,ATU4,1.7993405494535817,2,2,ATU2,0.66700079826097691,0.66700079826097691,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-18,7bd38b87cf86c6a2c38c0d5f4818f634e75a368158cffcb9c3f1d69d3d4c39de,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ9,2.2576785748691846,2,3,ATU4,1.8061799739838871,2,2,ATU2,0.68424674751531245,0.68424674751531245,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-19,f5b7f56959fa6603a1af78afdd3094dd390b259c1f1e010e89ee88c8c3ecdb1c,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ9,2.2576785748691846,2,3,ATU4,1.8129133566428555,2,2,ATU2,0.68723160106477466,0.68723160106477466,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-20,f04202a7bf5a7ae947ee7bb863736746b246e22a2c16a0e7d658e2cb2d41eee5,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ9,2.2576785748691846,2,3,ATU4,1.8195439355418686,2,2,ATU2,0.69019608002851363,0.69019608002851363,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-21,b59a236c87e43e19c5a0bf8dbf626885d818ef8980da0b4dd1ac363549a060e2,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ9,2.2576785748691846,2,3,ATU4,1.8260748027008264,2,2,ATU2,0.69314046067529489,0.69314046067529489,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-22,2c4b630039688bff7e904e69286c29450169a7242bbf30933a885254b1bfcd0b,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ9,1.9566485792052033,2,3,ATU4,1.8325089127062364,2,2,ATU2,0.69606501369261164,0.69606501369261164,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-23,b90d2ccaa84b9f7bfece2faa33b4d9d5beef0e0e167389eee5887eee18ff4d03,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ9,1.5587085705331658,2,3,ATU4,1.8388490907372552,2,2,ATU2,0.69897000433601875,0.69897000433601875,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-24,e10854d0b68e835ed001fcc229b36cbb435b3f505e822cc9c6e07c71a6ec51d4,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ9,1.354588587877241,2,3,ATU4,1.8450980400142569,2,2,ATU2,0.701855692573507,0.701855692573507,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-25,457c120c6c9ca0202c9303401ee0d5806cb73469242805f47908162c663dde5a,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ9,1.2162858897109594,2,3,ATU4,1.550228353055094,2,2,ATU2,0.67669360962486658,0.67669360962486658,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-26,932cc339f51d188417fc67c81f5b730e550f6a0cba113ee61196f8cbb9a05e3b,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ9,1.0272296534909107,2,3,ATU4,1.255272505103306,2,2,ATU2,0.65321251377534373,0.65321251377534373,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-27,81444f93ee67b724c30e846e4f1c091eefefae0aebd005ff941f8f909668caa0,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ9,0.93545928013526525,2,3,ATU4,1.0851716097368123,2,2,ATU2,0.63121822006917583,0.63121822006917583,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-28,ff0666669e3078d76104eb75870630644aa0cb9c20051e126e653ed2aff63c05,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ9,0.7663168810349118,2,3,ATU4,1.1702617153949573,2,2,ATU2,0.61054810155348138,0.61054810155348138,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-29,04d95acf7fc7a024993b193f5c08df40889b18ac3fc92dac1699c3ae3c3e2fd7,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ9,0.60446606109384082,2,3,ATU4,1.8750612633917001,2,2,ATU2,0.59106460702649921,0.59106460702649921,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-09-30,4e970e7544d38457a9f37e03c32cd806ac62b18cb5d7b06536e8566335155c78,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ9,0.52528481504621594,2,3,ATU4,1.8808135922807914,2,2,ATU2,0.56243119682964726,0.52528481504621594,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-10-01,69759e56703253a2c36df9ab16ce2ae1abab38923fe306b760d1e370c2441a48,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ9,-0,2,3,ATU4,1.8864907251724818,2,2,ATU1,0.5494297727223838,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-10-02,fad5c32e3d13e887787badb3fccbd0a556e82b64d8a5edbf6c26f4d33cff762b,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ9,-0,2,3,ATU4,1.8920946026904804,2,2,ATU1,0.58137539246811132,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-10-03,3008ae821e6ef8eddf8fb573350a64c9aca169fc5fb164d4c8d53ed181c74b4a,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ9,-0,2,3,ATU4,1.8976270912904414,2,2,ATU2,0.6020599913279624,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-10-04,3e4edac88ec9490d2b9c158d56c4175b8c8e21b573a4358dcb8ec7f66a1f966e,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ9,0.52528481504621594,2,3,ATU4,1.9030899869919435,2,2,ATU2,0.72970462131218727,0.52528481504621594,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-10-05,2daadffde4c2163bca4e8f6aa2e27c179bbc6ca96ae96cd541e18675ed98eac2,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ9,0.7663168810349118,2,3,ATU4,1.9084850188786497,2,2,ATU2,0.74711701664367491,0.74711701664367491,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-10-06,80fae8140f7a590bd8390ece843f34ff9910b679f63612c45545b949be26aee1,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ9,0.91525589404697827,2,3,ATU4,1.9138138523837167,2,2,ATU2,0.7497896065050017,0.7497896065050017,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-10-07,d3b070b75de633105847064fc778ea0b4f4f42bb6f386444ac93b6b12d672f96,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ9,0.9566485792052033,2,3,ATU4,1.919078092376074,2,2,ATU2,0.76768581670547864,0.76768581670547864,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-10-08,8a009ed8d38355fdcc2f2ccfc7e3985bea0217b2710f90553230eb31bdd4a2a3,after_all_same_date_station_outcomes_revealed,6,2,2,3,MJ9,0.93545928013526525,2,3,ATU4,1.9242792860618816,2,2,ATU2,0.77032591287168706,0.77032591287168706,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-10-09,78ce048564ae047c6425e44d52fcf317eb49759e8f462a214a4e1eb9bb3beecf,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ9,0.8959507388515916,3,3,ATU4,1.9294189257142926,2,2,ATU2,0.78874432388106774,0.78874432388106774,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-10-10,eec686a0c8cb593fe40b9447df5ae9a265d1525b64df3731788095b5365a0cac,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ9,0.87746733315757852,3,3,ATU4,1.9344984512435677,2,2,ATU2,0.80774312317676533,0.80774312317676533,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-10-11,aee7120b37a4aa5aad2de11649adf0898843a7487b5d0277f3dccfc19ff660e1,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ9,0.91525589404697827,3,3,ATU4,1.9395192526186185,2,2,ATU2,0.81033593375504487,0.81033593375504487,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-10-12,f561080c30cb5cae85e9801768a0e781cf5f91bc6180a7c1a073deab0537e34d,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ9,0.9566485792052033,3,3,ATU4,1.9444826721501687,2,2,ATU2,0.81291335664285558,0.81291335664285558,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-10-13,36141d5ff4f442442d600f49b256fcfda966ed0f94479db465065feb73981adf,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ9,1.0024060697658785,3,3,ATU4,1.9493900066449128,2,2,ATU2,0.81547557340745591,0.81547557340745591,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-10-14,68342acf60e13d3a40a60b2a9bf6ff2106e76869e3536bdc28d8a50f26f498ff,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ9,1.0815873158135032,3,3,ATU4,1.9542425094393248,2,2,ATU2,0.80163234623316659,0.80163234623316659,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-10-15,344e29a6b1276aeef9c8f4b565e982193ab6c2babea717ae0223c9eb417c051c,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ9,1.1115505391909466,3,3,ATU4,1.9590413923210936,2,2,ATU2,0.77313044900859285,0.77313044900859285,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-10-16,85db9376b3d6e7692f816f6726aeb6179938659e788d38abfc0353d0799f2c0b,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ9,1.0815873158135032,3,3,ATU4,1.9637878273455553,2,2,ATU1,0.77329874758923156,0.77329874758923156,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-10-17,072cb768db4d22dbd05dfaf14187baebbd21810fcd3c370bf3bd182bffdacaad,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ9,1.0272296534909107,3,3,ATU4,1.968482948553935,2,2,ATU1,0.77573177626023071,0.77573177626023071,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-10-18,374aeef1313162ddc2d12d93165a64194b8cc417e54c783956d9b4cfea965247,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ9,0.9566485792052033,3,3,ATU4,1.4960065988800362,2,2,ATU1,0.77815125038364363,0.77815125038364363,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-10-19,05f5d1f7aac26d1744cabb424d074595e96b0b660e8c07fd2f4cf3f2f62ba948,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ9,0.87746733315757852,3,3,ATU4,1.2787536009528291,2,2,ATU1,0.78055732014952206,0.78055732014952206,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-10-20,44f3f941b7e09ab281ce83ba5fe0326f2efbb27579aaefdb4f5582269cb9fc8b,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ9,0.84270522689836658,3,3,ATU4,1.1371731930253115,2,2,ATU1,0.78055732014952206,0.78055732014952206,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-10-21,e136473c6005a59f5a3e4d1a63ec9ab95f8496144d7a14121717c57e77133151,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ9,0.82631481071019719,3,3,ATU4,1.03252922482692,2,2,ATU1,0.75252859654927851,0.75252859654927851,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-10-22,976eb0034f252522f896911e0594bf80a66dadfcd2bec3cf65c6a6e842ba43e7,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ9,0.78055732014952206,3,3,ATU4,0.94983339053426985,2,2,ATU1,0.72619965782692941,0.72619965782692941,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-10-23,bf8b665d367da115043d45ea79e7af96ae6c7a266fb46d8799cb39609003ebd1,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ9,0.70137607410189728,3,3,ATU4,0.88169184229071307,2,2,ATU1,0.70137607410189728,0.70137607410189728,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-10-24,07534145ebf67a96cd844be06febfa852111f24947d8b0c409697fff4eb5f8fe,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ9,0.65561858354122216,3,3,ATU4,0.82390874094431876,2,2,ATU1,0.67789497825237433,0.65561858354122216,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-10-25,7a59c9480ba6fb3adb03db90d9421834d577c6097fc4ec4200dc41beede3fa01,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ9,0.60446606109384082,3,3,ATU4,0.77387245240436864,2,2,ATU1,0.65561858354122216,0.60446606109384082,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-10-26,69a896f294560a056ee84f1cd67d8528c19b86a826936faa97094e2d10710bfa,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ9,0.5018037191966932,3,3,ATU4,0.72984657080908855,2,2,ATU1,0.62421011928959802,0.5018037191966932,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-10-27,0e5d1860dcba572f808fcd07076a2c082659396792697ae932171740c1e56405,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ9,0.41882948413192916,3,3,ATU4,0.69061792997125293,2,2,ATU1,0.60446606109384082,0.41882948413192916,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-10-28,37795ae58e563352caf7153e8b2b568b10228dc2e49c575d11fff5fddcf6971b,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ9,0.31815932225056598,3,3,ATU4,0.65530550328118753,2,2,ATU1,0.58558071693346703,0.31815932225056598,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-10-29,793f094d5564ff333abc42e152435e554b35ba424924b599a2bd1d246d116e8b,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ1,0.24629120608401631,3,3,ATU4,0.62324929039790045,2,2,ATU1,0.56748249484067093,0.24629120608401631,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-10-30,ae05a2195f835ade8990d3de4be9c2956be67a505655a49c1f7a858d9da6d565,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ9,-0,3,3,ATU4,0.59394210110578294,2,2,ATU1,0.54167523123438532,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-10-31,789fa702636427249e8afc1f1520ae2209d41174dbdc8c5b5b91873737d7bf2e,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ9,-0,3,3,ATU4,0.56698577978625364,2,2,ATU1,0.52528481504621594,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-11-01,f2394c2cc04f5a1b7d86034afdbf00162354162415c44c2ba4503f8d87767dbd,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ9,-0,3,3,ATU4,0.54206206165267701,2,2,ATU1,0.5018037191966932,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-11-02,493eddc4fdbde7c59afd762aad8c32229c1303d21aaa302fb58cfbc2022fe676,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ9,-0,3,3,ATU4,0.39397382145443616,2,2,ATU1,0.48682656322704032,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-11-03,e17e4cea9c204a7a76a00361c3d08d56d75ce686bace2c511e23d67dc9fec826,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ9,-0,3,3,ATU4,0.38818017138288136,2,2,ATU1,0.4652868853709306,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-11-04,45f13e4de500b00932420f2c66341e400af67ebacbffd60c7bdd9a19e9d2d612,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ9,-0,3,3,ATU4,0.37322512085093995,2,2,ATU1,0.45833802541560281,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-11-05,4da77e23b528bbb03a7e9ff3d2ba909a3da85fe48d4c038ece5315ab7b700625,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ9,-0,3,3,ATU4,0.36797678529459443,2,2,ATU1,0.43813463932731583,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-11-06,217b752413218087ce158de0a118a9416ec70206da1eeba0f75e52620ba627ef,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ9,-0,3,3,ATU4,0.36288236345490604,2,2,ATU1,0.41258053485492768,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
1,2018-11-07,ff03210a5a9e06a4bc47f047a2b619ebb0304d5542c0e341014d4ed4cb99bf15,after_all_same_date_station_outcomes_revealed,7,1,2,3,MJ9,-0,3,3,ATU4,0.3579348470004538,2,2,ATU1,0.40034607843791609,-0,available_subset_all_blocks,retrospective_prequential_self_supervised_not_confirmatory,False,False,False,False
