origin,phase,method,seed,n_per_point,mae,rmse,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95
792,historical_exploratory,L033,0,293,24.482467864892261,29.165422107015363,23.526875107528948,0.5887372013651877,76.471402408809411,212.74070229576441,0.61006825938566556,98.149982405696761,353.75666609118377,0.62713310580204773,116.95291754010958,602.36227432994269
792,historical_exploratory,L033,1,293,25.812806273901035,29.977159918140135,24.638743782768117,0.56569965870307171,76.471402408809411,217.04421065201208,0.60409556313993173,98.149982405696761,360.281616321684,0.62030716723549484,116.95291754010958,613.5946044499492
792,historical_exploratory,L033,2,293,30.35421258254237,34.005450403025293,28.128854601062766,0.50511945392491464,76.471402408809411,253.95316016438105,0.51365187713310578,98.149982405696775,432.8296716644482,0.52474402730375425,116.95291754010958,753.64061110227487
792,historical_exploratory,L1,0,293,23.871349338586548,28.326710433067639,23.505344865566649,0.58617747440273038,75.671148668949343,212.51510536392269,0.61604095563139927,97.122867850278141,354.79588202341472,0.62627986348122866,115.72903505984993,606.94282337097002
792,historical_exploratory,L1,1,293,24.862628584023867,28.828362200981864,24.366427086576948,0.55204778156996592,75.671148668949343,215.94384412902994,0.59641638225255977,97.122867850278141,360.06925882333582,0.61433447098976102,115.72903505984993,615.96113940673808
792,historical_exploratory,L1,2,293,27.506694720459848,31.264916339727822,26.198345268279489,0.50938566552901021,75.671148668949343,236.19777111466004,0.53071672354948807,97.122867850278141,399.13391039043358,0.54522184300341303,115.72903505984993,690.14172698026744
792,historical_exploratory,L3,0,293,23.879196141158562,28.004533292354921,24.003881945442028,0.54948805460750849,75.009583494043568,216.84355455923617,0.6015358361774743,96.273758140872104,364.43162935320947,0.61689419795221845,114.71725843602744,628.56624331783507
792,historical_exploratory,L3,1,293,23.983716836846721,27.842957675184795,24.154012873133059,0.53754266211604096,75.009583494043568,216.09709405196529,0.59044368600682595,96.273758140872104,362.08081586511844,0.61092150170648463,114.71725843602744,622.96814153128855
792,historical_exploratory,L3,2,293,24.807224073885919,28.521549377714248,24.535254509526148,0.52474402730375425,75.009583494043568,220.97531418694496,0.56143344709897613,96.273758140872104,371.44623794103188,0.58703071672354945,114.71725843602744,640.36030020519968
792,historical_exploratory,LAMBDA_SELECTED,0,293,23.879196141158562,28.004533292354921,24.003881945442028,0.54948805460750849,75.009583494043568,216.84355455923617,0.6015358361774743,96.273758140872104,364.43162935320947,0.61689419795221845,114.71725843602744,628.56624331783507
