origin,phase,method,n_per_point,mae,rmse,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95
972,historical_exploratory,A025,293,59.463775773599373,65.507465343767663,46.035173325430051,0.30716723549488056,70.653600344205714,336.80828834479649,0.46331058020477822,90.682914295345313,507.72548548334157,0.59641638225255977,108.05535709667922,809.17466944552405
972,historical_exploratory,A05,293,57.36444589248358,63.980506823560937,44.176443779258385,0.34641638225255977,73.732366163720783,323.71708297933804,0.48549488054607515,94.634467444602748,480.96619525844977,0.62030716723549484,112.76392309224107,752.83880734041531
972,historical_exploratory,A075,293,55.265116011367788,62.603178021283156,42.533913749569322,0.37542662116040953,76.879461375411637,311.57866410154884,0.51450511945392496,98.673720419266601,455.84616177467785,0.65017064846416384,117.57698987524736,700.31466542197757
972,historical_exploratory,A1,293,53.200442432760312,61.393257336253129,41.12479367824141,0.40187713310580203,80.089256757676637,300.31573270763846,0.52303754266211611,102.79344819163059,431.4932681109417,0.67064846416382251,122.48594829418455,651.90626027616315
972,historical_exploratory,ALPHA_SELECTED,293,61.563105654715187,67.16738918938411,48.09195283382784,0.22781569965870307,67.661105635248617,352.38791734290538,0.44197952218430042,86.842088917734046,535.73027460944616,0.55375426621160406,103.47873137893829,868.82363484720258
972,historical_exploratory,L0,293,53.200442432760312,61.393257336253129,41.12479367824141,0.40187713310580203,80.089256757676637,300.31573270763846,0.52303754266211611,102.79344819163059,431.4932681109417,0.67064846416382251,122.48594829418455,651.90626027616315
972,historical_exploratory,L033,293,55.138139671707826,62.481427333781369,42.538836488054685,0.3686006825938567,75.614904787754284,313.11366483535392,0.50426621160409557,97.050679610284817,459.83789718584899,0.62798634812286691,115.64301746644472,701.4429670559972
972,historical_exploratory,L1,293,56.613911651730128,63.14825835457485,43.693158796379329,0.33788395904436863,71.846793725491807,321.2271406271251,0.48293515358361772,92.214361420556401,480.80420500054856,0.59470989761092152,109.8801888996184,751.34926345537633
972,historical_exploratory,L3,293,58.579759157639984,64.541390726147498,45.402482093284952,0.30716723549488051,69.109556420083621,332.41728779009611,0.47184300341296925,88.701155373545433,503.11028267066047,0.58361774744027306,105.69394569257295,801.74377178857594
972,historical_exploratory,LAMBDA_SELECTED,293,58.579759157639984,64.541390726147498,45.402482093284952,0.30716723549488051,69.109556420083621,332.41728779009611,0.47184300341296925,88.701155373545433,503.11028267066047,0.58361774744027306,105.69394569257295,801.74377178857594
1168,final_exploratory,BPLUS_CONTINUOUS,293,6.9016892503619642,9.1241732177745973,14.894908209734146,1,157.10494480504926,157.10494480504926,1,201.64201365146147,201.64201365146147,1,240.27127888544848,240.27127888544848
1168,final_exploratory,DRIFT1,293,9.109845279087784,12.977734531327499,7.5850142827683182,0.64931740614334477,22.143964933972455,60.349973068814748,0.71075085324232079,28.421471297764327,88.559115918360874,0.75853242320819114,33.866271878853581,131.71247414362051
1168,final_exploratory,RR_COND,293,11.318236548369157,12.338213669009026,13.077240340273208,1,128.68886090991452,128.68886090991452,1,165.17036481944021,165.17036481944021,1,196.81262882912762,196.81262882912762
1168,final_exploratory,A0,293,6.9016892503619642,9.1241732177745973,14.894908209734146,1,157.10494480504926,157.10494480504926,1,201.64201365146147,201.64201365146147,1,240.27127888544848,240.27127888544848
1168,final_exploratory,A025,293,6.659470354619426,8.9272404794777067,14.672596908609272,1,154.72813027624801,154.72813027624801,1,198.59140523007628,198.59140523007628,1,236.63625474781071,236.63625474781071
1168,final_exploratory,A05,293,6.489278371615157,8.8671324439681669,14.471596602704709,1,152.39965539658021,152.39965539658021,1,195.60284007666445,195.60284007666445,1,233.07515972381464,233.07515972381464
