phase,model,horizon,n,crps,coverage90,width90,interval_score90,mae,rmse,pooled_rmse
development,C4_RIDGE_DATA_seed0,16,361,0.0647272810568,0.92243767313,0.53279453066,0.617004152489,0.0777462105982,0.103214014021,0.10533511372
development,C4_RIDGE_DATA_seed0,17,360,0.0759533024081,0.915277777778,0.618189884469,0.72266916413,0.0918427906105,0.121623894644,0.12405391167
development,C4_RIDGE_DATA_seed0,18,359,0.0883730320192,0.910167130919,0.709179422736,0.839731533702,0.107377802086,0.141925593154,0.144682997691
development,C4_RIDGE_DATA_seed0,19,358,0.102095916252,0.905726256983,0.807722827118,0.970603189101,0.124367109815,0.164172695958,0.167274935182
development,C4_RIDGE_DATA_seed0,20,357,0.116980032495,0.902661064426,0.910881345255,1.11133183789,0.142850921542,0.188417028804,0.191880420414
development,C4_RIDGE_DATA_seed0,21,356,0.133238257104,0.898174157303,1.02922845827,1.26638464302,0.162941035893,0.214710099662,0.218549777037
development,C4_RIDGE_DATA_seed0,22,355,0.150477463161,0.894366197183,1.14730223106,1.43217659053,0.184601644032,0.243104367264,0.247334284579
development,C4_RIDGE_DATA_seed0,23,354,0.169101041936,0.891242937853,1.27829750015,1.61227274123,0.20787404877,0.273654016549,0.278287013471
development,C4_RIDGE_DATA_seed0,24,353,0.189281632993,0.886685552408,1.42433909105,1.81380506569,0.232871736822,0.306414906249,0.311462820135
development,C4_RIDGE_DATA_seed0,25,352,0.210537383248,0.886363636364,1.56067254333,2.01857549453,0.259581323697,0.341443382185,0.346917183425
development,C4_RIDGE_DATA_seed0,26,351,0.233401721403,0.883903133903,1.7104333915,2.24211322801,0.288156168945,0.378793701479,0.384703616689
development,C4_RIDGE_DATA_seed0,27,350,0.257691254156,0.882142857143,1.86754344218,2.48121718235,0.318676153068,0.41851385027,0.424869428539
development,C4_RIDGE_DATA_seed0,28,349,0.283116016844,0.878223495702,2.03391450097,2.73431604056,0.351079595367,0.460639745787,0.467449815818
development,C4_RIDGE_DATA_seed0,29,348,0.310013094289,0.875718390805,2.19763893429,3.00524959474,0.385490152782,0.505188140841,0.51246065018
development,C4_RIDGE_DATA_seed0,30,347,0.338927267866,0.871037463977,2.38386910201,3.29967891147,0.421876125338,0.552150779685,0.559892661029
development,C4_RIDGE_FULL_seed0,1,376,0.00238796272137,0.999335106383,0.0332837187928,0.0333137412717,0.0002685657188,0.000615907600603,0.000812872517848
development,C4_RIDGE_FULL_seed0,2,375,0.00275612536389,0.995333333333,0.0357786035352,0.0370313177257,0.00101581150238,0.00228478366855,0.00303705852814
development,C4_RIDGE_FULL_seed0,3,374,0.00382569650639,0.989973262032,0.0435388080269,0.0484087116856,0.00250413110663,0.00553570071126,0.00740619440105
development,C4_RIDGE_FULL_seed0,4,373,0.00591001907628,0.982573726542,0.0583119438584,0.0716173508637,0.0049864638053,0.0108815189159,0.014617161338
development,C4_RIDGE_FULL_seed0,5,372,0.00918504481916,0.970430107527,0.0811910330294,0.109265502157,0.00867391660936,0.0186736532968,0.0250885959804
development,C4_RIDGE_FULL_seed0,6,371,0.013829520281,0.958221024259,0.112897639733,0.163314250715,0.0137471401924,0.0290205354272,0.0388333008541
development,C4_RIDGE_FULL_seed0,7,370,0.0197927533334,0.949324324324,0.152994976309,0.233043176543,0.0202373564865,0.0418920685768,0.0556644081743
development,C4_RIDGE_FULL_seed0,8,369,0.0271694934569,0.938346883469,0.2030979606,0.320211827166,0.0281100040845,0.0572586461052,0.0754625127765
development,C4_RIDGE_FULL_seed0,9,368,0.0358452681872,0.931385869565,0.260328592285,0.422325777915,0.0374382631349,0.075203683882,0.0983399817509
development,C4_RIDGE_FULL_seed0,10,367,0.0459512872525,0.925068119891,0.326430188203,0.541116139348,0.0483770810383,0.0958770021253,0.124478277473
development,C4_RIDGE_FULL_seed0,11,366,0.057381265197,0.922131147541,0.397492090989,0.674456988708,0.0610365416602,0.119361713713,0.153888253975
development,C4_RIDGE_FULL_seed0,12,365,0.0704050108782,0.917123287671,0.482031607777,0.827436271052,0.0752860416405,0.145520919866,0.186288777751
development,C4_RIDGE_FULL_seed0,13,364,0.0850011658013,0.912087912088,0.575946355669,0.99918835226,0.0910702763343,0.174243989235,0.221475803691
development,C4_RIDGE_FULL_seed0,14,363,0.101186971727,0.909090909091,0.679532803049,1.18697245224,0.108476679857,0.205433228616,0.259292554865
development,C4_RIDGE_FULL_seed0,15,362,0.118630203703,0.906767955801,0.790032559538,1.38547902274,0.127716003493,0.238942984611,0.299509089025
development,C4_RIDGE_FULL_seed0,16,361,0.137970048827,0.901662049861,0.92420940751,1.60503600527,0.148460825922,0.27449076209,0.341686745305
development,C4_RIDGE_FULL_seed0,17,360,0.157767878194,0.895833333333,1.06415497996,1.8254136431,0.170447008386,0.31169999158,0.385261446011
development,C4_RIDGE_FULL_seed0,18,359,0.178093973673,0.891364902507,1.20167810179,2.05274067357,0.193407475872,0.350113562753,0.429615265763
development,C4_RIDGE_FULL_seed0,19,358,0.198880878365,0.888268156425,1.34342308272,2.2830656674,0.217160813535,0.389339407961,0.474299679832
development,C4_RIDGE_FULL_seed0,20,357,0.220096838807,0.887955182073,1.49501855261,2.51332380104,0.241575345743,0.429034087249,0.519120172239
development,C4_RIDGE_FULL_seed0,21,356,0.241018132325,0.885533707865,1.63919144538,2.73294888764,0.266797276006,0.469387267387,0.564806120294
development,C4_RIDGE_FULL_seed0,22,355,0.264002035465,0.884507042254,1.79728726641,2.95693135143,0.29455525904,0.51226027689,0.613787014428
development,C4_RIDGE_FULL_seed0,23,354,0.288393832104,0.881355932203,1.9460709061,3.1890972197,0.324961205689,0.558396655352,0.667419718295
development,C4_RIDGE_FULL_seed0,24,353,0.317673274035,0.880311614731,2.16927301659,3.45584222371,0.358931476403,0.609471236845,0.728410813619
development,C4_RIDGE_FULL_seed0,25,352,0.351177043787,0.875710227273,2.43732344192,3.78723089594,0.396487271384,0.667423494182,0.79982994399
development,C4_RIDGE_FULL_seed0,26,351,0.387756795603,0.871794871795,2.70322280017,4.17131000019,0.437289501465,0.733980894442,0.884551386119
development,C4_RIDGE_FULL_seed0,27,350,0.430692009906,0.869285714286,3.00959688174,4.6525938002,0.481907707445,0.81059515991,0.984874063208
development,C4_RIDGE_FULL_seed0,28,349,0.474951449579,0.868911174785,3.27316485691,5.17014997698,0.531513457028,0.898498405484,1.10241496162
development,C4_RIDGE_FULL_seed0,29,348,0.526426498447,0.869971264368,3.5737469808,5.81521269001,0.586027286928,0.998179122026,1.23792576347
development,C4_RIDGE_FULL_seed0,30,347,0.595762113787,0.867435158501,4.10398805045,6.69940058132,0.646549429573,1.11051021417,1.39181469386
transfer,C4_RIDGE_DATA_seed0,1,293,0.00270923735818,1,0.0380463900823,0.0380463900823,0.000248822405455,0.000437368189319,0.000536961936857
transfer,C4_RIDGE_DATA_seed0,2,292,0.00359399174746,1,0.0498219390365,0.0498219390365,0.000942588705529,0.00164871415792,0.00202467920611
transfer,C4_RIDGE_DATA_seed0,3,291,0.00477895447733,1,0.0639737485883,0.0639737485883,0.00229827945004,0.00399979959551,0.00491265784672
transfer,C4_RIDGE_DATA_seed0,4,290,0.00641631101366,1,0.0803881891862,0.0803881891862,0.00456442359995,0.00787597531496,0.00967442331367
transfer,C4_RIDGE_DATA_seed0,5,289,0.00885246322768,0.994809688581,0.101037843784,0.101216217423,0.00799039169935,0.0136759047901,0.0168000567281
transfer,C4_RIDGE_DATA_seed0,6,288,0.0123995899584,0.981770833333,0.127544025877,0.129999153686,0.0128073530926,0.0218061307801,0.0267897875284
transfer,C4_RIDGE_DATA_seed0,7,287,0.0173696044537,0.972996515679,0.163322275404,0.169532659018,0.0192838736654,0.0326758853702,0.0401477766091
transfer,C4_RIDGE_DATA_seed0,8,286,0.0240948547086,0.95979020979,0.21077709821,0.226249771386,0.0276653592295,0.0466917928599,0.0573755900387
transfer,C4_RIDGE_DATA_seed0,9,285,0.0331940279123,0.942105263158,0.289308277262,0.311336497175,0.0381598943963,0.0642523824442,0.0789652499008
transfer,C4_RIDGE_DATA_seed0,10,284,0.044088828055,0.927816901408,0.374294908247,0.414076815297,0.0510608448703,0.0857424897437,0.105391991566
transfer,C4_RIDGE_DATA_seed0,11,283,0.0571311109054,0.918727915194,0.467244851482,0.538633107157,0.0665372713053,0.111527673693,0.137106937537
transfer,C4_RIDGE_DATA_seed0,12,282,0.0727375728557,0.902482269504,0.582575672866,0.69139734059,0.0848330335763,0.141948710485,0.174529818934
transfer,C4_RIDGE_DATA_seed0,13,281,0.0912558608277,0.889679715302,0.726635221047,0.873525820752,0.106141338619,0.177316065206,0.21804165994
transfer,C4_RIDGE_DATA_seed0,14,280,0.112291636562,0.882142857143,0.885471528295,1.08166482403,0.130574539955,0.217904008956,0.267977024065
transfer,C4_RIDGE_DATA_seed0,15,279,0.135631461082,0.875448028674,1.05238811854,1.31207442177,0.158229702384,0.263943771758,0.324615044166
transfer,C4_RIDGE_DATA_seed0,16,278,0.161686563898,0.869604316547,1.23515715223,1.57409078518,0.189158350657,0.315614826028,0.388168060069
transfer,C4_RIDGE_DATA_seed0,17,277,0.191083851773,0.861010830325,1.44735535259,1.87031732091,0.22338445949,0.373037315277,0.458771676997
transfer,C4_RIDGE_DATA_seed0,18,276,0.221574410911,0.858695652174,1.62098712692,2.18147689336,0.260834863721,0.436286329812,0.536502987625
transfer,C4_RIDGE_DATA_seed0,19,275,0.256212725947,0.854545454545,1.85932463467,2.53538120944,0.301636669897,0.505424995708,0.621423605669
transfer,C4_RIDGE_DATA_seed0,20,274,0.293990970578,0.847627737226,2.12843538526,2.91244891337,0.345919800368,0.580557835404,0.713649239329
transfer,C4_RIDGE_DATA_seed0,21,273,0.332231427975,0.843406593407,2.34944044672,3.28851631303,0.393646245992,0.661902001851,0.813442399378
transfer,C4_RIDGE_DATA_seed0,22,272,0.374960360233,0.842830882353,2.62522309602,3.72688295459,0.445087873969,0.749858312512,0.921304044128
transfer,C4_RIDGE_DATA_seed0,23,271,0.419126825059,0.834870848708,2.83375181182,4.16741788559,0.500779356055,0.845043283526,1.03801242859
transfer,C4_RIDGE_DATA_seed0,24,270,0.465838064624,0.830555555556,3.06619310798,4.61186567152,0.561100038718,0.94821790923,1.16452513891
transfer,C4_RIDGE_DATA_seed0,25,269,0.518406747448,0.824349442379,3.35103505296,5.1730661349,0.626812409564,1.06003202459,1.30163647798
transfer,C4_RIDGE_DATA_seed0,26,268,0.571645824113,0.819029850746,3.5709416496,5.72841193038,0.698353202637,1.1805490841,1.44933472144
transfer,C4_RIDGE_DATA_seed0,27,267,0.627811367795,0.815543071161,3.83362793704,6.30079820835,0.773991074406,1.30853686302,1.60583711572
transfer,C4_RIDGE_DATA_seed0,28,266,0.685534943088,0.813909774436,4.00674272336,6.93505501297,0.85073945351,1.44124972543,1.76732548188
transfer,C4_RIDGE_DATA_seed0,29,265,0.747966468794,0.812264150943,4.25666390001,7.62636418578,0.930437800797,1.57987737792,1.93553342156
transfer,C4_RIDGE_DATA_seed0,30,264,0.813726196432,0.808712121212,4.48840532828,8.34005258662,1.0176168717,1.73046005655,2.11890230525
transfer,C4_RIDGE_FULL_seed0,1,293,0.002716794414,1,0.0381508215685,0.0381508215685,0.000259833546819,0.000445624158168,0.000547734528595
transfer,C4_RIDGE_FULL_seed0,2,292,0.00361429672651,1,0.05009073337,0.05009073337,0.000981116415036,0.00167641555698,0.00206143094999
transfer,C4_RIDGE_FULL_seed0,3,291,0.00483424669072,1,0.0646758826672,0.0646758826672,0.00239443211015,0.00406015992059,0.0049927335709
transfer,C4_RIDGE_FULL_seed0,4,290,0.00654414300706,1,0.081971798936,0.081971798936,0.00475194300728,0.00797814202488,0.00980595206492
transfer,C4_RIDGE_FULL_seed0,5,289,0.00903796473109,0.995674740484,0.103009484922,0.103155681878,0.00827546857337,0.0138039357887,0.0169495931616
transfer,C4_RIDGE_FULL_seed0,6,288,0.0127454168539,0.981770833333,0.131938381582,0.134059410348,0.0132128097203,0.0219217981937,0.026888594658
transfer,C4_RIDGE_FULL_seed0,7,287,0.017796381063,0.974738675958,0.169649433484,0.174850008077,0.0197842024219,0.0327111000011,0.0401016657869
transfer,C4_RIDGE_FULL_seed0,8,286,0.0245250618486,0.963286713287,0.219551958704,0.23009047666,0.0282627271175,0.0466434076105,0.0571562649645
transfer,C4_RIDGE_FULL_seed0,9,285,0.033034385215,0.954385964912,0.280307177895,0.300281673327,0.0389127019147,0.0640281259788,0.078420487974
transfer,C4_RIDGE_FULL_seed0,10,284,0.0437617703299,0.93661971831,0.360160142651,0.393055497317,0.051907021957,0.0852169735614,0.10431214062
transfer,C4_RIDGE_FULL_seed0,11,283,0.0574206149767,0.920494699647,0.474898299485,0.5295198483,0.067408631473,0.110541915234,0.135230138693
transfer,C4_RIDGE_FULL_seed0,12,282,0.0735363266569,0.900709219858,0.604291993255,0.690975937227,0.0856109588816,0.140330587443,0.17155198189
transfer,C4_RIDGE_FULL_seed0,13,281,0.091989749168,0.887010676157,0.745321286915,0.878825993933,0.106721111946,0.17484755837,0.213619213229
transfer,C4_RIDGE_FULL_seed0,14,280,0.112334166069,0.880357142857,0.87923784022,1.08768034585,0.130786049471,0.214360777584,0.261753046042
transfer,C4_RIDGE_FULL_seed0,15,279,0.135628206944,0.871863799283,1.03644116222,1.33182885496,0.157945154634,0.259137195839,0.316270203681
transfer,C4_RIDGE_FULL_seed0,16,278,0.16103028901,0.867805755396,1.19482028454,1.60163393868,0.188120282453,0.309370737055,0.37742903262
transfer,C4_RIDGE_FULL_seed0,17,277,0.189368732288,0.862815884477,1.36896057542,1.90395935173,0.22143577108,0.365187622371,0.44540470345
transfer,C4_RIDGE_FULL_seed0,18,276,0.218978741826,0.859601449275,1.51948650726,2.21411177953,0.258040721787,0.426759562378,0.520443687363
transfer,C4_RIDGE_FULL_seed0,19,275,0.252041251615,0.856363636364,1.69337324223,2.57880133414,0.297828593245,0.49430234103,0.602842134346
transfer,C4_RIDGE_FULL_seed0,20,274,0.28756044804,0.850364963504,1.87332013409,2.96919429624,0.341128092082,0.568132870806,0.693045393805
transfer,C4_RIDGE_FULL_seed0,21,273,0.325848736536,0.845238095238,2.05659565282,3.39247317796,0.38823455026,0.648831893979,0.791748043912
transfer,C4_RIDGE_FULL_seed0,22,272,0.366308727306,0.84375,2.21345812337,3.84615472101,0.43946008439,0.736984718832,0.89969331827
transfer,C4_RIDGE_FULL_seed0,23,271,0.410028657442,0.840405904059,2.36243172015,4.33480267465,0.495238784675,0.833245146262,1.01769204811
transfer,C4_RIDGE_FULL_seed0,24,270,0.459442680538,0.834259259259,2.60517302664,4.88827763801,0.55667334557,0.938448083951,1.14674750403
transfer,C4_RIDGE_FULL_seed0,25,269,0.512599400849,0.829925650558,2.83943258193,5.48407495234,0.624050492341,1.05310536619,1.28745427293
transfer,C4_RIDGE_FULL_seed0,26,268,0.568943878025,0.825559701493,3.09964923647,6.08013866968,0.697248497742,1.17726480407,1.43978383103
transfer,C4_RIDGE_FULL_seed0,27,267,0.627164499126,0.819288389513,3.32412293443,6.65646127591,0.775319126913,1.309704157,1.60207795496
transfer,C4_RIDGE_FULL_seed0,28,266,0.688014787111,0.812969924812,3.54574374649,7.25657537935,0.855898643363,1.44800538518,1.77104967834
transfer,C4_RIDGE_FULL_seed0,29,265,0.751678926023,0.807547169811,3.77826188935,7.84006756633,0.940870242218,1.59413681289,1.94939039571
transfer,C4_RIDGE_FULL_seed0,30,264,0.820455297495,0.803977272727,4.03717736306,8.4966798992,1.03482445912,1.7538543457,2.14534060082
