phase,model,horizon,n,crps,coverage90,width90,interval_score90,mae,rmse,pooled_rmse
development,DRIFT3,18,359,0.738518441039,0.959610027855,9.15986472666,9.49132536866,0.430002825831,0.566342671097,0.576443745042
development,DRIFT3,19,358,0.816130773172,0.959497206704,10.1295904737,10.4996151932,0.472003429713,0.622030087944,0.633043729583
development,DRIFT3,20,357,0.897062114074,0.959383753501,11.1408346655,11.5489766808,0.515468960042,0.679737113893,0.69167627338
development,DRIFT3,21,356,0.981745607817,0.95856741573,12.2077554356,12.6472854421,0.560460257131,0.73937348706,0.752246572001
development,DRIFT3,22,355,1.06975958989,0.957746478873,13.3144700358,13.7949686181,0.606652264798,0.8008477119,0.814658482025
development,DRIFT3,23,354,1.16044275088,0.957627118644,14.4521121239,14.9724277975,0.654118669208,0.864067309811,0.878814793065
development,DRIFT3,24,353,1.25426634103,0.957507082153,15.6310990577,16.1942294023,0.702800076171,0.928939088251,0.944617519936
development,DRIFT3,25,352,1.35080150597,0.957386363636,16.8431379828,17.4477461314,0.752449242849,0.995369430024,1.01196821675
development,DRIFT3,26,351,1.45066359146,0.956552706553,18.1091972642,18.7430820369,0.803217286464,1.06326460456,1.08076831492
development,DRIFT3,27,350,1.55233033879,0.957142857143,19.3865193498,20.0625181413,0.8549097741,1.13253110308,1.15091948705
development,DRIFT3,28,349,1.65633470355,0.958452722063,20.6937526249,21.4109495789,0.907389687669,1.20307599814,1.22232403747
development,DRIFT3,29,348,1.76355184387,0.957614942529,22.0489542779,22.8090008828,0.960676189855,1.27480732462,1.29488531637
development,DRIFT3,30,347,1.87172379437,0.958933717579,23.4054729041,24.2088103664,1.0148201407,1.34763447301,1.36850814816
development,DRIFT30,1,376,0.048047183022,0.970744680851,0.581184550682,0.592365858193,0.0325870215597,0.0430021119228,0.0435402830274
development,DRIFT30,2,375,0.0994191438961,0.97,1.20398490153,1.22961439845,0.0668940596748,0.0883478382073,0.0894425768815
development,DRIFT30,3,374,0.154092642279,0.969251336898,1.86831805341,1.91155355141,0.102879774364,0.135954716384,0.137621382014
development,DRIFT30,4,373,0.212038235805,0.967828418231,2.57396816652,2.63815686276,0.140439744599,0.185738037694,0.187988854072
development,DRIFT30,5,372,0.2731518526,0.967069892473,3.31990156085,3.40640709907,0.179515799761,0.237611543581,0.240455518666
development,DRIFT30,6,371,0.337499818819,0.965633423181,4.10569862339,4.22101746122,0.220061694127,0.291487911862,0.294930776065
development,DRIFT30,7,370,0.404785363395,0.964864864865,4.93093952034,5.07081097832,0.261952820736,0.347279212605,0.351323375648
development,DRIFT30,8,369,0.475273863418,0.963414634146,5.79384663713,5.96921846596,0.305201184791,0.404897329559,0.409541855986
development,DRIFT30,9,368,0.548424167652,0.963315217391,6.68801489948,6.9020965199,0.349628978504,0.464254342056,0.46949494556
development,DRIFT30,10,367,0.62443901953,0.962534059946,7.62463666205,7.86819952435,0.39518789163,0.525262861391,0.531091918131
development,DRIFT30,11,366,0.703233607296,0.96174863388,8.59013863362,8.87712946055,0.441911914731,0.587836314734,0.594242895852
development,DRIFT30,12,365,0.784499375744,0.961643835616,9.58620570408,9.91876229204,0.48962188342,0.651889016986,0.658858944478
development,DRIFT30,13,364,0.868558389881,0.960164835165,10.6269287142,10.9922339448,0.538246919107,0.717335700102,0.724851639675
development,DRIFT30,14,363,0.954744333523,0.960055096419,11.6853554152,12.1001461908,0.58781295243,0.784091348193,0.792132931644
development,DRIFT30,15,362,1.04314403524,0.959944751381,12.7763725502,13.2291135457,0.638200515533,0.85207132574,0.860615300929
development,DRIFT30,16,361,1.13389785897,0.959141274238,13.8954330691,14.3951061779,0.689318145584,0.921191585295,0.930211994746
development,DRIFT30,17,360,1.22620710343,0.959722222222,15.0279556886,15.5807820396,0.741221650538,0.991368911254,1.00083730031
development,DRIFT30,18,359,1.3207847206,0.959610027855,16.1980595087,16.7888151023,0.793767662802,1.06252119715,1.07240685241
development,DRIFT30,19,358,1.41737451824,0.958798882682,17.3913858035,18.0309614558,0.846844695483,1.13456775353,1.14483797202
development,DRIFT30,20,357,1.51465541166,0.960084033613,18.581748864,19.2757860881,0.900586569077,1.20742964303,1.21805003227
development,DRIFT30,21,356,1.6143802661,0.959971910112,19.8178504108,20.547654218,0.954755060261,1.28103003833,1.29196484707
development,DRIFT30,22,355,1.71511927603,0.960563380282,21.0560375463,21.8391651111,1.00945741623,1.35529459837,1.36650707735
development,DRIFT30,23,354,1.81656842384,0.96186440678,22.2946594969,23.1278015271,1.06467391658,1.43015185666,1.44160464837
development,DRIFT30,24,353,1.92083338361,0.96104815864,23.5941500239,24.4591552107,1.12023964043,1.50553361539,1.517189171
development,DRIFT30,25,352,2.02571877357,0.9609375,24.8898420663,25.8062765922,1.17612662886,1.58137533707,1.59319635854
development,DRIFT30,26,351,2.13186051687,0.960113960114,26.2042017992,27.1680006504,1.23259810381,1.65761652506,1.6695664293
development,DRIFT30,27,350,2.23884234378,0.96,27.5279502288,28.5408831999,1.28934402442,1.73420108245,1.74624448407
development,DRIFT30,28,349,2.34656695153,0.959885386819,28.8603426122,29.9205796641,1.34623496021,1.81107763768,1.82318084593
development,DRIFT30,29,348,2.45525538125,0.959051724138,30.2074176559,31.312292486,1.40355793352,1.88819982345,1.90033134825
development,DRIFT30,30,347,2.56444886895,0.958933717579,31.5591551615,32.7083033252,1.46135020785,1.96552649414,1.97765755524
development,DRIFT7,1,376,0.0146336941827,0.970744680851,0.178383006182,0.182200553495,0.00975291238909,0.0127879595788,0.0130166250423
development,DRIFT7,2,375,0.0331309203863,0.969333333333,0.40439318307,0.413545124034,0.0219063037599,0.0287209598672,0.0292349748613
development,DRIFT7,3,374,0.0555335291404,0.968582887701,0.678431084375,0.695059076994,0.0364288882506,0.0477601322968,0.0486152116148
development,DRIFT7,4,373,0.0818841666926,0.967828418231,1.00164565931,1.02741416939,0.053293041317,0.0698594894575,0.0711100800493
development,DRIFT7,5,372,0.112219853685,0.967069892473,1.37393958132,1.41203512531,0.0724385194646,0.0949663967192,0.0966653952865
development,DRIFT7,6,371,0.146522710794,0.966307277628,1.79535472933,1.84774896622,0.0938223723676,0.123022119719,0.125220610185
development,DRIFT7,7,370,0.184830619346,0.965540540541,2.26754455275,2.33555071893,0.117411620791,0.153962573376,0.156709577962
development,DRIFT7,8,369,0.22715462038,0.964769647696,2.78918374584,2.87722871992,0.143111946163,0.187719177182,0.191061415401
development,DRIFT7,9,368,0.273454908226,0.963994565217,3.36139472339,3.47026932282,0.170876293088,0.224219805412,0.228201456549
development,DRIFT7,10,367,0.323642600684,0.963215258856,3.98196301132,4.11350104994,0.200681425198,0.263389785296,0.268052251116
development,DRIFT7,11,366,0.37770899749,0.963114754098,4.6498040784,4.80918078945,0.232394212314,0.305152889009,0.310534554763
development,DRIFT7,12,365,0.43574320739,0.962328767123,5.37059190899,5.5565370335,0.265979807419,0.349431848646,0.355567846358
development,DRIFT7,13,364,0.497522600531,0.961538461538,6.13762432746,6.35241915494,0.301441470451,0.396147324729,0.403069318077
development,DRIFT7,14,363,0.562993104513,0.961432506887,6.94956223908,7.19898346287,0.338576777091,0.445217675493,0.452953662615
development,DRIFT7,15,362,0.631915798554,0.962016574586,7.80344798207,8.08935619949,0.377402369762,0.49655910064,0.505133232114
development,DRIFT7,16,361,0.704792372431,0.961218836565,8.71435708191,9.03159322916,0.417918275407,0.550085808533,0.559518221301
development,DRIFT7,17,360,0.781385155476,0.959722222222,9.67183367737,10.0267856522,0.459865418036,0.605710202222,0.616016870396
development,DRIFT7,18,359,0.860995118587,0.959610027855,10.6679385651,11.0554406144,0.503303928344,0.663343082401,0.674535686055
development,DRIFT7,19,358,0.94395065834,0.959497206704,11.7035616942,12.1333212622,0.548222864332,0.722893866839,0.734979680045
development,DRIFT7,20,357,1.03026362115,0.958683473389,12.7839681049,13.2548948756,0.594331890201,0.784270826729,0.7972526262
development,DRIFT7,21,356,1.11949658162,0.95856741573,13.9048681529,14.4090145955,0.641750897164,0.847381340888,0.861257336743
development,DRIFT7,22,355,1.21172396147,0.958450704225,15.0603043016,15.6086677262,0.690301861007,0.912132169164,0.926895959432
development,DRIFT7,23,354,1.30662362099,0.958333333333,16.2484970524,16.8396607685,0.739861103298,0.978429746563,0.994070297199
development,DRIFT7,24,353,1.40481558798,0.957507082153,17.4898450585,18.1124411869,0.790522378945,1.04618049927,1.06268215155
development,DRIFT7,25,352,1.50480336222,0.958096590909,18.7423600754,19.4090267437,0.842052397092,1.11529118236,1.13263368964
development,DRIFT7,26,351,1.6079390106,0.957264957265,20.0418327209,20.7507834468,0.894394164375,1.18566923654,1.20382783225
development,DRIFT7,27,350,1.71266993869,0.957857142857,21.3554441926,22.1090535915,0.947512080697,1.25722315432,1.27616865239
development,DRIFT7,28,349,1.8195518728,0.958452722063,22.6967592598,23.4939444088,1.00148177448,1.32986283911,1.34956176706
development,DRIFT7,29,348,1.92896230899,0.958333333333,24.0821258914,24.9035326464,1.05590469056,1.40349993955,1.42391470321
development,DRIFT7,30,347,2.03955562949,0.958933717579,25.4675356261,26.3319740642,1.11104705898,1.47804814274,1.49913722077
development,EXPERT_INIT,1,376,0.0265031211364,0.970744680851,0.322357697048,0.329027715753,0.0178496295823,0.0234492117814,0.0238420953249
development,EXPERT_INIT,2,375,0.0568214113319,0.969333333333,0.692199273108,0.707406623359,0.0379601001,0.0498531829912,0.0506850262984
development,EXPERT_INIT,3,374,0.0909741011819,0.968582887701,1.10962534501,1.1360631483,0.0602778390652,0.0791530171391,0.0804685497708
development,EXPERT_INIT,4,373,0.128975229665,0.967828418231,1.57452331936,1.61576672062,0.0847317883433,0.111285457322,0.113127528709
development,EXPERT_INIT,5,372,0.170789877646,0.967069892473,2.08786216026,2.14443436466,0.111296603035,0.146183061259,0.148592253925
development,EXPERT_INIT,6,371,0.216481537594,0.965633423181,2.64940314289,2.72519271739,0.139903168103,0.183774496932,0.186788846888
development,EXPERT_INIT,7,370,0.265937509353,0.964864864865,3.2586704789,3.3545558658,0.170468747866,0.223984162922,0.227638841685
development,EXPERT_INIT,8,369,0.319166392771,0.964092140921,3.91313020671,4.03515644966,0.202961756837,0.266733362576,0.271060527088
development,EXPERT_INIT,9,368,0.376198657989,0.962635869565,4.61744953243,4.76610431189,0.237302716765,0.311941962801,0.316970729847
development,EXPERT_INIT,10,367,0.436754286402,0.962534059946,5.36672158614,5.54190121987,0.273368225582,0.359527120338,0.36528330964
development,EXPERT_INIT,11,366,0.501000353889,0.96174863388,6.1596109123,6.36892048439,0.311154367599,0.40940472586,0.415910690908
development,EXPERT_INIT,12,365,0.568667693738,0.961643835616,6.995263805,7.24089878356,0.350582032507,0.461489393804,0.46876381561
development,EXPERT_INIT,13,364,0.640022217633,0.960164835165,7.88431254211,8.15840733561,0.391506575675,0.515693264839,0.52375089811
development,EXPERT_INIT,14,363,0.714518418126,0.960055096419,8.80675188541,9.12159194958,0.433949202025,0.571928885686,0.580780669427
development,EXPERT_INIT,15,362,0.792279065239,0.959944751381,9.77065107664,10.1278659616,0.477840578198,0.630107110666,0.639760085435
development,EXPERT_INIT,16,361,0.873279331439,0.959141274238,10.7815615623,11.1701120359,0.523001177453,0.690136641512,0.700593717313
development,EXPERT_INIT,17,360,0.957279054051,0.959027777778,11.8253650452,12.2594516349,0.569464255414,0.751926399889,0.76318642572
development,EXPERT_INIT,18,359,1.04420225899,0.958913649025,12.9110486019,13.3799805884,0.617106312757,0.815384289879,0.827441991006
development,EXPERT_INIT,19,358,1.13399515171,0.958798882682,14.0294747416,14.5453461295,0.665839626084,0.880418025254,0.893264018515
development,EXPERT_INIT,20,357,1.22598340729,0.959383753501,15.1677284631,15.7399731036,0.715622436287,0.946934588409,0.960555291177
development,EXPERT_INIT,21,356,1.32144984131,0.95856741573,16.3673245712,16.975204546,0.7662581684,1.01483973009,1.02921719575
development,EXPERT_INIT,22,355,1.41884043699,0.958450704225,17.5818949421,18.235856965,0.817915370532,1.08403986391,1.09915200261
development,EXPERT_INIT,23,354,1.51876698023,0.958333333333,18.8308726213,19.5344696188,0.870302917886,1.15444048208,1.17026099942
development,EXPERT_INIT,24,353,1.62092666599,0.95821529745,20.1147378905,20.8510009443,0.923385482853,1.22595227873,1.24245114974
development,EXPERT_INIT,25,352,1.72514290534,0.958096590909,21.41982858,22.2038640746,0.977169609145,1.29848691859,1.31563044536
development,EXPERT_INIT,26,351,1.83108229218,0.957977207977,22.7444063616,23.5742952757,1.03153206199,1.37195810939,1.38970914155
development,EXPERT_INIT,27,350,1.93910331477,0.957857142857,24.10550451,24.9628229157,1.08655360337,1.44628190993,1.46460010447
development,EXPERT_INIT,28,349,2.04777521232,0.959169054441,25.4582377351,26.3605633218,1.14198286935,1.52137965505,1.54022214215
development,EXPERT_INIT,29,348,2.15781072494,0.960488505747,26.817452997,27.7872214397,1.19799692449,1.59717190423,1.61649308744
development,EXPERT_INIT,30,347,2.27092122252,0.959654178674,28.2508757784,29.2433140359,1.25438339822,1.67358093183,1.69333272349
development,PERSIST,1,376,0.102623631929,0.995345744681,1.01756062131,1.01763289412,0.11191361618,0.13039899661,0.132695121018
development,PERSIST,2,375,0.206466378861,0.994666666667,2.05438577476,2.05483154091,0.223924381978,0.260886623898,0.265477976842
development,PERSIST,3,374,0.311215408363,0.993315508021,3.11377410673,3.11463327997,0.336038612726,0.391443334937,0.39833192078
development,PERSIST,4,373,0.417142083401,0.991957104558,4.1914877604,4.19271322593,0.448255801652,0.522049388895,0.531240067321
development,PERSIST,5,372,0.523785784526,0.993279569892,5.27669652713,5.27810581111,0.560584985878,0.652684889154,0.664185306932
development,PERSIST,6,371,0.631633989388,0.992587601078,6.39031985438,6.39203600805,0.673025117084,0.783329910649,0.797150419013
development,PERSIST,7,370,0.740737757942,0.993243243243,7.51270952711,7.51472401905,0.785587469392,0.913964617766,0.930118176603
development,PERSIST,8,369,0.850521119223,0.993224932249,8.66111765925,8.66344760751,0.898270630501,1.04456937284,1.06307144276
development,PERSIST,9,368,0.961216079219,0.992527173913,9.82697790202,9.82958079339,1.01107694708,1.17512483523,1.19599325857
development,PERSIST,10,367,1.07313679274,0.993188010899,10.9955679762,10.998444491,1.12401477375,1.30561205101,1.32886692269
development,PERSIST,11,366,1.18590262122,0.993852459016,12.1781653861,12.1812853854,1.23707750334,1.43601253306,1.4616760624
development,PERSIST,12,365,1.29955670757,0.994520547945,13.3732080947,13.3766173557,1.35028036557,1.56630829226,1.5944046696
development,PERSIST,13,364,1.41443930872,0.995192307692,14.563338024,14.5668951001,1.46360220288,1.69648175382,1.72703706178
development,PERSIST,14,363,1.52921971047,0.994490358127,15.8007975801,15.8044259624,1.57704041489,1.82651580451,1.85955793465
development,PERSIST,15,362,1.64520298844,0.994475138122,17.0316962236,17.0351822845,1.69059218469,1.95639387567,1.9919524381
development,PERSIST,16,361,1.7623963391,0.995152354571,18.2524680732,18.2556762235,1.8042544758,2.08610001953,2.12420624589
development,PERSIST,17,360,1.88036580382,0.995833333333,19.4816973875,19.4843637123,1.91802402919,2.21561897806,2.25630561859
development,PERSIST,18,359,1.99843467165,0.995821727019,20.74178148,20.7437786757,2.03189736012,2.34493624393,2.38823745926
development,PERSIST,19,358,2.11780299586,0.996508379888,21.9876576233,21.9888828598,2.14587075502,2.47403811314,2.51998936157
development,PERSIST,20,357,2.23787357255,0.997198879552,23.240953483,23.2413755017,2.25994026826,2.60291172903,2.6515496502
development,PERSIST,21,356,2.36312303622,0.985252808989,24.8447082888,24.9101119849,2.37410171892,2.73154511735,2.78290741317
development,PERSIST,22,355,2.48479843718,0.984507042254,26.1725737247,26.2422276248,2.48835068748,2.85992721209,2.9140525259
development,PERSIST,23,354,2.60691296017,0.983757062147,27.5144071069,27.5876308957,2.60268251238,2.98804787171,3.0449756669
development,PERSIST,24,353,2.72911351183,0.983711048159,28.8359111095,28.9125621328,2.7170922867,3.11589788541,3.17566832468
development,PERSIST,25,352,2.8524333403,0.982954545455,30.1955599913,30.2755108546,2.83157485458,3.24346896917,3.30612279575
development,PERSIST,26,351,2.97571136534,0.982905982906,31.5317090205,31.6149334037,2.94612480773,3.370753751,3.43633217346
development,PERSIST,27,350,3.10020159791,0.982142857143,32.9079902218,32.9943177635,3.06073648181,3.49774574522,3.56629032737
development,PERSIST,28,349,3.22345247516,0.982808022923,34.2293628651,34.3189658273,3.17540395274,3.62443931508,3.69599187292
development,PERSIST,29,348,3.34898627559,0.982040229885,35.6202301248,35.7129475886,3.29012103301,3.75082962358,3.82543213113
development,PERSIST,30,347,3.4742809599,0.981988472622,36.9823470064,37.0783862525,3.40488126783,3.87691257175,3.954607078
transfer,B_ANCHOR,1,293,0.159801248972,0.904436860068,1.00206756258,1.47585877298,0.193827074323,0.330649785313,0.342727412022
transfer,B_ANCHOR,2,292,0.308110208236,0.895547945205,1.94360614779,2.8195456303,0.373122988091,0.619099500118,0.64444350208
transfer,B_ANCHOR,3,291,0.44987311041,0.895189003436,2.83383172679,4.13363250399,0.544464275265,0.886136598744,0.928147956113
transfer,B_ANCHOR,4,290,0.585245914335,0.890517241379,3.71954965058,5.35247246454,0.708441776255,1.14022503085,1.20103864888
transfer,B_ANCHOR,5,289,0.715239929413,0.890138408304,4.58626026638,6.54046481541,0.864286345773,1.38408977423,1.46458718978
transfer,B_ANCHOR,6,288,0.841257159245,0.891493055556,5.4074981268,7.74356267419,1.01355154838,1.6140105167,1.71550907631
transfer,B_ANCHOR,7,287,0.961929480291,0.890243902439,6.22593251654,8.9413886765,1.15718181693,1.8323077725,1.95552667615
transfer,B_ANCHOR,8,286,1.08027211297,0.886363636364,7.07970091177,10.2361785151,1.29456881022,2.04267967546,2.18752250454
transfer,B_ANCHOR,9,285,1.19675054339,0.884210526316,7.89655873134,11.4830255455,1.42949032383,2.24962077547,2.41616120283
transfer,B_ANCHOR,10,284,1.31382822824,0.881161971831,8.72890620597,12.8148741217,1.56235880583,2.45316473339,2.64140715493
transfer,B_ANCHOR,11,283,1.43250949531,0.879858657244,9.5359570734,14.2488391562,1.69243091928,2.65350111574,2.86313963677
transfer,B_ANCHOR,12,282,1.55111699057,0.882978723404,10.3233272586,15.7777104171,1.82004868431,2.8519672441,3.08181229706
transfer,B_ANCHOR,13,281,1.66691230187,0.883451957295,11.1713573524,17.207910583,1.94514385075,3.04604913342,3.29546692855
transfer,B_ANCHOR,14,280,1.78081134393,0.884821428571,11.9658663489,18.5738827052,2.06802273282,3.23628492294,3.50430652557
transfer,B_ANCHOR,15,279,1.89274272149,0.885304659498,12.8010200279,19.9427447497,2.18806363245,3.42203045525,3.7078249521
transfer,B_ANCHOR,16,278,2.00265243597,0.884892086331,13.6731036057,21.275796203,2.30442958077,3.60231684621,3.90523408715
transfer,B_ANCHOR,17,277,2.1137409334,0.882671480144,14.5625447652,22.7006600371,2.41889651441,3.77688336752,4.09627533973
transfer,B_ANCHOR,18,276,2.22229506008,0.884057971014,15.4273065229,24.0450932189,2.52836923421,3.9451653247,4.28065080124
transfer,B_ANCHOR,19,275,2.32792234847,0.881818181818,16.3754598928,25.3073624073,2.63121651436,4.10651290171,4.45780825793
transfer,B_ANCHOR,20,274,2.43322793089,0.882299270073,17.3126163305,26.587179539,2.72987115227,4.26119982408,4.62758737616
transfer,B_ANCHOR,21,273,2.53952456213,0.884615384615,18.2413588556,27.8867466453,2.82468549987,4.41227295842,4.79112067494
transfer,B_ANCHOR,22,272,2.64400875801,0.883272058824,19.2623890962,29.0817677109,2.91614083077,4.55899349404,4.94782722022
transfer,B_ANCHOR,23,271,2.74801634663,0.887453874539,20.2020506385,30.266130667,3.00377611426,4.70029212729,5.09695930629
transfer,B_ANCHOR,24,270,2.85216684867,0.887037037037,21.2167793807,31.4663660534,3.08999440334,4.8356070806,5.2380671548
transfer,B_ANCHOR,25,269,2.95347983316,0.889405204461,22.2409735743,32.619918229,3.1745442779,4.96446447665,5.37062773605
transfer,B_ANCHOR,26,268,3.05527582089,0.887126865672,23.3040163439,33.789840654,3.25633300225,5.0868271539,5.49464681753
transfer,B_ANCHOR,27,267,3.15468506821,0.882958801498,24.4604332893,34.9221751085,3.33471726741,5.2015364067,5.60967529795
transfer,B_ANCHOR,28,266,3.25194027775,0.883458646617,25.4835511564,36.0474554199,3.41096051937,5.30964901932,5.71638988846
transfer,B_ANCHOR,29,265,3.34894823915,0.883018867925,26.553155349,37.1857818975,3.48459192787,5.41090866843,5.81493271463
transfer,B_ANCHOR,30,264,3.44289213102,0.882575757576,27.6157674465,38.2888265979,3.55631367119,5.50596339717,5.90614069066
transfer,B_RAW,1,293,,,,,6.90168925036,9.12417321777,9.45063001363
transfer,B_RAW,2,292,,,,,6.92506317938,9.13978203258,9.46679738626
transfer,B_RAW,3,291,,,,,6.94834899702,9.15546748581,9.48304429133
transfer,B_RAW,4,290,,,,,6.9715389428,9.1712275453,9.49936889261
transfer,B_RAW,5,289,,,,,6.99463709635,9.18706056008,9.51576957908
transfer,B_RAW,6,288,,,,,7.01764666608,9.20296494347,9.53224480763
transfer,B_RAW,7,287,,,,,7.04044689989,9.21892354695,9.54878440097
transfer,B_RAW,8,286,,,,,7.0630649903,9.23492597081,9.56538057109
transfer,B_RAW,9,285,,,,,7.08570110169,9.25101277589,9.58205654341
transfer,B_RAW,10,284,,,,,7.108296873,9.26717169022,9.5988048285
transfer,B_RAW,11,283,,,,,7.13083201185,9.2833958894,9.61562146457
transfer,B_RAW,12,282,,,,,7.15330904683,9.29968270437,9.63250485548
transfer,B_RAW,13,281,,,,,7.17573787998,9.31603093682,9.64945427298
transfer,B_RAW,14,280,,,,,7.19812969484,9.33243989563,9.66646935562
transfer,B_RAW,15,279,,,,,7.22021155177,9.34886401409,9.68352273776
transfer,B_RAW,16,278,,,,,7.2422862667,9.36536343541,9.70064897903
transfer,B_RAW,17,277,,,,,7.26435544537,9.38193075211,9.71784483348
transfer,B_RAW,18,276,,,,,7.28641369357,9.3985597523,9.7351076616
transfer,B_RAW,19,275,,,,,7.30847049306,9.4152488195,9.752437354
transfer,B_RAW,20,274,,,,,7.33054072908,9.43199813881,9.76983486123
transfer,B_RAW,21,273,,,,,7.35264052763,9.44880848944,9.78730155932
transfer,B_RAW,22,272,,,,,7.37474296406,9.4656718101,9.80483355254
transfer,B_RAW,23,271,,,,,7.39690619978,9.48260133993,9.82243948859
transfer,B_RAW,24,270,,,,,7.41905662002,9.49957684455,9.84010831177
transfer,B_RAW,25,269,,,,,7.44101181365,9.51655319968,9.85781270461
transfer,B_RAW,26,268,,,,,7.46306910813,9.53362768698,9.87561116479
transfer,B_RAW,27,267,,,,,7.48514188163,9.55076180916,9.89348253377
transfer,B_RAW,28,266,,,,,7.50722664521,9.56795216538,9.911425749
transfer,B_RAW,29,265,,,,,7.52933190826,9.58520011945,9.92944251372
transfer,B_RAW,30,264,,,,,7.55136834797,9.60247562025,9.94751495297
transfer,B_TREND14,1,293,0.106315521146,0.92662116041,0.772556098417,1.12903506672,0.117436916056,0.214879526837,0.237517096526
transfer,B_TREND14,2,292,0.208104009786,0.916952054795,1.54088415681,2.1727276672,0.231265361043,0.397423603966,0.429716814225
transfer,B_TREND14,3,291,0.308505460341,0.912371134021,2.29628881215,3.1797245208,0.344118233916,0.567914225317,0.606994217624
transfer,B_TREND14,4,290,0.40717003381,0.908620689655,3.04981914933,4.11097064058,0.456299652201,0.735103751099,0.781238778846
transfer,B_TREND14,5,289,0.503731863122,0.904844290657,3.78949863253,5.0107306654,0.56619558917,0.902068217444,0.955998169965
transfer,B_TREND14,6,288,0.598373852943,0.901041666667,4.53751232598,5.89351662368,0.673295230952,1.06429872998,1.12629092735
transfer,B_TREND14,7,287,0.691608225358,0.899825783972,5.25196232968,6.774699566,0.776839767515,1.22199130922,1.29277866585
transfer,B_TREND14,8,286,0.784119742104,0.899475524476,5.925904349,7.75164165728,0.874882463232,1.37868711249,1.45975238699
transfer,B_TREND14,9,285,0.880775297032,0.895614035088,6.63090930047,8.82109497041,0.97869141935,1.53972339147,1.63279088071
transfer,B_TREND14,10,284,0.98017460403,0.891725352113,7.33548634372,9.97245525122,1.08525789002,1.70570700203,1.81267205949
transfer,B_TREND14,11,283,1.08216277942,0.887809187279,8.06154803237,11.0963048858,1.19616082099,1.87746019506,2.00032879707
transfer,B_TREND14,12,282,1.19106468072,0.88475177305,8.75344472287,12.4097410466,1.31227067793,2.05781641354,2.19831956013
transfer,B_TREND14,13,281,1.30160080625,0.885231316726,9.43368257048,13.7211881969,1.43268739489,2.24496303497,2.40497001511
transfer,B_TREND14,14,280,1.41487840527,0.884821428571,10.0976793409,15.083148208,1.55596409565,2.43889484154,2.62029057265
transfer,B_TREND14,15,279,1.53177055839,0.885304659498,10.8015461782,16.4954683237,1.68279879867,2.63947467001,2.84416298861
transfer,B_TREND14,16,278,1.65171366642,0.884892086331,11.5308912644,17.9328375005,1.81048776215,2.84519341482,3.07541234771
transfer,B_TREND14,17,277,1.77541201051,0.884476534296,12.2820979382,19.422545739,1.94121020094,3.05619299101,3.31423815631
transfer,B_TREND14,18,276,1.90237189128,0.889492753623,13.0102703413,20.9895757143,2.07343361417,3.27088020965,3.55946170432
transfer,B_TREND14,19,275,2.03162764267,0.889090909091,13.8072209136,22.5976858235,2.20033110433,3.48685842166,3.80929467212
transfer,B_TREND14,20,274,2.16197123806,0.885948905109,14.6512239813,24.1525391015,2.32728857027,3.70400524616,4.06346749561
transfer,B_TREND14,21,273,2.29735856087,0.884615384615,15.5425139208,25.7976902385,2.45547080867,3.92845864128,4.32544446172
transfer,B_TREND14,22,272,2.43487013284,0.882352941176,16.5152694796,27.3450496515,2.58998274009,4.15847755287,4.59305420595
transfer,B_TREND14,23,271,2.57483679382,0.878228782288,17.5338724949,28.8795893277,2.73074310604,4.39107990668,4.86327207026
transfer,B_TREND14,24,270,2.71269888441,0.872222222222,18.6293563886,30.2703017624,2.87134017924,4.62454329562,5.13393177318
transfer,B_TREND14,25,269,2.85486084012,0.871747211896,19.6955600717,31.878550045,3.01056508581,4.8568105723,5.40267533877
transfer,B_TREND14,26,268,2.99524808648,0.869402985075,20.8049791249,33.3912177487,3.14819175584,5.08614505019,5.6679279667
transfer,B_TREND14,27,267,3.13572365439,0.871722846442,21.9246107571,34.9658927786,3.28166391701,5.30798318558,5.92629256251
transfer,B_TREND14,28,266,3.27039699575,0.869360902256,23.0993853899,36.2033885831,3.41452932429,5.52284440121,6.1773696188
transfer,B_TREND14,29,265,3.40806217536,0.874528301887,24.2330424167,37.590170783,3.55073124492,5.73520707816,6.42251799821
transfer,B_TREND14,30,264,3.54760738997,0.874053030303,25.4275765495,38.9540718424,3.68779752126,5.94616660798,6.66399614852
transfer,C4_RIDGE_DATA,1,293,0.00270923735818,1,0.0380463900823,0.0380463900823,0.000248822405455,0.000437368189319,0.000536961936857
transfer,C4_RIDGE_DATA,2,292,0.00359399174746,1,0.0498219390365,0.0498219390365,0.000942588705529,0.00164871415792,0.00202467920611
transfer,C4_RIDGE_DATA,3,291,0.00477895447733,1,0.0639737485883,0.0639737485883,0.00229827945004,0.00399979959551,0.00491265784672
transfer,C4_RIDGE_DATA,4,290,0.00641631101366,1,0.0803881891862,0.0803881891862,0.00456442359995,0.00787597531496,0.00967442331367
transfer,C4_RIDGE_DATA,5,289,0.00885246322768,0.994809688581,0.101037843784,0.101216217423,0.00799039169935,0.0136759047901,0.0168000567281
transfer,C4_RIDGE_DATA,6,288,0.0123995899584,0.981770833333,0.127544025877,0.129999153686,0.0128073530926,0.0218061307801,0.0267897875284
transfer,C4_RIDGE_DATA,7,287,0.0173696044537,0.972996515679,0.163322275404,0.169532659018,0.0192838736654,0.0326758853702,0.0401477766091
transfer,C4_RIDGE_DATA,8,286,0.0240948547086,0.95979020979,0.21077709821,0.226249771386,0.0276653592295,0.0466917928599,0.0573755900387
