model,horizon,point,n,mae,rmse,interpretation
PINN_NOEQ,1,ATU1,354,0.462318462065468,0.696972477660282,fitting_only_not_issued_forecast
PINN_NOEQ,1,ATU5,354,0.324496925303465,0.48219792105996,fitting_only_not_issued_forecast
PINN_NOEQ,1,MJ3,354,0.21734597456839,0.240917677687573,fitting_only_not_issued_forecast
PINN_NOEQ,1,MJ1,354,0.135883107401427,0.168588761483236,fitting_only_not_issued_forecast
PINN_NOEQ,2,ATU1,354,0.491330045620709,1.40516224724446,fitting_only_not_issued_forecast
PINN_NOEQ,2,ATU5,354,0.633312422599339,1.3739773145735,fitting_only_not_issued_forecast
PINN_NOEQ,2,MJ3,354,0.206881516153089,0.291488861663542,fitting_only_not_issued_forecast
PINN_NOEQ,2,MJ1,354,0.16392789155188,0.205689086695693,fitting_only_not_issued_forecast
PINN_NOEQ,3,ATU1,354,1.13354446873862,2.87407365987132,fitting_only_not_issued_forecast
PINN_NOEQ,3,ATU5,354,1.41479731143172,2.76001736886217,fitting_only_not_issued_forecast
PINN_NOEQ,3,MJ3,354,0.483985526161059,0.654405762101022,fitting_only_not_issued_forecast
PINN_NOEQ,3,MJ1,354,0.345722030158893,0.413324228564405,fitting_only_not_issued_forecast
PINN_NOEQ,4,ATU1,354,1.90087196873026,4.42720880080389,fitting_only_not_issued_forecast
PINN_NOEQ,4,ATU5,354,2.27402156962314,4.21574130241754,fitting_only_not_issued_forecast
PINN_NOEQ,4,MJ3,354,0.803719755315098,1.06018015007515,fitting_only_not_issued_forecast
PINN_NOEQ,4,MJ1,354,0.548519484523778,0.650643852429514,fitting_only_not_issued_forecast
PINN_NOEQ,5,ATU1,354,2.72030410127357,6.0374695641352,fitting_only_not_issued_forecast
PINN_NOEQ,5,ATU5,354,3.16712875051842,5.70941277433373,fitting_only_not_issued_forecast
PINN_NOEQ,5,MJ3,354,1.15110773554218,1.49826097074362,fitting_only_not_issued_forecast
PINN_NOEQ,5,MJ1,354,0.768259349419517,0.908167839129363,fitting_only_not_issued_forecast
PINN_NOEQ,6,ATU1,354,3.57809595591751,7.70341911698077,fitting_only_not_issued_forecast
PINN_NOEQ,6,ATU5,354,4.08179105647584,7.22601445463547,fitting_only_not_issued_forecast
PINN_NOEQ,6,MJ3,354,1.52782365714334,1.96755241702367,fitting_only_not_issued_forecast
PINN_NOEQ,6,MJ1,354,1.01211260168067,1.18664556796609,fitting_only_not_issued_forecast
PINN_NOEQ,7,ATU1,354,4.49278073526164,9.42420825040998,fitting_only_not_issued_forecast
PINN_NOEQ,7,ATU5,354,5.01100396283111,8.75576920711432,fitting_only_not_issued_forecast
PINN_NOEQ,7,MJ3,354,1.93630551713209,2.4657036876568,fitting_only_not_issued_forecast
PINN_NOEQ,7,MJ1,354,1.27774292497736,1.48571346788407,fitting_only_not_issued_forecast
