prefix,part,start_index,end_index_exclusive,seed,domain,days,mean,lower_fraction,upper_fraction,baseline_rate_sum_mm,weighted_mean,weighted_lower_fraction,weighted_upper_fraction,min,q05,median,q95,max
432,train,30,432,0,O2,402,0.9499746981524867,0.0,0.0,29.928031173083063,0.9429948239008088,0.0,0.0,0.8123320315672435,0.8321094931742358,0.9609401597743077,1.0680537548461002,1.1086011942259557
432,train,30,432,0,O1_up,402,0.8856055803129533,0.0,0.0,135.4495535136867,0.8850602558279914,0.0,0.0,0.5352037638273509,0.5446618075818331,0.8359646326051315,1.3703138412378666,1.5317203453793538
432,train,30,432,0,O1_down,402,1.0077842108632593,0.0,0.0,152.32810679582178,1.0121289057547485,0.0,0.0,0.5215887728587042,0.5289391012306266,0.8091960182888153,1.7375007697978286,1.862302218266272
432,train,30,432,1,O3,402,0.9581720722931885,0.0024875621890547263,0.0,82.9217701552383,0.9924354473804995,0.0008320368616465909,0.0,0.5171971293324608,0.5236461917145523,0.7518468061685881,1.8506757998291175,1.9076842350817276
432,train,30,432,1,O2,402,0.9550971277914528,0.0,0.0,29.928031173083063,0.9451837753765215,0.0,0.0,0.7928794679164737,0.8120733641815284,0.9572130767634005,1.0995284339621756,1.1616792690451854
432,train,30,432,1,O1_up,402,0.877990593275289,0.0,0.0,135.4495535136867,0.878601583820381,0.0,0.0,0.5261989010820216,0.5332028086448578,0.8131299639862146,1.4214764912784317,1.5390505850339515
432,train,30,432,1,O1_down,402,1.0095631770709679,0.0,0.0,152.32810679582178,1.0127832011365059,0.0,0.0,0.5204694186178647,0.5316177958905984,0.807539686277101,1.7352113314600897,1.8515217993489996
432,train,30,432,2,O3,402,0.960101604923983,0.07462686567164178,0.0024875621890547263,82.9217701552383,0.9961099636319484,0.1124790829574277,0.0011506331753082988,0.5082649119050477,0.5135635389245139,0.7582120973399242,1.865192462033535,1.9417027398464206
432,train,30,432,2,O2,402,0.9525411356773609,0.0,0.0,29.928031173083063,0.9486733126963275,0.0,0.0,0.810819409478028,0.8188197151946518,0.9415456866533345,1.0919054087044053,1.137536355178139
432,train,30,432,2,O1_up,402,0.880268277381635,0.0,0.0,135.4495535136867,0.8812535746839935,0.0,0.0,0.5253386576551163,0.5350244156733732,0.7993540552487823,1.4403535687604507,1.5753013536401608
432,train,30,432,2,O1_down,402,1.0076932141585249,0.0,0.0,152.32810679582178,1.0096477759548064,0.0,0.0,0.5221567208455082,0.5319535195343617,0.8103410746622374,1.7508737063217688,1.8532030544728857
432,forward,432,612,0,O3,180,0.6247809472858917,0.3,0.0,32.12751232506045,0.6391839888630152,0.282246247414322,0.0,0.5130124056363989,0.5137559148084415,0.5234496488967835,1.5490085611816171,1.7440824290959986
432,forward,432,612,0,O2,180,0.8647099134511614,0.0,0.0,11.966316906569078,0.8610664989453515,0.0,0.0,0.8189395055632078,0.8204046089931885,0.8441173013406555,0.9955518523977042,1.0434669356763466
432,forward,432,612,0,O1_up,180,0.7423299550790511,0.0,0.0,56.52242106389072,0.7341980237728157,0.0,0.0,0.5328979273606226,0.5360259736518717,0.5875898835574804,1.3564907272796567,1.536637180312238
432,forward,432,612,0,O1_down,180,0.7382650972690039,0.0,0.0,63.71742854958549,0.7336710644986383,0.0,0.0,0.5182079163797707,0.5190099863908659,0.547922308510406,1.6777084622445126,1.8324038382027974
432,forward,432,612,1,O3,180,0.6282491908783977,0.1111111111111111,0.0,32.12751232506045,0.6463053345877987,0.0666771486397833,0.0,0.5122787293361202,0.5148835887446536,0.5314371916711409,1.451302098626625,1.7335182679855734
432,forward,432,612,1,O2,180,0.8670991985434067,0.0,0.0,11.966316906569078,0.8605737902101592,0.0,0.0,0.8070589299508347,0.8108390229003277,0.8727891009094109,1.0061891550160915,1.040936500968418
432,forward,432,612,1,O1_up,180,0.725749437304272,0.0,0.0,56.52242106389072,0.7198448601202582,0.0,0.0,0.5294502773091069,0.5325592652286542,0.6032349415833533,1.35288481644344,1.5676149033184197
432,forward,432,612,1,O1_down,180,0.7584344114457731,0.0,0.0,63.71742854958549,0.7541934500663802,0.0,0.0,0.5185658561493701,0.5216142383937193,0.5603824545155948,1.733904828948526,1.846891702926385
432,forward,432,612,2,O3,180,0.6183714690360917,0.4111111111111111,0.0,32.12751232506045,0.6363080650395103,0.5122905878026519,0.0,0.509678267051147,0.5117707456433978,0.521241435875111,1.4572797838191605,1.7304321278407602
432,forward,432,612,2,O2,180,0.865950279777731,0.0,0.0,11.966316906569078,0.8606262621996837,0.0,0.0,0.8098181176223788,0.8119464417707194,0.8524164216290586,0.9566465174469618,0.9967695622550539
432,forward,432,612,2,O1_up,180,0.709525800805562,0.0,0.0,56.52242106389072,0.7053608419090035,0.0,0.0,0.5250355491204898,0.528614409907181,0.5859849370685362,1.35220576420073,1.5298818716241398
432,forward,432,612,2,O1_down,180,0.7919645337970068,0.0,0.0,63.71742854958549,0.785946664062348,0.0,0.0,0.521280473436613,0.5236916388797559,0.5935449843488106,1.7525665795721963,1.8690369379282146
612,train,30,612,0,O3,582,0.9782528195190893,0.0,0.0,23.907848546753193,0.9782528388474773,0.0,0.0,0.9061815695919665,0.9139486197622089,0.9641647155217199,1.06882905188214,1.086940341881028
612,train,30,612,0,O2,582,1.0139752223266645,0.0,0.0,189.4777551111304,1.009391911251043,0.0,0.0,0.8822265130399739,0.9037008761922888,1.0247160991281388,1.1138080775362726,1.1372841982928934
612,train,30,612,0,O1_up,582,1.116110814532623,0.0,0.0,186.18650687385895,1.0180557808242223,0.0,0.0,0.6688524553753458,0.721772742439149,1.1392126744189732,1.433572734757785,1.515194688733102
612,train,30,612,0,O1_down,582,1.0446157870551231,0.0,0.0,58.53232950652979,1.0216941734627076,0.0,0.0,0.7193719365981148,0.8126101113305676,1.0117389642097527,1.2721593216507083,1.3540839813234402
612,train,30,612,1,O3,582,0.985003397596105,0.0,0.0,23.907848546753193,0.9850034262093255,0.0,0.0,0.8985661302065606,0.9029944073873362,0.9637791524998056,1.0918111557602923,1.1026600947451457
612,train,30,612,1,O2,582,1.0231395403630894,0.0,0.0,189.4777551111304,1.014356030709126,0.0,0.0,0.8248974878184062,0.8412323912689543,1.0456706246428225,1.1852593731527539,1.208091514348248
612,train,30,612,1,O1_up,582,1.1085711733914902,0.0,0.0,186.18650687385895,1.0170897155876093,0.0,0.0,0.6767432091600212,0.7329108104109109,1.137316201378932,1.4130631258447395,1.541944418169486
