model,horizon,n_per_point,mae,rmse,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95,pooled_rmse
C16_CORE_RULES,6,370,0.00354094222643465,0.00576116468681995,0.00602144119594028,0.89527027027027,0.0521236363929411,0.0584171421369479,0.926351351351351,0.0668999630415904,0.0765454417998035,0.945945945945946,0.0797162227569107,0.095268617635662,0.00594316241505836
C16_CORE_RULES,7,370,0.00559263323225534,0.00882702833206801,0.0086706281316609,0.889189189189189,0.0729571029154262,0.0827021067516247,0.92027027027027,0.0936394278378616,0.108353649956865,0.943243243243243,0.111578260270673,0.134814113252116,0.00909341701578157
C16_PHYS_RULES,1,370,4.095479639096e-05,8.42937130285865e-05,0.000188762543132214,0.945945945945946,0.00191531175059413,0.00200102112256565,0.956756756756757,0.00245827601822801,0.00260632937760507,0.960810810810811,0.00292921654598524,0.0031913760799968,8.72043704073559e-05
C16_PHYS_RULES,2,370,0.000189449429846236,0.000366522841540624,0.000618617105774519,0.935810810810811,0.00606432927246242,0.00644922959117065,0.947297297297297,0.00778348235609262,0.00843693936144442,0.952027027027027,0.00927459127200183,0.010412528273459,0.000378966017717313
C16_PHYS_RULES,3,370,0.000529132789890471,0.000966738584456257,0.00134929992194763,0.927702702702703,0.0128041875878303,0.0138197154228528,0.946621621621622,0.0164339968521342,0.0181205284227953,0.950675675675676,0.0195823150610244,0.0224861422471781,0.00099844788720014
C16_PHYS_RULES,4,370,0.00115928134600137,0.00200940537478432,0.00245242832680888,0.914189189189189,0.0225335407331191,0.0246384521007486,0.942567567567568,0.0289214864227361,0.0323225320093887,0.953378378378378,0.0344620766487126,0.040210006247336,0.0020728272693121
C16_PHYS_RULES,5,370,0.00218233276530499,0.00363925334215557,0.00400845565333926,0.908108108108108,0.0356894536317822,0.0395693516411476,0.933783783783784,0.0458069178240211,0.0518519137089972,0.947972972972973,0.0545823091531029,0.0644846529759821,0.00374989378005962
C16_PHYS_RULES,6,370,0.00371077095524829,0.00600594687323056,0.00610171240995534,0.902702702702703,0.0527067212884945,0.059170462591748,0.927702702702703,0.0676483444029471,0.0775463220596937,0.944594594594595,0.0806079741510357,0.096539807561814,0.00618560293133499
C16_PHYS_RULES,7,370,0.00587063467544893,0.00926438171275889,0.00882355881749575,0.901351351351351,0.0740394058809481,0.0840036398585502,0.923648648648649,0.0950285486552792,0.110136586323977,0.942567567567568,0.11323349981765,0.137129178866354,0.00953920224831688
CL_DIRECT,1,370,0.168574328767106,0.229312103644977,0.128192356110661,0.754054054054054,0.641267801250578,0.881849796233301,0.840540540540541,0.823058312355908,1.09690849054979,0.912162162162162,0.980734469597574,1.31974279627276,0.246936188233043
CL_DIRECT,2,370,0.340240707149949,0.465191420294022,0.260918840540592,0.758108108108108,1.30863892772195,1.82427635755088,0.833108108108108,1.67961987992158,2.27597583196934,0.910135135135135,2.00139053008934,2.76209491919515,0.500584594522833
CL_DIRECT,3,370,0.513025440050236,0.701505089437407,0.395299200142931,0.752702702702703,1.98373225336468,2.78208061599848,0.829054054054054,2.54609278282213,3.47763177288753,0.911486486486486,3.03385667506325,4.21551875927955,0.753816510370632
CL_DIRECT,4,370,0.6846818445341,0.935332053081416,0.528918136991693,0.75,2.64406579317648,3.72673632729883,0.822297297297297,3.39362170569897,4.66455758771215,0.904054054054054,4.04374967555676,5.64486547767173,1.00406640185218
CL_DIRECT,5,370,0.854449000214577,1.16496326178642,0.660373167685746,0.744594594594595,3.27922560881374,4.65896071585875,0.816891891891892,4.20884050339192,5.84038609062356,0.898648648648649,5.01514278727061,7.06806863835487,1.25028052663644
CL_DIRECT,6,370,1.02019695719343,1.38812600705443,0.787828363551175,0.741891891891892,3.88384550504685,5.55953366233561,0.818243243243243,4.98486173888815,6.99216571591686,0.89527027027027,5.93982912281393,8.47556104196384,1.49056098120266
CL_DIRECT,7,370,1.17919481269629,1.60264107297311,0.909895866291186,0.743243243243243,4.45998634864412,6.4147368200928,0.825,5.72433050604864,8.08762897016449,0.895945945945946,6.82096050592243,9.83464080344077,1.72294776622625
CL_BRES,1,370,0.203808977432467,0.341796680949702,0.156349806945272,0.776351351351351,0.738116381937954,1.07680590206001,0.873648648648649,0.947362119937018,1.41862058034999,0.924324324324324,1.12885159200178,1.85695984255452,0.353874053304731
CL_BRES,2,370,0.419874699013977,0.705715978829308,0.324173502267852,0.779054054054054,1.52368992481006,2.25077055424777,0.873648648648649,1.95563484650592,2.99554168447287,0.921621621621622,2.33028264841234,3.97562668682983,0.739237298934135
CL_BRES,3,370,0.646738546275232,1.08913533189192,0.502250394682325,0.777702702702703,2.35106012054706,3.51625319434611,0.872972972972973,3.01755299625375,4.70413366310694,0.920945945945946,3.59563616919499,6.32708476099831,1.15393727504341
CL_BRES,4,370,0.879670245427329,1.48792897020025,0.687704115255348,0.780405405405405,3.20526858773882,4.85599358258071,0.875675675675676,4.11391769449041,6.56201220977,0.916216216216216,4.90203528414091,8.9077769858208,1.59355831572659
CL_BRES,5,370,1.11444643853142,1.89724943533661,0.877364415595819,0.774324324324324,4.07237784506633,6.25507049555395,0.872297297297297,5.22684037760715,8.5138232256575,0.912162162162162,6.2281644549956,11.6704388921043,2.05264208143775
CL_BRES,6,370,1.3501124971124,2.31298414225644,1.06953017109238,0.77027027027027,4.9442173734376,7.70027078819139,0.871621621621622,6.34583429788046,10.5353204607914,0.906081081081081,7.56152795112611,14.539146944666,2.52643161416631
CL_BRES,7,370,1.58484900599455,2.73162426478267,1.26242471615269,0.767567567567568,5.81880552146454,9.18434553282441,0.866216216216216,7.46835603328917,12.6156346259228,0.902702702702703,8.89909509826618,17.4842530918064,3.01047682830808
NIS_BPLUS,1,370,0.602424372582089,0.78990751656207,0.437001136596662,0.740540540540541,1.77645961675703,2.84058939473284,0.852702702702703,2.28006123383252,3.43302556612168,0.910810810810811,2.71686053253268,4.14796149112826,0.924018102394438
NIS_BPLUS,2,370,0.826674114334957,1.194050914626,0.61636334607316,0.749324324324324,2.57401000897449,4.14263544308244,0.868243243243243,3.30370608011538,5.21502039012271,0.922297297297297,3.93660859935179,6.68891701850929,1.28146181253294
