origin,phase,method,point,n,mae,rmse,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95
792,historical_exploratory,OLD_REG1,MJ1,293,23.412554118241509,26.120638038122049,15.313275492444708,0.88395904436860073,64.990516382422797,79.490502506527022,0.93174061433447097,83.414424720124018,94.935124845267055,0.96245733788395904,99.394417572326589,105.54718022913528
792,historical_exploratory,COND_ATTN,ATU1,293,41.911393628779514,44.123707578007277,29.477098737500743,0.2696245733788396,66.810149594514996,187.39793856015186,0.29692832764505117,85.749898663663203,189.7989720553129,0.80546075085324231,102.17730642101547,124.13231611414902
792,historical_exploratory,COND_ATTN,ATU5,293,73.636617090471049,76.373225877550141,46.999414605778384,0.59726962457337884,162.82819128741923,200.68085708381795,1,208.98772098588532,208.98772098588532,1,249.02422904498687,249.02422904498687
792,historical_exploratory,COND_ATTN,MJ3,293,36.544863374907798,37.800677314088041,24.614874549030251,1,186.21543339113396,186.21543339113396,1,239.00492125541948,239.00492125541948,1,284.79192927132999,284.79192927132999
792,historical_exploratory,COND_ATTN,MJ1,293,8.940985960369348,10.027339875051958,5.7556219367413597,0.89419795221843001,29.54325113065374,34.881089650739952,0.94539249146757676,37.918352316587061,41.991898401958927,0.97610921501706482,45.182503583222569,48.393073000771942
792,historical_exploratory,NO_OBS_ATTN,ATU1,293,42.828132196881398,44.852658226324188,30.566103355433079,0.26621160409556316,63.728418998543511,200.4253282521974,0.2764505119453925,81.794540265020117,223.4249432746463,0.41296928327645049,97.464206191144825,167.90579273089352
792,historical_exploratory,NO_OBS_ATTN,ATU5,293,76.314608206588986,78.790707046672125,48.908574167331203,0.55290102389078499,162.0278865983546,214.81282161381785,0.98976109215017061,207.96054103787085,208.12990942360636,1,247.80026864464341,247.80026864464341
792,historical_exploratory,NO_OBS_ATTN,MJ3,293,35.98430263179943,37.355807960392085,24.196359818505716,1,181.61402914743621,181.61402914743621,1,233.09908284610034,233.09908284610034,1,277.75468875879142,277.75468875879142
792,historical_exploratory,NO_OBS_ATTN,MJ1,293,9.3109995578222868,10.465582228881585,6.0065838231983069,0.86348122866894195,26.335507246392126,34.96555313651681,0.9078498293515358,33.801257613404452,42.387394732778546,0.93856655290102387,40.276682659731705,48.202140058719422
792,historical_exploratory,POOL_MLP,ATU1,293,41.779055029732945,44.150604288317247,29.478868984214209,0.2696245733788396,66.547134185447604,189.13229771541521,0.31399317406143346,85.412322040778918,195.00513225682522,0.65870307167235498,101.77505906475548,130.12968449035128
792,historical_exploratory,POOL_MLP,ATU5,293,73.259535986487137,76.690644510952382,47.322491792336074,0.5426621160409556,158.87753050732567,216.33186840943085,0.97269624573378843,203.9171027698869,204.69218533584996,1,242.98221477704939,242.98221477704939
792,historical_exploratory,POOL_MLP,MJ3,293,36.93244458753491,38.311244009867387,24.929504638853075,1,188.4322301385773,188.4322301385773,1,241.85014907791222,241.85014907791222,1,288.18222733100089,288.18222733100089
792,historical_exploratory,POOL_MLP,MJ1,293,9.1245659706567555,10.323571827708859,5.9434791003728806,0.89761092150170652,32.309646722681919,37.0788483760251,0.94880546075085326,41.468982619314147,44.50571045573178,0.98293515358361772,49.413340541438409,51.290647638933677
972,historical_exploratory,BPLUS_CONTINUOUS,ATU1,293,57.476507409896605,59.098537058947514,40.674921696909138,0.18088737201365188,83.207794070776117,248.11171357727278,0.40955631399317405,106.79604750027062,272.55402343459434,0.57337883959044367,127.25533954027313,258.87847161161267
972,historical_exploratory,BPLUS_CONTINUOUS,ATU5,293,65.468688930976498,66.249561375033295,43.837948801575948,0.15017064846416384,110.67009302833526,217.77345323755955,0.72013651877133111,142.04352661795338,186.17981852058873,0.95904436860068254,169.25530141197103,171.06800855906985
972,historical_exploratory,BPLUS_CONTINUOUS,MJ3,293,57.516529312457109,70.488055064486446,54.986507593608941,0.28327645051194539,13.193877259274814,529.73262527998702,0.29010238907849828,16.934158130616197,1023.3335597061871,0.29692832764505117,20.17829398353706,1987.1431188139793
972,historical_exploratory,BPLUS_CONTINUOUS,MJ1,293,65.790696965530515,72.8334032590692,52.868433243217346,0.29692832764505117,63.572658182608286,413.93387727680209,0.34812286689419797,81.594623422095992,660.85369677641438,0.38566552901023893,97.225990579971963,1058.2049404041484
972,historical_exploratory,DRIFT1,ATU1,293,7.8661243635120321,8.8563703598802768,5.5294076201232309,0.38225255972696248,16.002649423331377,33.815370137897183,0.46757679180887374,20.539178174710287,29.216779180360739,1,24.473940315949449,24.473940315949449
972,historical_exploratory,DRIFT1,ATU5,293,11.944607547412016,14.045583853552262,9.7588403068450109,0.31399317406143346,14.52958903718968,78.404004433438573,0.34470989761092152,18.648525637577222,118.80775581558001,0.37542662116040953,22.221088865010415,176.81670066707966
972,historical_exploratory,DRIFT1,MJ3,293,7.6510266597893963,8.8792756991527231,7.0121457652155481,0.13993174061433447,3.3147155570663926,64.778822740073849,0.16040955631399317,4.2543913588338,119.19970159230039,0.17747440273037543,5.0694199792760628,221.41458745142049
972,historical_exploratory,DRIFT1,MJ1,293,7.0875983650200816,10.596795929947485,5.8357014043820268,0.7337883959044369,24.45191148740787,42.087791671693999,0.80204778156996592,31.383688629702196,50.568989975885607,0.86006825938566556,37.395971537138173,55.616478851514486
972,historical_exploratory,RR_COND,ATU1,293,35.279213172535364,37.847675576320327,22.454017142980355,0.87713310580204773,97.025573353116286,100.18796249163195,1,124.53097520824282,124.53097520824282,1,148.38780932755137,148.38780932755137
972,historical_exploratory,RR_COND,ATU5,293,46.457415524196662,49.054129410252735,30.440487591994483,0.46416382252559729,96.62357078653281,157.00758518345822,0.78498293515358364,124.01501049994202,141.25613053884575,1,147.77299945693835,147.77299945693835
972,historical_exploratory,RR_COND,MJ3,293,45.630178826295534,54.991393676985446,38.844056071555286,0.32764505119453924,48.633918319379518,327.7622560673978,0.33447098976109213,62.420958384533598,528.45652872853282,0.35153583617747441,74.37915952491538,848.63074856509604
972,historical_exploratory,RR_COND,MJ1,293,46.414600565561358,52.45979169707779,41.504295524402963,0.11262798634812286,24.886428884277954,372.63723281304829,0.26279863481228671,31.941385670875661,671.17972167466394,0.2696245733788396,38.060508549474314,1226.972234201625
972,historical_exploratory,OLD_TRANSFORMER,ATU1,293,45.127486810593894,50.383781151779353,31.115344141763142,0.41979522184300339,95.197142436630628,179.23749652948928,0.6348122866894198,122.18420953336064,169.24108676544898,0.95221843003412965,145.59146555108484,146.67559584324817
972,historical_exploratory,OLD_TRANSFORMER,ATU5,293,51.387246877224314,55.979107184293895,34.391958534589349,0.53924914675767921,111.41232848547791,181.71302461246219,0.77133105802047786,142.99617551368007,172.26965496023968,1,170.39045258587626,170.39045258587626
972,historical_exploratory,OLD_TRANSFORMER,MJ3,293,60.988721072481269,74.37144265240498,53.943920934910238,0.32423208191126279,48.0850583998822,478.18963362004058,0.33447098976109213,61.716504304380571,830.74042107415346,0.35153583617747441,73.539750714770435,1456.086812492498
972,historical_exploratory,OLD_TRANSFORMER,MJ1,293,55.298314970741799,64.838698356534294,45.0479511017029,0.32423208191126279,65.662497708715804,362.12277606856179,0.35153583617747441,84.276903415101046,553.7219096439245,0.37883959044368598,100.42212432500666,834.4721801830301
972,historical_exploratory,OLD_HALF,ATU1,293,51.301997110245246,54.346816743431859,35.227698951141306,0.35494880546075086,89.197456847091573,208.70267999578016,0.5460750853242321,114.48369644606389,210.87808629002524,0.76791808873720135,136.41573826065516,174.28343498082015
972,historical_exploratory,OLD_HALF,ATU5,293,58.427967904100399,60.564322321797924,38.559240055572218,0.4061433447098976,110.74416362820877,194.38847866080832,0.7235494880546075,142.13859520366444,178.74996262540054,1,169.36858261888301,169.36858261888301
972,historical_exploratory,OLD_HALF,MJ3,293,59.221596577172939,72.416304488402304,54.36806240517712,0.30716723549488056,30.544993256397898,503.54356973681939,0.32081911262798635,39.204074415565174,925.7215065241802,0.33105802047781568,46.714535957917633,1718.3953830412977
972,historical_exploratory,OLD_HALF,MJ1,293,60.506221978415738,68.594583740611682,48.55077370514288,0.3174061433447099,64.442850923184892,388.23360352394428,0.35153583617747441,82.711503713117523,608.51522559419323,0.38225255972696248,98.556835531508426,949.30782872066038
972,historical_exploratory,OLD_REG1,ATU1,293,49.931653035457359,52.813415636898135,34.346907398153185,0.33447098976109213,85.658525966500548,203.8922391772262,0.54948805460750849,109.94152783500451,209.10291467782076,0.76109215017064846,131.00341053524883,181.09456224041332
972,historical_exploratory,OLD_REG1,ATU5,293,57.201836642476977,59.399790401901889,37.883953900119607,0.39590443686006827,107.15299768395221,192.70111849079643,0.71331058020477811,137.52938361420752,185.84154986149875,0.9078498293515358,163.87636825741234,166.77688787889389
972,historical_exploratory,OLD_REG1,MJ3,293,58.885785987069468,72.033061424561652,54.23812138675833,0.30375426621160412,29.158768052902815,503.98061575937248,0.3174061433447099,37.424873628766363,930.17261762528324,0.32764505119453924,44.594487458614822,1733.0557316630329
972,historical_exploratory,OLD_REG1,MJ1,293,60.436370941916692,68.346765954937723,48.303652500486173,0.3174061433447099,65.416883198611686,384.33458908110526,0.35153583617747441,83.961660604247172,598.09973783759131,0.38225255972696248,100.04648934719764,924.46987203916524
972,historical_exploratory,COND_ATTN,ATU1,293,39.902494149672087,41.416090376026318,24.486164420752285,1,126.55214225898432,126.55214225898432,1,162.42791612112046,162.42791612112046,1,193.54479964962954,193.54479964962954
972,historical_exploratory,COND_ATTN,ATU5,293,39.208478323502334,40.136557168211176,28.383376079425727,1,236.23162076790504,236.23162076790504,1,303.20000276819951,303.20000276819951,1,361.28508689220166,361.28508689220166
972,historical_exploratory,COND_ATTN,MJ3,293,38.55544700174444,47.513909287239983,29.597021652939322,0.4061433447098976,78.043733152481764,204.00329141662399,0.47440273037542663,100.16804706733819,228.24334298893598,0.72013651877133111,119.35758990151633,206.81593217484678
972,historical_exploratory,COND_ATTN,MJ1,293,50.321589708296976,56.807460764402478,45.594911907903231,0,21.627155650956077,416.7072744791455,0,27.758153764185078,756.60841028827372,0.071672354948805458,33.075880287269349,1387.4711544752381
972,historical_exploratory,NO_OBS_ATTN,ATU1,293,41.874220585006242,43.496665352867495,25.719046426123818,1,129.53965939623899,129.53965939623899,1,166.26235285461613,166.26235285461613,1,198.1138128283751,198.1138128283751
972,historical_exploratory,NO_OBS_ATTN,ATU5,293,43.919068854897866,45.567640654924446,30.80265539551629,1,245.11359311105596,245.11359311105596,1,314.59989085378442,314.59989085378442,1,374.86889137755543,374.86889137755543
972,historical_exploratory,NO_OBS_ATTN,MJ3,293,34.187263784735499,42.514228883232057,26.029179780367414,0.41979522184300339,75.118563755623185,171.86197897346261,0.54948805460750849,96.413632792306089,177.86858442538173,0.81569965870307171,114.88392936325727,169.84857070376805
972,historical_exploratory,NO_OBS_ATTN,MJ1,293,48.312194304393635,54.645667140023818,43.637286913749648,0,21.424119895623338,397.42546346144303,0.0068259385665529011,27.497560193439643,718.80917641544409,0.098976109215017066,32.765363895479361,1314.7546486992499
972,historical_exploratory,POOL_MLP,ATU1,293,40.127132977681271,41.666482300712993,24.637981811606224,1,128.97847790776433,128.97847790776433,1,165.54208421189219,165.54208421189219,1,197.25555980464014,197.25555980464014
972,historical_exploratory,POOL_MLP,ATU5,293,40.163003919922893,41.247348943547678,29.176450326791052,1,242.94766523710948,242.94766523710948,1,311.81995252359138,311.81995252359138,1,371.5563905463909,371.5563905463909
972,historical_exploratory,POOL_MLP,MJ3,293,36.302562299447857,44.662908611036258,27.588395415087238,0.40955631399317405,76.229520090138976,185.62399566151061,0.50853242320819114,97.839529810687964,199.55744474401214,0.77815699658703075,116.58299045653575,183.74900607089441
972,historical_exploratory,POOL_MLP,MJ1,293,49.548836473494156,55.920352474480907,44.985219928096214,0,20.867624175236749,412.0178680339946,0,26.783305668946802,749.9269784493622,0.064846416382252553,31.914277135622466,1377.8916218140505
1168,final_exploratory,BPLUS_CONTINUOUS,ATU1,293,5.4317941274103108,8.0682459891575906,13.601647893891817,1,144.19153557925756,144.19153557925756,1,185.06783234465951,185.06783234465951,1,220.52192374387553,220.52192374387553
1168,final_exploratory,BPLUS_CONTINUOUS,ATU5,293,8.1080330697934144,9.1150067099766563,15.216987001588146,1,161.12809466238272,161.12809466238272,1,206.80567059084657,206.80567059084657,1,246.42415563015442,246.42415563015442
1168,final_exploratory,BPLUS_CONTINUOUS,MJ3,293,8.7790588990733696,13.016273948901418,15.915767964841843,1,163.05613136385227,163.05613136385227,1,209.28027890671277,209.28027890671277,1,249.37283330911032,249.37283330911032
1168,final_exploratory,BPLUS_CONTINUOUS,MJ1,293,5.287870905170764,6.2971662230627254,14.845229978614775,1,160.04401761470442,160.04401761470442,1,205.41427276362714,205.41427276362714,1,244.76620285865363,244.76620285865363
1168,final_exploratory,DRIFT1,ATU1,293,12.87236415119731,19.244197895113508,10.391273089591339,0.6348122866894198,24.040945036054495,83.534396412335539,0.65870307167235498,30.856218899854301,125.70060868151502,0.67918088737201365,36.767452587793521,187.26994335360538
1168,final_exploratory,DRIFT1,ATU5,293,4.2142148646442621,6.9817034172927084,4.4684197824659497,0.95563139931740615,36.168479848781772,39.548750461941857,0.96928327645051193,46.421741317376245,49.418374826622717,0.98293515358361772,55.314916531704732,57.228747260051691
1168,final_exploratory,DRIFT1,MJ3,293,10.867921588627034,12.334873689346734,7.7586934213917313,0.43003412969283278,20.585535068818899,48.279341548399046,0.61433447098976113,26.421248220546204,53.688599478577856,0.75767918088737196,31.482859076548721,54.572407489737756
1168,final_exploratory,DRIFT1,MJ1,293,8.4848805118825315,13.350163123557049,7.721670837624254,0.57679180887372017,7.7808997822346564,70.037403852582543,0.60068259385665534,9.9866767532805625,125.42888068672788,0.61433447098976113,11.899859319367351,227.77879847108719
1168,final_exploratory,RR_COND,ATU1,293,11.605648621437904,12.20026770917112,11.155040165623639,1,106.8659883899586,106.8659883899586,1,137.16101117342038,137.16101117342038,1,163.43742542079167,163.43742542079167
1168,final_exploratory,RR_COND,ATU5,293,13.912059377385877,14.345710269854921,13.033346795430305,1,124.58359018251168,124.58359018251168,1,159.90130688440763,159.90130688440763,1,190.53415905169277,190.53415905169277
1168,final_exploratory,RR_COND,MJ3,293,14.611218165582468,17.030816367209294,14.995204533896834,1,141.99387208260441,141.99387208260441,1,182.24716178369547,182.24716178369547,1,217.16088746614423,217.16088746614423
1168,final_exploratory,RR_COND,MJ1,293,5.1440200290703739,5.7760603298007736,13.125369866142059,1,141.31199298458344,141.31199298458344,1,181.37197943623732,181.37197943623732,1,216.11804337788183,216.11804337788183
1168,final_exploratory,OLD_TRANSFORMER,ATU1,293,4.1213251295538962,7.483541191338646,11.66530806117831,1,122.95283203554011,122.95283203554011,1,157.80825146249259,157.80825146249259,1,188.04012968799626,188.04012968799626
1168,final_exploratory,OLD_TRANSFORMER,ATU5,293,5.5383521892462735,6.6469539925140575,12.616761788002908,1,134.71315328948745,134.71315328948745,1,172.90246037982888,172.90246037982888,1,206.02598895739084,206.02598895739084
1168,final_exploratory,OLD_TRANSFORMER,MJ3,293,11.936891338898093,16.488313314109192,17.537368258140756,1,175.18252955328717,175.18252955328717,1,224.84434248403252,224.84434248403252,1,267.91855893770327,267.91855893770327
1168,final_exploratory,OLD_TRANSFORMER,MJ1,293,5.9387738088495015,6.4975194208905505,14.748436702347796,1,158.7789146233475,158.7789146233475,1,203.79053065308921,203.79053065308921,1,242.8313947975048,242.8313947975048
1168,final_exploratory,OLD_HALF,ATU1,293,4.4006917871086699,7.5981813889562702,12.596930215465342,1,133.39991684262714,133.39991684262714,1,171.21693964797672,171.21693964797672,1,204.01756712854493,204.01756712854493
1168,final_exploratory,OLD_HALF,ATU5,293,5.6250861840828135,6.9989985798023397,13.809988846742259,1,147.75692912333056,147.75692912333056,1,189.6439654165938,189.6439654165938,1,225.97472262062232,225.97472262062232
1168,final_exploratory,OLD_HALF,MJ3,293,10.341384890638267,14.696908756135448,16.703903148375353,1,169.06666667490907,169.06666667490907,1,216.99471746081826,216.99471746081826,1,258.56515381669033,258.56515381669033
1168,final_exploratory,OLD_HALF,MJ1,293,5.589950624630875,6.174441050978607,14.775564200235886,1,159.37510894545403,159.37510894545403,1,204.55573778126902,204.55573778126902,1,243.74319532940109,243.74319532940109
1168,final_exploratory,OLD_REG1,ATU1,293,4.4604470663158633,7.5760138654794815,12.146600889888649,1,128.30712699120085,128.30712699120085,1,164.68041463904325,164.68041463904325,1,196.22881718044209,196.22881718044209
1168,final_exploratory,OLD_REG1,ATU5,293,5.5020264989306495,6.8741770303150043,13.204862734004719,1,141.08330732172408,141.08330732172408,1,181.07846456559193,181.07846456559193,1,215.76829883771981,215.76829883771981
1168,final_exploratory,OLD_REG1,MJ3,293,10.914830228584544,15.272657164200396,16.733407244193845,1,168.19404697937853,168.19404697937853,1,215.8747222068364,215.8747222068364,1,257.23059715785348,257.23059715785348
1168,final_exploratory,OLD_REG1,MJ1,293,5.2801664532872143,5.9064857982094363,14.801688429478331,1,159.89695651634662,159.89695651634662,1,205.22552188732931,205.22552188732931,1,244.54129231735527,244.54129231735527
1168,final_exploratory,COND_ATTN,ATU1,293,15.822749044078027,18.931164770507539,13.32525011654662,0.9965870307167235,111.74756960691334,111.77743395086537,1,143.42645283479752,143.42645283479752,1,170.90315963709116,170.90315963709116
1168,final_exploratory,COND_ATTN,ATU5,293,8.0163547836593239,9.706021643344581,12.26721530837481,1,126.24113451506739,126.24113451506739,1,162.0287420033203,162.0287420033203,1,193.06915435108749,193.06915435108749
1168,final_exploratory,COND_ATTN,MJ3,293,37.421070761893091,44.551268647526548,25.457850809922785,0.75767918088737196,116.24368807116205,158.91593944177208,0.87030716723549484,149.19715840916115,169.23351905140993,0.98976109215017061,177.77937944523319,178.47653898446333
1168,final_exploratory,COND_ATTN,MJ1,293,23.861473093784259,25.621883500728881,16.553789145498975,1,124.45289407413922,124.45289407413922,1,159.7335602453611,159.7335602453611,1,190.33427660277962,190.33427660277962
1168,final_exploratory,NO_OBS_ATTN,ATU1,293,12.978379153819581,17.11311363386811,13.505627584568478,1,122.25611103722227,122.25611103722227,1,156.91401974223444,156.91401974223444,1,186.97458687201475,186.97458687201475
1168,final_exploratory,NO_OBS_ATTN,ATU5,293,10.313049254591446,12.246730204848729,14.902112928275304,1,152.49699071739857,152.49699071739857,1,195.72776860844033,195.72776860844033,1,233.22402125101104,233.22402125101104
1168,final_exploratory,NO_OBS_ATTN,MJ3,293,35.908031581195196,43.448586578722697,24.825138013022627,0.7303754266211604,101.9596424353763,160.2001143807839,0.79180887372013653,130.86378431540973,177.38389304902691,0.9112627986348123,155.93381680665973,177.92465669967311
1168,final_exploratory,NO_OBS_ATTN,MJ1,293,23.60793210662089,25.451901730421511,16.195471405062914,1,118.73038089505506,118.73038089505506,1,152.38879409551507,152.38879409551507,1,181.58244793383759,181.58244793383759
1168,final_exploratory,POOL_MLP,ATU1,293,13.508109174345913,17.032294252364217,12.863658299286916,1,113.61126157952643,113.61126157952643,1,145.81847558525951,145.81847558525951,1,173.75343054526624,173.75343054526624
1168,final_exploratory,POOL_MLP,ATU5,293,8.2227762687256281,9.8332423521380914,12.804488206598812,1,132.29537020946714,132.29537020946714,1,169.79926939222059,169.79926939222059,1,202.32830882755823,202.32830882755823
1168,final_exploratory,POOL_MLP,MJ3,293,40.561933104449352,47.276027094559211,27.395187351549978,0.70648464163822522,108.00283918125933,169.44332737218141,0.78156996587030714,138.62014336727677,183.68827468541514,0.93174061433447097,165.17608866825776,181.45474903527409
1168,final_exploratory,POOL_MLP,MJ1,293,23.929642143640116,25.578094574749123,16.434347887176095,1,122.34676535690691,122.34676535690691,1,157.03037330188914,157.03037330188914,1,187.11323068971359,187.11323068971359
