prefix,seed,epoch,total,data,rate_prior,gradient_norm,elapsed_seconds
342,0,28,0.008454829407976148,0.008440774378682365,0.014055029293783142,0.021593577139391775,15.096609874628484
342,0,29,0.008339628997720078,0.008324261883224363,0.015367114495715173,0.021027004967584223,15.285007374826819
342,0,30,0.008226681529926269,0.008209960871934,0.016720657992268812,0.020465657911695048,15.470138165634125
342,0,31,0.008115964493849439,0.008097855579362363,0.018108914487076255,0.019911218025537334,15.637516707647592
342,0,32,0.00800742698649477,0.007987901930219017,0.01952505627575269,0.019365191490990207,15.833576082717627
342,0,33,0.007900994285243483,0.007880032077821782,0.02096220742170004,0.018828888557061288,16.01385699957609
342,0,34,0.007796572507810391,0.007774159071183471,0.022413436626920257,0.018303402912264552,16.21343412483111
342,0,35,0.007694053402780103,0.007670181707651389,0.023871695128714055,0.017789603418386826,16.395488290581852
342,0,36,0.007593319252271677,0.007567989492513665,0.025329759758011446,0.017288137209861297,16.512436082586646
342,0,37,0.007494247446663829,0.007467467201139464,0.026780245524365663,0.016799443988113828,16.714691457804292
342,0,38,0.007396714252377246,0.007368498561723992,0.028215690653253734,0.01632378288219647,16.870693540666252
342,0,39,0.007300597177939129,0.0072709684874282445,0.029628690510884733,0.015861252726905434,17.09024354070425
342,0,40,0.007205776968747814,0.007174764885592114,0.031012083155700632,0.015411809351865823,17.244785874616355
342,0,41,0.007112139262358684,0.007079780029655157,0.032359232703527654,0.01497529067225736,17.414462707936764
342,0,42,0.007019576342421574,0.006985911904814515,0.033664437607058846,0.014551437764969137,17.55990016600117
342,0,43,0.006927988979545395,0.0068930656941708504,0.034923285374544234,0.014139927649660057,17.69592099962756
342,0,44,0.00683728826827324,0.0068011554854166215,0.036132782856618154,0.013740383975775707,18.000394915696234
342,0,45,0.006747397253534452,0.006710106075989761,0.03729117754469096,0.013352409795488074,18.155264832545072
342,0,46,0.00665825181725098,0.006619854153507352,0.03839766374362729,0.012975598837913814,18.32102729054168
342,0,47,0.006569801389673125,0.006530349292781468,0.03945209689165678,0.012609541076922871,18.50617045769468
342,0,48,0.006482009930013467,0.006441555123042182,0.040454806971284604,0.012253819148640443,18.628228874877095
342,0,49,0.006394855395238219,0.006353448803404214,0.04140659183400531,0.01190804243697301,18.740050040651113
342,0,50,0.006308330232058121,0.006266021410263873,0.04230882179424744,0.011571817111689529,18.897357374895364
342,0,51,0.006222441011888741,0.006179277441440726,0.043163570448014554,0.011244779312906409,19.0856838747859
342,0,52,0.006137207542922879,0.006093233832192876,0.04397371073000247,0.010926598093618229,19.197494082618505
342,0,53,0.006052661626647975,0.006007918637004352,0.04474298964362248,0.010616989427857753,19.312271249946207
342,0,54,0.005968845668495806,0.005923369561429722,0.04547610706608458,0.010315725983926688,19.422023290768266
342,0,55,0.00588581105194256,0.005839632300800999,0.046178751141561024,0.010022647882949752,19.52837041579187
342,0,56,0.005803616351507825,0.005756758770182314,0.04685758132551088,0.009737670614184044,19.651683415751904
342,0,57,0.005722325322423574,0.005674805172857847,0.047520149565727525,0.00946078964836707,19.743901874870062
342,0,58,0.005642004754579639,0.005593829981223362,0.04817477335627755,0.009192080511667075,19.841528207994998
342,0,59,0.005562722249462238,0.0055138918698792345,0.048830379583003874,0.008931693205571785,19.969434790778905
342,0,60,0.005484544036138381,0.005435047705447558,0.049496330690823064,0.008679839597436245,20.097759374883026
342,0,61,0.005407532885425732,0.00535735063972319,0.05018224570254277,0.008436791595815474,20.234152457676828
342,0,62,0.00533174618758919,0.005280848337274881,0.05089785031430879,0.008202855463993143,20.39678445784375
342,0,63,0.005257234393547636,0.005205581564294329,0.0516528292533068,0.00797835792412545,20.544273832812905
342,0,64,0.00518403971434143,0.005131583036860928,0.05245667748050224,0.007763629177328092,20.73932529054582
342,0,65,0.005112195244343399,0.005058876686348474,0.05331855799492493,0.007558981637430844,20.90998779097572
342,0,66,0.0050417245474319,0.0049874773845290715,0.054247162902828765,0.007364693367429943,21.19450254086405
342,0,67,0.004972641723529845,0.004917391134250392,0.055250589279452686,0.007180986250230987,21.28192791575566
342,0,68,0.004904952009215732,0.004848615782938969,0.05633622627676279,0.00700801034964911,21.377073374576867
342,0,69,0.0048386527371816245,0.004781142080650011,0.057510656531612706,0.0068458229942036765,21.5146342497319
342,0,70,0.004773734778150323,0.004714955212920079,0.05877956523024406,0.006694373179541951,21.73390704067424
342,0,71,0.0047101839987053785,0.004650036349379478,0.06014764932590074,0.0065534906124991195,22.097567790653557
342,0,72,0.00464798300986569,0.004586364473512064,0.061618536353626525,0.006422875011275923,22.30785920796916
342,0,73,0.004587112955249861,0.004523918227664318,0.06319472758554287,0.006302093083479029,22.818157165776938
342,0,74,0.004527555209335845,0.004462677648893983,0.06487756044186188,0.00619058566276284,23.37257304089144
342,0,75,0.004469292937847446,0.004402625729677835,0.06666720816961103,0.006087682438134049,23.661736832931638
342,0,76,0.004412312348492075,0.004343749628999067,0.06856271949300777,0.005992621582359413,24.072868874762207
342,0,77,0.004356603645783755,0.0042860415509146784,0.07056209486907658,0.005904575691425374,24.36167583288625
342,0,78,0.004302161583963773,0.004229499186280441,0.07266239768333174,0.005822677335111398,24.9625171655789
342,0,79,0.004248985650204687,0.004174125770841715,0.07485987936297202,0.005746045951728696,25.375544999726117
342,0,80,0.004197079835955927,0.004119929727328266,0.07715010862766103,0.0056738099491783975,25.645208249799907
342,0,81,0.004146452025592835,0.0040669239635296745,0.07952806206316054,0.005605124911705017,25.88929266575724
342,0,82,0.004097113049888802,0.004015124861521048,0.08198818836775383,0.0055391854252609994,26.13295591576025
342,0,83,0.004049075470904731,0.003964551050515574,0.08452442038915758,0.005475233753897469,26.421357582788914
342,0,84,0.004002352187309022,0.003915222010177489,0.08713017713153293,0.005412563747162469,26.581164832692593
342,0,85,0.003956954998110959,0.0038671566276957626,0.08979837041519625,0.0053505264207709576,27.289145457558334
342,0,86,0.003912893104587134,0.0038203716474908833,0.09252145709625056,0.005288530921669051,27.42371541587636
342,0,87,0.003870171826803208,0.0037748802812163315,0.09529154558687633,0.005226049971175514,27.523046624846756
342,0,88,0.0038287914129874344,0.0037306908502085226,0.09810056277891184,0.0051626213532102805,27.621743957977742
342,0,89,0.0037887462499214567,0.0036878058141186173,0.10094043580283932,0.005097853464080967,27.723474165890366
342,0,90,0.0037500243107877196,0.0036462210462529622,0.10380326453475752,0.0050314267673596735,27.813160665798932
342,0,91,0.0037126069615805676,0.0036059255540000223,0.10668140758054531,0.004963105731238678,27.909756207838655
342,0,92,0.0036764690499841535,0.003566901440447234,0.10956760953691924,0.004892711582585415,28.002858290914446
342,0,93,0.0036415796001483163,0.0035291247191901274,0.11245488095818874,0.004820141247656926,28.100492415949702
342,0,94,0.0036079023980779045,0.003492565931649314,0.11533646642859041,0.0047453585739620765,28.196070374920964
342,0,95,0.003575396946274746,0.00345719113971489,0.11820580655985571,0.004668403747824619,28.291596999857575
342,0,96,0.0035440194383949365,0.003422962774533701,0.12105666386123573,0.0045893733823441215,28.38726320769638
342,0,97,0.0035137239600865596,0.003389840840184405,0.12388311990215445,0.004508439755854394,28.481004332657903
342,0,98,0.0034844631412686644,0.00335778344310783,0.1266796981608344,0.004425866218755678,28.583416832610965
342,0,99,0.003456188999621945,0.0033267473792672844,0.12944162035466075,0.004341977960319666,28.677257999777794
342,0,100,0.003428853618897023,0.0032966887355032307,0.13216488339379207,0.00425716213951497,28.767883374821395
342,0,101,0.0034024096563968886,0.003267563432319628,0.1348462240772607,0.004171857051631045,28.904710665810853
342,0,102,0.0033768105923196873,0.0032393275399332545,0.13748305238643274,0.004086533943995109,29.010995749849826
342,0,103,0.0033520109319529084,0.0032119375852270003,0.14007334672590818,0.00400168134916788,29.107080707792193
342,0,104,0.0033279662546098366,0.003185350657882156,0.14261559672768095,0.003917788418162117,29.207554207649082
342,0,105,0.0033046332317804698,0.0031595244396098233,0.1451087921706463,0.0038353295689409605,29.301209207624197
342,0,106,0.0032819696235811165,0.003134417205724949,0.14755241785616752,0.003754753726740961,29.395040082745254
342,0,107,0.003259934342987925,0.003109987878683891,0.1499464643040339,0.0036764727768086336,29.484795624855906
342,0,108,0.0032384875141232786,0.0030861961501957537,0.15229136392752513,0.0036008523356361503,30.68801224976778
342,0,109,0.003217590449497938,0.0030630025617974658,0.15458788770047224,0.003528231884422979,30.9058133745566
342,0,110,0.0031972059404642554,0.0030403685209431674,0.1568374195210878,0.0034588320108526207,31.130443915724754
342,0,111,0.0031772988489778176,0.0030182575623324613,0.15904128664535624,0.0033928266720898593,31.33085904084146
342,0,112,0.003157836135344221,0.0029966355118665974,0.16120062347762337,0.0033303147394725522,31.531940707936883
342,0,113,0.003138787185291277,0.002975470943247042,0.16331624204423495,0.003271323391811802,31.683135874569416
342,0,114,0.0031201243354546343,0.002954735823221092,0.16538851223354226,0.0032158293216257377,31.831656540744007
342,0,115,0.003101822393556402,0.002934404910048544,0.16741748350785784,0.0031637940492105334,31.955513957887888
342,0,116,0.0030838588426983786,0.002914455298529939,0.16940354416843958,0.003115120844607051,32.07483674958348
342,0,117,0.0030662139593754115,0.0028948664047582728,0.17134755461713874,0.003069678914040762,32.197516499552876
342,0,118,0.003048870745772558,0.0028756199248611354,0.17325082091142222,0.0030273057432271596,32.40491220774129
342,0,119,0.003031814789789965,0.0028566997747307746,0.17511501505919042,0.0029878108179798506,32.59653458278626
342,0,120,0.003015034057896109,0.0028380919718394284,0.17694208605668052,0.002950979569774487,32.801147082820535
342,0,121,0.0029985186833418657,0.002819784464057176,0.17873421928468983,0.0029165804749748093,33.02969233272597
342,0,122,0.002982260704667802,0.0028017668995128707,0.18049380515493144,0.0028843710674861596,33.22927087498829
342,0,123,0.0029662538209273273,0.0027840304030549035,0.18222341787242372,0.0028541053843673925,33.42367166560143
342,0,124,0.0029504931769050212,0.0027665674585666752,0.1839257183383462,0.002825539637125375,33.56371495779604
342,0,125,0.002934975168350278,0.002749371881200214,0.18560328715006397,0.0027984352950890063,33.67054195795208
342,0,126,0.002919697294305452,0.0027324388440837064,0.18725845022174584,0.0027725615320387193,33.77921274956316
342,0,127,0.002904657990391565,0.002715764839235372,0.1888931511561928,0.0027476952009233926,33.946848957799375
342,0,128,0.00288985559223477,0.0026993466055295896,0.19050898670518066,0.0027235876403674955,34.04588004061952
342,0,129,0.0028752905664175318,0.0026831856430115787,0.19210492340595317,0.0027001322492087305,34.14713237481192
342,0,130,0.002860963822640781,0.002667280689636108,0.19368313300467271,0.0026771137496113206,34.26524816593155
342,0,131,0.002846875958940557,0.002651629520570493,0.19524643837006417,0.0026543656023604663,34.36743912473321
342,0,132,0.002833028786336557,0.002636232113452366,0.19679667288419117,0.0026318171909933425,34.47529241582379
342,0,133,0.002819424333729693,0.0026210867467513265,0.1983375869783664,0.002609357614326303,34.57566466554999
342,0,134,0.0028060641946045005,0.002606191344576305,0.19987285002819583,0.0025869110685194036,34.669412666000426
342,0,135,0.002792950532948172,0.002591545757548529,0.20140477539964285,0.0025644643909829993,34.76735754078254
342,0,136,0.002780085163192784,0.0025771491484194086,0.202936014773375,0.0025419862227921293,34.86212374968454
342,0,137,0.002767469299884316,0.0025630007481047103,0.2044685517796059,0.002519471288449315,34.950528165791184
342,0,138,0.002755104127631261,0.0025491009140796916,0.20600321355156917,0.002496957283138445,35.04822991555557
342,0,139,0.0027429901181878933,0.0025354492668230944,0.20754085136479875,0.002474471182483724,35.15263074962422
342,0,140,0.002731126975685532,0.0025220451005818247,0.2090818751037073,0.002452049706814411,35.25149912480265
342,0,141,0.002719513920011557,0.0025088878924484494,0.210626027563108,0.0024297413256394768,35.342046457808465
342,0,142,0.002708149374636574,0.002495976168123281,0.21217320651329313,0.002407573169157118,35.44902708288282
342,0,143,0.0026970310041113917,0.0024833077065196697,0.21372329759172173,0.002385564280811478,35.55207383260131
342,0,144,0.002686155905525128,0.002470879723419312,0.21527618210581598,0.0023637319189422855,35.654941332992166
342,0,145,0.0026755205600317677,0.0024586883236363734,0.21683223639539426,0.0023420764734659646,35.75272749969736
342,0,146,0.002665120889010566,0.0024467287988923694,0.21839209011819663,0.002320591605503107,35.84908141568303
342,0,147,0.0026549523991853214,0.0024349961185109767,0.21995628067434478,0.002299269471338846,35.936590790748596
342,0,148,0.002645010239817631,0.0024234850011356835,0.22152523868194748,0.002278090433995833,36.05759404087439
342,0,149,0.002635289273970524,0.0024121903189472027,0.22309895502332136,0.0022570299460543683,36.156620582565665
342,0,150,0.002625784162724225,0.0024011073640804867,0.22467679864373824,0.0022360643270694126,36.28441087482497
342,0,151,0.002616489476603607,0.002390231727708268,0.22625774889533928,0.002215165928253983,36.43507033260539
342,0,152,0.0026073997253288793,0.0023795592379186456,0.2278404874102335,0.0021943110547122387,36.56183804059401
342,0,153,0.0025985094043867573,0.002369085859422815,0.22942354496394216,0.0021734791997712294,36.66268504085019
342,0,154,0.0025898130622106783,0.0023588076544299916,0.23100540778068668,0.002152655960276119,36.75417233258486
342,0,155,0.002581305340565757,0.0023487206548962435,0.2325846856695133,0.0021318269657219923,36.867612457834184
342,0,156,0.002572980993618834,0.002338820841828647,0.23416015179018682,0.0021109807587060556,37.01058083260432
342,0,157,0.0025648349202463984,0.002329104136191866,0.23573078405453227,0.002090107988029256,37.118589874822646
342,0,158,0.002556862174369831,0.002319566380177337,0.23729579419249408,0.0020692054564169517,37.217115374747664
342,0,159,0.0025490579973227187,0.002310203337453437,0.23885465986928198,0.0020482739391992177,37.31559116579592
342,0,160,0.002541417807373423,0.0023010108007170934,0.24040700665632972,0.0020273202265117156,37.40974920755252
342,0,161,0.0025339371910872936,0.002291984768759901,0.2419524223273925,0.0020063573316825402,37.513781249988824
342,0,162,0.002526611921673165,0.0022831216264115025,0.24349029526166277,0.00198540282843976,37.620823457837105
342,0,163,0.0025194379354422157,0.0022744181529461525,0.24501978249606315,0.0019644765568130394,37.712043582927436
342,0,164,0.002512411324624673,0.0022658714931634593,0.2465398314612136,0.001943602683010046,37.804273624904454
342,0,165,0.002505528335181977,0.0022574789698714998,0.24804936531047747,0.0019228081136231088,37.90057499986142
342,0,166,0.0024987853425882233,0.0022492379080240954,0.24954743456412803,0.0019021203464950126,37.99414066597819
342,0,167,0.0024921788396571843,0.0022411455548227263,0.2510332848344581,0.0018815672509633792,38.099514124915004
342,0,168,0.0024857054265504932,0.0022331990674445018,0.2525063591059917,0.0018611759449452723,38.206185874994844
342,0,169,0.002479361809844619,0.002225395504069988,0.2539663057746312,0.001840969431973524,38.30529987486079
342,0,170,0.0024731447844018265,0.002217731850021382,0.2554129343804443,0.0018209676055507117,38.39898583292961
342,0,171,0.0024670512290305142,0.0022102050445869013,0.25684618444361285,0.001801187070725816,38.502039374783635
342,0,172,0.0024610781020240552,0.0022028120495811722,0.2582660524428831,0.0017816435375677183,38.59602820780128
342,0,173,0.0024552224386966397,0.0021955498921680796,0.25967254652855987,0.0017623506392578116,38.69334899960086
342,0,174,0.0024494813489780516,0.002188415749960153,0.2610655990178987,0.0017433193576713436,38.79049583291635
342,0,175,0.002443852011518563,0.002181407019578963,0.26244499193959986,0.0017245585237541802,38.887114790733904
342,0,176,0.0024383316735093097,0.002174521298257753,0.26381037525155643,0.0017060744315202927,38.98084083292633
342,0,177,0.0024329176487481257,0.002167756291143217,0.2651613576049086,0.0016878713046987643,39.08201974956319
342,0,178,0.0024276073161819452,0.002161109697387358,0.26649761879458733,0.0016699518839833338,39.18351887492463
342,0,179,0.0024223981189706607,0.002154579135093788,0.2678189838768728,0.0016523176512553567,39.279586541000754
342,0,180,0.0024172875622323876,0.0021481621304133675,0.2691254318190201,0.0016349682879441755,39.37884537456557
342,0,181,0.002412273217008689,0.002141856174917294,0.2704170420913951,0.001617902925437517,39.51059395773336
342,0,182,0.0024073527150535274,0.002135658734074413,0.2716939809791141,0.0016011181325991052,39.642572874668986
342,0,183,0.0024025237491403337,0.002129567300125151,0.27295644901518273,0.0015846102280700966,39.758603665977716
342,0,184,0.0023977840723490903,0.0021235794209043257,0.2742046514447644,0.0015683759243699507,39.87155024986714
342,0,185,0.002393131496839408,0.0021176927352058936,0.27543876163351444,0.0015524131851222954,39.993681540712714
342,0,186,0.0023885638926574686,0.0021119050088491717,0.2766588838082969,0.0015367197289238212,40.103234957903624
342,0,187,0.0023840791877548623,0.002106214157758432,0.27786502999643037,0.0015212945490558753,40.21018774993718
342,0,188,0.002379675363897537,0.0021006182124419857,0.2790571514555512,0.0015061361720698583,40.66500008292496
342,0,189,0.002375350455324205,0.0020951152468725955,0.28023520845160943,0.0014912429357752605,40.85296837473288
342,0,190,0.002371102546719685,0.0020897033024761527,0.2813992442435326,0.0014766130878960523,41.049734665546566
342,0,191,0.002366929771245012,0.0020843803512125354,0.2825494200324765,0.0014622446794992088,41.26389112463221
342,0,192,0.002362830307646785,0.00207914431219989,0.28368599544689505,0.0014481355153997712,41.3951527075842
342,0,193,0.0023588023805994306,0.0020739931016387414,0.2848092789606894,0.001434281118260909,41.510867457836866
342,0,194,0.0023548442565576987,0.002068924699908602,0.28591955664909635,0.0014206782817329667,41.62796337483451
342,0,195,0.0023509542448019055,0.002063937140022799,0.2870171047791064,0.0014073217864961189,41.72991087473929
342,0,196,0.002347130693693685,0.0020590285340867306,0.2881021596069543,0.0013942066391324803,41.83491541584954
342,0,197,0.002343371990442847,0.0020541970815520128,0.28917490889083436,0.0013813278537518421,41.94242224982008
342,0,198,0.00233967655930363,0.002049441071836561,0.29023548746706906,0.0013686805519623915,42.055500832851976
342,0,199,0.0023360428621167916,0.002044758869891431,0.29128399222536067,0.001356258333815171,42.21015316573903
342,0,200,0.002332469396449048,0.002040148885449918,0.29232051099912965,0.0013440569175049702,42.34773320797831
342,1,1,0.011717580846588286,0.011717580846588286,0.0,0.033429675094410485,44.90330358268693
342,1,2,0.01161723596950057,0.011617222267638961,1.3701861608961439e-05,0.033018553478113756,44.99676620773971
342,1,3,0.011515320546490805,0.011515265373616638,5.5172874167417286e-05,0.03270277869935264,45.08983391569927
342,1,4,0.0114113023154193,0.011411176493448414,0.00012582197088495484,0.0323846370848664,45.18877870775759
342,1,5,0.011305078939188556,0.011304852077133378,0.00022686205517829917,0.032057304305891515,45.283177457749844
342,1,6,0.011196732816703856,0.011196372928876456,0.00035988782740017824,0.03171753574714621,45.37654695799574
342,1,7,0.011086433247767409,0.01108590663895642,0.0005266088109885834,0.03136372377923165,45.46631479077041
342,1,8,0.010974370811686092,0.010973641663282368,0.0007291484037255159,0.03099503639410209,45.56083466578275
342,1,9,0.010860733766453377,0.01085976373420023,0.0009700322531478314,0.030611043361834674,45.65122229093686
342,1,10,0.010745702306905617,0.010744450394430357,0.001251912475259098,0.03021150481338944,45.74152495758608
342,1,11,0.01062946160389492,0.010627884145589519,0.0015774583054008397,0.029796358777280922,45.840057499706745
342,1,12,0.010512213207506088,0.010510263868377803,0.0019493391282855443,0.029365800861135237,45.941354957874864
342,1,13,0.010394169061435558,0.01039179890091849,0.002370160517067983,0.028920381386040406,46.04025249974802
342,1,14,0.010275536297211209,0.010272693904449688,0.0028423927615205294,0.028460954551435925,46.152324040886015
342,1,15,0.010156509305162018,0.010153140987116232,0.0033683180457868517,0.027988514926687975,46.24883687496185
342,1,16,0.010037272045163128,0.010033322047249863,0.003949997913266007,0.027504054086930727,46.54921716591343
342,1,17,0.009918006649516758,0.009913417392710202,0.004589256806556112,0.02700855842390586,46.7747258329764
342,1,18,0.009798899188419368,0.00979361155200159,0.005287636417778478,0.026503110499490067,46.90556229092181
342,1,19,0.009680137529542734,0.009674091244222029,0.006046285320704814,0.02598898131466181,47.08247641567141
342,1,20,0.009561902168370967,0.009555036362584965,0.006865805786002512,0.02546763866854328,47.212609249632806
342,1,21,0.009444356145383949,0.00943661002102517,0.007746124358780131,0.02494069952182635,47.33992854086682
342,1,22,0.009327638361598695,0.009318951949134556,0.00868641246413875,0.024409851490632697,47.5095807495527
342,1,23,0.009211862043101761,0.0092021769860421,0.009685057059662178,0.023876771953062162,47.69210233259946
342,1,24,0.009097117844478506,0.009086378157673746,0.01073968680476041,0.02334306924115484,47.8714757906273
342,1,25,0.008983478756820241,0.008971631560609938,0.011847196210304582,0.022810270989122767,48.0358424577862
342,1,26,0.008871002491019455,0.008857998774249495,0.013003716769961194,0.02227984210048711,48.25634074956179
342,1,27,0.008759730462603869,0.0087455258513148,0.014204611289069023,0.021753180220930125,48.45932158268988
342,1,28,0.00864968562360125,0.008634241093157852,0.015444530443397525,0.02123158493569292,48.5773772909306
342,1,29,0.008540871572077266,0.008524154043535053,0.016717528542213138,0.020716231405604565,48.715291124768555
342,1,30,0.008433274021305111,0.008415256790336821,0.018017230968290384,0.020208167311698538,49.02212816569954
342,1,31,0.008326863848081558,0.008307526824518888,0.019337023562671047,0.01970832523409418,49.14688045764342
342,1,32,0.008221600044470562,0.008200929827079524,0.020670217391037356,0.019217527707503915,49.259660915937275
342,1,33,0.008117431539095735,0.008095421377769715,0.022010161326019167,0.01873647459372812,49.402713040821254
342,1,34,0.008014298311008585,0.00799094800159543,0.02335030941315531,0.018265718402176768,49.533549290616065
342,1,35,0.007912133069404857,0.007887448797480335,0.024684271924521765,0.017805647303441807,49.65636062482372
342,1,36,0.007810864248697634,0.00778485838501797,0.026005863679664558,0.017356490641397188,49.83378233294934
342,1,37,0.007710419770841926,0.007683110620266381,0.027309150575545484,0.01691834614245732,49.9509506248869
342,1,38,0.007610730032244619,0.007582141538553236,0.028588493691382947,0.016491208155321013,50.0623895409517
342,1,39,0.007511729466160541,0.007481890861718628,0.029838604441913354,0.016074982478272666,50.17275241576135
342,1,40,0.007413357308739149,0.007382302670907506,0.03105463783164269,0.015669489165282185,50.275111249648035
342,1,41,0.007315558967825188,0.007283326618978716,0.03223234884647201,0.015274468975312965,50.3854965409264
342,1,42,0.00721828848979925,0.007184920196116424,0.033368293682825664,0.01488960517861219,50.482281082775444
342,1,43,0.0071215112986236055,0.007087051282750989,0.034460015872616365,0.014514553306333569,50.599426582921296
342,1,44,0.007025205978270873,0.006989699836074692,0.035506142196180014,0.014148964155196246,50.69528199965134
342,1,45,0.006929364408636739,0.0068928580511833345,0.03650635745340519,0.013792496273565444,50.791515124961734
342,1,46,0.006833991552884291,0.0067965302733851065,0.03746127949918446,0.013444789382231953,50.88614449976012
342,1,47,0.006739105847600692,0.006700733531289298,0.03837231631139429,0.013105493730317665,50.98625333281234
342,1,48,0.006644738516558731,0.0066054969517704,0.039241564788331185,0.012774275589045179,51.088922957889736
342,1,49,0.006550932776692348,0.0065108610183407705,0.04007175835157807,0.012450829699970465,51.20151220774278
342,1,50,0.006457742033697697,0.006416875776682704,0.04086625701499309,0.01213488387778329,51.340159790590405
342,1,51,0.00636522756781974,0.006323598487840146,0.04162907997959464,0.01182619864111157,51.45549487462267
342,1,52,0.006273456351827581,0.006231091386325011,0.04236496550256953,0.011524574551842016,51.560659707989544
342,1,53,0.006182499198156579,0.006139419769800772,0.043079428355807414,0.011229866593068391,51.661465249955654
342,1,54,0.006092428964129059,0.006048650204286014,0.043778759843044836,0.010941999243885652,51.75168262468651
342,1,55,0.006003318557233008,0.0059588486089822675,0.04446994825074039,0.010660969980376129,51.87520195776597
342,1,56,0.005915238894590569,0.005870078371941483,0.04516052264908634,0.010386842081488736,51.9684659158811
342,1,57,0.005828257259873981,0.005782398901782427,0.04585835809155388,0.010119730451581006,52.07007766561583
342,1,58,0.005742436231580678,0.005695864752542664,0.04657147903801492,0.00985979260127385,52.17020395770669
342,1,59,0.005657833165446784,0.005610525267363427,0.04730789808335638,0.00960722101206579,52.28836349956691
342,1,60,0.005574499912381077,0.005526424404266858,0.04807550811421874,0.009362237378314951,52.45963674969971
342,1,61,0.0054924826860225165,0.005443600658710087,0.04888202731242916,0.009125082349821801,52.56428345758468
342,1,62,0.005411822997696089,0.005362088015979319,0.04973498171677069,0.008896004104856154,52.664860957767814
342,1,63,0.005332567053431952,0.005281925608088503,0.05064144534344894,0.008675315346084674,52.77898516599089
342,1,64,0.0052547478094836725,0.005203140337643283,0.05160747184038903,0.00846316220742089,52.892188290599734
342,1,65,0.005178387284021585,0.005125748122631339,0.05263916139024576,0.008259634549782622,52.99186095781624
342,1,66,0.005103503508391326,0.005049760690311796,0.05374281807952976,0.008064895085450842,53.12839770782739
342,1,67,0.005030110725400477,0.004975185959540618,0.05492476585985836,0.007879149529353719,53.26926983287558
342,1,68,0.004958218370023465,0.004902027364508496,0.05619100551496912,0.007702547588366498,53.415299707558006
342,1,69,0.004887831025837077,0.00483028416615775,0.0575468596793274,0.007535096797584981,53.61391804087907
342,1,70,0.0048189502682828384,0.004759953556181682,0.05899671210115608,0.007376647968130168,53.812024540733546
342,1,71,0.00475157709233234,0.0046910332144942885,0.060543877838051215,0.007226926117816069,53.93912541586906
342,1,72,0.004685713359962424,0.004623522769468807,0.062190590493616964,0.007085550840670534,54.07003358285874
342,1,73,0.004621361859042522,0.004557423787360903,0.06393807168161905,0.006952021526514471,54.2286857906729
