phase,model,rule,seed,point,n,mae,rmse,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95
final_exploratory,TRANSFORMER_BRES_COND,DIST90_UNIT,1,ATU1,293,6.085365695334442,8.534956272377356,9.356406660470086,1.0,96.20929630477,96.20929630477,1.0,123.48329495902942,123.48329495902942,1.0,147.13942131166567,147.13942131166567
final_exploratory,TRANSFORMER_BRES_COND,DIST90_UNIT,1,ATU5,293,2.7634372212995233,4.04876843693447,10.185962918069157,1.0,110.05166264780668,110.05166264780668,1.0,141.2497798177633,141.2497798177633,1.0,168.30949376335988,168.30949376335988
final_exploratory,TRANSFORMER_BRES_COND,DIST90_UNIT,1,MJ3,293,11.046604955502076,15.458823053488342,7.814238331621624,1.0,53.06059755251215,53.06059755251215,1.0,68.10253967063231,68.10253967063231,1.0,81.14918119342641,81.14918119342641
final_exploratory,TRANSFORMER_BRES_COND,DIST90_UNIT,1,MJ1,293,7.354617770170065,7.99039455006096,8.061391891742504,1.0,79.76924759183059,79.76924759183059,1.0,102.38272087386109,102.38272087386109,1.0,121.99653650878025,121.99653650878025
final_exploratory,TRANSFORMER_BRES_COND,DIST90_UNIT,2,ATU1,293,10.751040377379143,14.116152422578699,10.335445845947993,1.0,96.20929630477,96.20929630477,1.0,123.48329495902942,123.48329495902942,1.0,147.13942131166567,147.13942131166567
final_exploratory,TRANSFORMER_BRES_COND,DIST90_UNIT,2,ATU5,293,6.595486067102743,7.802828171424313,11.266395051612065,0.9385665529010239,110.05166264780668,110.84065273699329,0.9965870307167235,141.2497798177633,141.25815883505575,1.0,168.30949376335988,168.30949376335988
final_exploratory,TRANSFORMER_BRES_COND,DIST90_UNIT,2,MJ3,293,13.577896201576031,17.753355723566226,8.877046901195213,0.9965870307167235,53.06059755251216,53.06594778397593,1.0,68.10253967063231,68.10253967063231,1.0,81.14918119342643,81.14918119342643
final_exploratory,TRANSFORMER_BRES_COND,DIST90_UNIT,2,MJ1,293,5.733833082321072,6.300604046796098,7.758286534941466,1.0,79.76924759183058,79.76924759183058,1.0,102.38272087386109,102.38272087386109,1.0,121.99653650878028,121.99653650878028
final_exploratory,TRANSFORMER_BRES_REG1,LAST90,0,ATU1,293,5.409854329535229,7.1969994381930045,16.043634573988065,1.0,172.6148685194194,172.6148685194194,1.0,221.5487852252459,221.5487852252459,1.0,263.99166025786,263.99166025786
final_exploratory,TRANSFORMER_BRES_REG1,LAST90,0,ATU5,293,8.308787877571204,10.601859030678556,17.86641100946062,1.0,189.32237948434064,189.32237948434064,1.0,242.99264339438946,242.99264339438946,1.0,289.5435932763635,289.5435932763635
final_exploratory,TRANSFORMER_BRES_REG1,LAST90,0,MJ3,293,10.40325455282971,15.023185009531575,19.314136518906107,1.0,199.25487230403087,199.25487230403087,1.0,255.7408599144123,255.7408599144123,1.0,304.73403018634644,304.73403018634644
final_exploratory,TRANSFORMER_BRES_REG1,LAST90,0,MJ1,293,4.834864904281055,5.462170194783361,17.658243979131992,1.0,191.9287647315677,191.9287647315677,1.0,246.33790264294137,246.33790264294137,1.0,293.52971552984496,293.52971552984496
final_exploratory,TRANSFORMER_BRES_REG1,LAST90,1,ATU1,293,5.883899422457793,8.352523272469433,16.147579830283792,1.0,172.6148685194194,172.6148685194194,1.0,221.5487852252459,221.5487852252459,1.0,263.99166025786,263.99166025786
final_exploratory,TRANSFORMER_BRES_REG1,LAST90,1,ATU5,293,5.340262168074733,6.357039891087144,17.47974772746718,1.0,189.32237948434064,189.32237948434064,1.0,242.99264339438946,242.99264339438946,1.0,289.5435932763635,289.5435932763635
final_exploratory,TRANSFORMER_BRES_REG1,LAST90,1,MJ3,293,10.285750573536212,14.757506610325253,19.273935809367945,1.0,199.25487230403087,199.25487230403087,1.0,255.7408599144123,255.7408599144123,1.0,304.73403018634644,304.73403018634644
final_exploratory,TRANSFORMER_BRES_REG1,LAST90,1,MJ1,293,6.002083914741222,6.7080005680003865,17.73888042082213,1.0,191.9287647315677,191.9287647315677,1.0,246.33790264294137,246.33790264294137,1.0,293.5297155298449,293.5297155298449
final_exploratory,TRANSFORMER_BRES_REG1,LAST90,2,ATU1,293,6.042130727197556,10.089374987597818,16.332314305627484,1.0,172.6148685194194,172.6148685194194,1.0,221.5487852252459,221.5487852252459,1.0,263.99166025786,263.99166025786
final_exploratory,TRANSFORMER_BRES_REG1,LAST90,2,ATU5,293,4.346879622758178,5.192370708827188,17.40721900905154,1.0,189.32237948434064,189.32237948434064,1.0,242.99264339438946,242.99264339438946,1.0,289.5435932763635,289.5435932763635
final_exploratory,TRANSFORMER_BRES_REG1,LAST90,2,MJ3,293,12.06707981015034,16.091340188556174,19.482149044555957,1.0,199.25487230403087,199.25487230403087,1.0,255.7408599144123,255.7408599144123,1.0,304.73403018634644,304.73403018634644
final_exploratory,TRANSFORMER_BRES_REG1,LAST90,2,MJ1,293,5.00594010987008,5.578474909533373,17.665082393061585,1.0,191.9287647315677,191.9287647315677,1.0,246.33790264294137,246.33790264294137,1.0,293.52971552984496,293.52971552984496
final_exploratory,TRANSFORMER_BRES_REG1,DIST90,0,ATU1,293,5.409854329535229,7.1969994381930045,8.082681564838476,1.0,83.33394117238478,83.33394117238478,1.0,106.95795555234517,106.95795555234517,1.0,127.448264883704,127.448264883704
final_exploratory,TRANSFORMER_BRES_REG1,DIST90,0,ATU5,293,8.308787877571204,10.601859030678556,9.883504791914957,1.0,99.13107076962872,99.13107076962872,1.0,127.23335188601288,127.23335188601288,1.0,151.60788974948338,151.60788974948338
final_exploratory,TRANSFORMER_BRES_REG1,DIST90,0,MJ3,293,10.40325455282971,15.023185009531575,6.9403337426597895,0.8430034129692833,34.82807521417071,40.45553789006401,0.9419795221843004,44.70135059405352,45.79238978282192,1.0,53.264944545261905,53.264944545261905
final_exploratory,TRANSFORMER_BRES_REG1,DIST90,0,MJ1,293,4.834864904281055,5.462170194783361,6.472433214531063,1.0,65.48128069635256,65.48128069635256,1.0,84.04431389778091,84.04431389778091,1.0,100.14497682102235,100.14497682102235
final_exploratory,TRANSFORMER_BRES_REG1,DIST90,1,ATU1,293,5.883899422457793,8.352523272469433,8.233125546855897,1.0,83.33394117238478,83.33394117238478,1.0,106.95795555234517,106.95795555234517,1.0,127.448264883704,127.448264883704
final_exploratory,TRANSFORMER_BRES_REG1,DIST90,1,ATU5,293,5.340262168074733,6.357039891087144,9.364132560602917,1.0,99.13107076962872,99.13107076962872,1.0,127.23335188601288,127.23335188601288,1.0,151.60788974948338,151.60788974948338
final_exploratory,TRANSFORMER_BRES_REG1,DIST90,1,MJ3,293,10.285750573536212,14.757506610325253,6.778869934097378,0.8532423208191127,34.82807521417071,39.412355715197286,0.9556313993174061,44.70135059405353,44.965944962051516,1.0,53.264944545261905,53.264944545261905
final_exploratory,TRANSFORMER_BRES_REG1,DIST90,1,MJ1,293,6.002083914741222,6.7080005680003865,6.73574921027663,1.0,65.48128069635256,65.48128069635256,1.0,84.04431389778091,84.04431389778091,1.0,100.14497682102235,100.14497682102235
final_exploratory,TRANSFORMER_BRES_REG1,DIST90,2,ATU1,293,6.042130727197556,10.089374987597818,8.391596516022435,1.0,83.33394117238478,83.33394117238478,1.0,106.95795555234517,106.95795555234517,1.0,127.448264883704,127.448264883704
final_exploratory,TRANSFORMER_BRES_REG1,DIST90,2,ATU5,293,4.346879622758178,5.192370708827188,9.393868310568951,1.0,99.13107076962872,99.13107076962872,1.0,127.23335188601288,127.23335188601288,1.0,151.60788974948338,151.60788974948338
final_exploratory,TRANSFORMER_BRES_REG1,DIST90,2,MJ3,293,12.06707981015034,16.091340188556174,7.684738434037181,0.8293515358361775,34.82807521417071,43.02514236459607,0.89419795221843,44.70135059405353,48.756831674941985,1.0,53.264944545261905,53.264944545261905
final_exploratory,TRANSFORMER_BRES_REG1,DIST90,2,MJ1,293,5.00594010987008,5.578474909533373,6.490213869730778,1.0,65.48128069635257,65.48128069635257,1.0,84.04431389778088,84.04431389778088,1.0,100.14497682102235,100.14497682102235
final_exploratory,TRANSFORMER_BRES_REG1,DIST90_UNIT,0,ATU1,293,5.409854329535229,7.1969994381930045,8.389815959317831,1.0,86.91869970341473,86.91869970341473,1.0,111.5589433159582,111.5589433159582,1.0,132.93067995227415,132.93067995227415
final_exploratory,TRANSFORMER_BRES_REG1,DIST90_UNIT,0,ATU5,293,8.308787877571204,10.601859030678556,10.590981522923533,1.0,107.61237290946133,107.61237290946133,1.0,138.11898533303426,138.11898533303426,1.0,164.5789220379972,164.5789220379972
final_exploratory,TRANSFORMER_BRES_REG1,DIST90_UNIT,0,MJ3,293,10.40325455282971,15.023185009531575,6.945650360979155,0.8464163822525598,35.67588610528839,40.705412619864596,0.9488054607508533,45.78950409229469,46.36031704983555,1.0,54.561559411933544,54.561559411933544
final_exploratory,TRANSFORMER_BRES_REG1,DIST90_UNIT,0,MJ1,293,4.834864904281055,5.462170194783361,7.465490425698007,1.0,77.19878546457795,77.19878546457795,1.0,99.08356845063717,99.08356845063717,1.0,118.06535392628436,118.06535392628436
final_exploratory,TRANSFORMER_BRES_REG1,DIST90_UNIT,1,ATU1,293,5.883899422457793,8.352523272469433,8.534363029255804,1.0,86.91869970341473,86.91869970341473,1.0,111.5589433159582,111.5589433159582,1.0,132.93067995227415,132.93067995227415
final_exploratory,TRANSFORMER_BRES_REG1,DIST90_UNIT,1,ATU5,293,5.340262168074733,6.357039891087144,10.11186207167229,1.0,107.61237290946133,107.61237290946133,1.0,138.11898533303426,138.11898533303426,1.0,164.5789220379972,164.5789220379972
final_exploratory,TRANSFORMER_BRES_REG1,DIST90_UNIT,1,MJ3,293,10.285750573536212,14.757506610325253,6.786294974946452,0.8600682593856656,35.67588610528839,39.702713671669144,0.9931740614334471,45.789504092294685,45.813593914689136,1.0,54.561559411933544,54.561559411933544
final_exploratory,TRANSFORMER_BRES_REG1,DIST90_UNIT,1,MJ1,293,6.002083914741222,6.7080005680003865,7.690058552069414,1.0,77.19878546457795,77.19878546457795,1.0,99.08356845063717,99.08356845063717,1.0,118.06535392628436,118.06535392628436
final_exploratory,TRANSFORMER_BRES_REG1,DIST90_UNIT,2,ATU1,293,6.042130727197556,10.089374987597818,8.68687770064304,1.0,86.91869970341473,86.91869970341473,1.0,111.5589433159582,111.5589433159582,1.0,132.93067995227412,132.93067995227412
final_exploratory,TRANSFORMER_BRES_REG1,DIST90_UNIT,2,ATU5,293,4.346879622758178,5.192370708827188,10.139862993045941,1.0,107.61237290946133,107.61237290946133,1.0,138.11898533303426,138.11898533303426,1.0,164.57892203799716,164.57892203799716
final_exploratory,TRANSFORMER_BRES_REG1,DIST90_UNIT,2,MJ3,293,12.06707981015034,16.091340188556174,7.6774674520127535,0.8361774744027304,35.67588610528839,43.22213618138121,0.9044368600682594,45.78950409229469,48.87562934252592,1.0,54.561559411933544,54.561559411933544
final_exploratory,TRANSFORMER_BRES_REG1,DIST90_UNIT,2,MJ1,293,5.00594010987008,5.578474909533373,7.480626874988808,1.0,77.19878546457795,77.19878546457795,1.0,99.08356845063717,99.08356845063717,1.0,118.06535392628436,118.06535392628436
final_exploratory,TRANSFORMER_BRES_HALF,LAST90,0,ATU1,293,5.172703605694119,7.238186850066463,16.18870183043796,1.0,174.19933909713714,174.19933909713714,1.0,223.5824311951992,223.5824311951992,1.0,266.4148988932641,266.4148988932641
final_exploratory,TRANSFORMER_BRES_HALF,LAST90,0,ATU5,293,8.893388004365663,11.19054264432387,17.767829384445058,1.0,187.41013706763147,187.41013706763147,1.0,240.53830682354857,240.53830682354857,1.0,286.619070871471,286.619070871471
final_exploratory,TRANSFORMER_BRES_HALF,LAST90,0,MJ3,293,10.0343154852658,14.61880403427204,19.24807165886303,1.0,199.19031818818942,199.19031818818942,1.0,255.6580056037228,255.6580056037228,1.0,304.6353031858071,304.6353031858071
final_exploratory,TRANSFORMER_BRES_HALF,LAST90,0,MJ1,293,4.985790535452363,5.588497994291776,17.60918054613687,1.0,191.3032222596412,191.3032222596412,1.0,245.53502757226613,245.53502757226613,1.0,292.57303087607124,292.57303087607124
final_exploratory,TRANSFORMER_BRES_HALF,LAST90,1,ATU1,293,5.711357569637347,8.245205948929126,16.277858950862623,1.0,174.19933909713717,174.19933909713717,1.0,223.5824311951992,223.5824311951992,1.0,266.4148988932641,266.4148988932641
final_exploratory,TRANSFORMER_BRES_HALF,LAST90,1,ATU5,293,4.863481730433892,5.82893657552515,17.272569496760227,1.0,187.41013706763147,187.41013706763147,1.0,240.53830682354857,240.53830682354857,1.0,286.619070871471,286.619070871471
final_exploratory,TRANSFORMER_BRES_HALF,LAST90,1,MJ3,293,9.831430544150658,14.189777984135972,19.185507356063713,1.0,199.19031818818942,199.19031818818942,1.0,255.6580056037228,255.6580056037228,1.0,304.6353031858071,304.6353031858071
final_exploratory,TRANSFORMER_BRES_HALF,LAST90,1,MJ1,293,6.296581077073606,6.9052364665407175,17.696965108408715,1.0,191.3032222596412,191.3032222596412,1.0,245.53502757226613,245.53502757226613,1.0,292.57303087607124,292.57303087607124
final_exploratory,TRANSFORMER_BRES_HALF,LAST90,2,ATU1,293,5.7538197370957915,9.768486872309417,16.43463068392005,1.0,174.19933909713717,174.19933909713717,1.0,223.5824311951992,223.5824311951992,1.0,266.4148988932641,266.4148988932641
final_exploratory,TRANSFORMER_BRES_HALF,LAST90,2,ATU5,293,4.335176983024774,5.191539425140332,17.234289674320568,1.0,187.41013706763147,187.41013706763147,1.0,240.53830682354857,240.53830682354857,1.0,286.619070871471,286.619070871471
final_exploratory,TRANSFORMER_BRES_HALF,LAST90,2,MJ3,293,11.178477550324699,15.315206992843015,19.353417187591702,1.0,199.19031818818942,199.19031818818942,1.0,255.6580056037228,255.6580056037228,1.0,304.6353031858071,304.6353031858071
final_exploratory,TRANSFORMER_BRES_HALF,LAST90,2,MJ1,293,5.487480261366663,6.05759914141961,17.63834368475014,1.0,191.3032222596412,191.3032222596412,1.0,245.53502757226613,245.53502757226613,1.0,292.57303087607124,292.57303087607124
final_exploratory,TRANSFORMER_BRES_HALF,DIST90,0,ATU1,293,5.172703605694119,7.238186850066463,8.299871175853553,1.0,85.99828203096509,85.99828203096509,1.0,110.37760002276369,110.37760002276369,1.0,131.52302259595945,131.52302259595945
final_exploratory,TRANSFORMER_BRES_HALF,DIST90,0,ATU5,293,8.893388004365663,11.19054264432387,10.214656587126532,1.0,101.74663688744151,101.74663688744151,1.0,130.5903946543915,130.5903946543915,1.0,155.6080529328648,155.6080529328648
final_exploratory,TRANSFORMER_BRES_HALF,DIST90,0,MJ3,293,10.0343154852658,14.61880403427204,6.765522708057391,0.8532423208191127,35.741862784485754,40.07677434882737,0.9590443686006825,45.87418424328499,46.134136831293226,1.0,54.66246203538083,54.66246203538083
final_exploratory,TRANSFORMER_BRES_HALF,DIST90,0,MJ1,293,4.985790535452363,5.588497994291776,6.4011578859898295,1.0,64.44516411432807,64.44516411432807,1.0,82.71447266180739,82.71447266180739,1.0,98.56037325207443,98.56037325207443
final_exploratory,TRANSFORMER_BRES_HALF,DIST90,1,ATU1,293,5.711357569637347,8.245205948929126,8.433480948029905,1.0,85.99828203096509,85.99828203096509,1.0,110.37760002276369,110.37760002276369,1.0,131.52302259595942,131.52302259595942
final_exploratory,TRANSFORMER_BRES_HALF,DIST90,1,ATU5,293,4.863481730433892,5.82893657552515,9.543695482217448,1.0,101.7466368874415,101.7466368874415,1.0,130.5903946543915,130.5903946543915,1.0,155.6080529328648,155.6080529328648
final_exploratory,TRANSFORMER_BRES_HALF,DIST90,1,MJ3,293,9.831430544150658,14.189777984135972,6.548937389423152,0.8771331058020477,35.741862784485754,38.7890523565639,1.0,45.87418424328499,45.87418424328499,1.0,54.66246203538083,54.66246203538083
final_exploratory,TRANSFORMER_BRES_HALF,DIST90,1,MJ1,293,6.296581077073606,6.9052364665407175,6.673783008329649,1.0,64.44516411432807,64.44516411432807,1.0,82.7144726618074,82.7144726618074,1.0,98.56037325207443,98.56037325207443
final_exploratory,TRANSFORMER_BRES_HALF,DIST90,2,ATU1,293,5.7538197370957915,9.768486872309417,8.559840524693168,1.0,85.99828203096509,85.99828203096509,1.0,110.37760002276369,110.37760002276369,1.0,131.52302259595942,131.52302259595942
final_exploratory,TRANSFORMER_BRES_HALF,DIST90,2,ATU5,293,4.335176983024774,5.191539425140332,9.557524906814013,1.0,101.74663688744151,101.74663688744151,1.0,130.5903946543915,130.5903946543915,1.0,155.6080529328648,155.6080529328648
final_exploratory,TRANSFORMER_BRES_HALF,DIST90,2,MJ3,293,11.178477550324699,15.315206992843015,7.196068720921622,0.8498293515358362,35.741862784485754,41.34816922215012,0.9283276450511946,45.87418424328498,46.90018912199119,1.0,54.66246203538083,54.66246203538083
final_exploratory,TRANSFORMER_BRES_HALF,DIST90,2,MJ1,293,5.487480261366663,6.05759914141961,6.499018065027771,1.0,64.44516411432807,64.44516411432807,1.0,82.7144726618074,82.7144726618074,1.0,98.56037325207441,98.56037325207441
final_exploratory,TRANSFORMER_BRES_HALF,DIST90_UNIT,0,ATU1,293,5.172703605694119,7.238186850066463,8.618519014318762,1.0,89.69765194948013,89.69765194948013,1.0,115.1256899096648,115.1256899096648,1.0,137.18072065565406,137.18072065565406
final_exploratory,TRANSFORMER_BRES_HALF,DIST90_UNIT,0,ATU5,293,8.893388004365663,11.19054264432387,10.935351391956555,1.0,110.45171756955814,110.45171756955814,1.0,141.7632447509851,141.7632447509851,1.0,168.921324968246,168.921324968246
final_exploratory,TRANSFORMER_BRES_HALF,DIST90_UNIT,0,MJ3,293,10.0343154852658,14.61880403427204,6.776765109716903,0.863481228668942,36.611917771767665,40.37614877086768,1.0,46.990887729866635,46.990887729866635,1.0,55.993096311433106,55.993096311433106
final_exploratory,TRANSFORMER_BRES_HALF,DIST90_UNIT,0,MJ1,293,4.985790535452363,5.588497994291776,7.37385960396949,1.0,75.97726168127087,75.97726168127087,1.0,97.51575964808903,97.51575964808903,1.0,116.19719451240734,116.19719451240734
final_exploratory,TRANSFORMER_BRES_HALF,DIST90_UNIT,1,ATU1,293,5.711357569637347,8.245205948929126,8.74689297898503,1.0,89.69765194948012,89.69765194948012,1.0,115.1256899096648,115.1256899096648,1.0,137.18072065565408,137.18072065565408
final_exploratory,TRANSFORMER_BRES_HALF,DIST90_UNIT,1,ATU5,293,4.863481730433892,5.82893657552515,10.316439949408212,1.0,110.45171756955814,110.45171756955814,1.0,141.7632447509851,141.7632447509851,1.0,168.921324968246,168.921324968246
final_exploratory,TRANSFORMER_BRES_HALF,DIST90_UNIT,1,MJ3,293,9.831430544150658,14.189777984135972,6.563212756776524,0.8839590443686007,36.611917771767665,39.18526610980951,1.0,46.990887729866635,46.990887729866635,1.0,55.993096311433106,55.993096311433106
final_exploratory,TRANSFORMER_BRES_HALF,DIST90_UNIT,1,MJ1,293,6.296581077073606,6.9052364665407175,7.606298012574248,1.0,75.97726168127087,75.97726168127087,1.0,97.51575964808903,97.51575964808903,1.0,116.19719451240731,116.19719451240731
final_exploratory,TRANSFORMER_BRES_HALF,DIST90_UNIT,2,ATU1,293,5.7538197370957915,9.768486872309417,8.868533349972937,1.0,89.69765194948012,89.69765194948012,1.0,115.1256899096648,115.1256899096648,1.0,137.18072065565408,137.18072065565408
final_exploratory,TRANSFORMER_BRES_HALF,DIST90_UNIT,2,ATU5,293,4.335176983024774,5.191539425140332,10.329349604093151,1.0,110.45171756955814,110.45171756955814,1.0,141.7632447509851,141.7632447509851,1.0,168.921324968246,168.921324968246
final_exploratory,TRANSFORMER_BRES_HALF,DIST90_UNIT,2,MJ3,293,11.178477550324699,15.315206992843015,7.199593030963779,0.8600682593856656,36.61191777176767,41.64749567953557,0.9453924914675768,46.990887729866635,47.3976724943503,1.0,55.993096311433106,55.993096311433106
final_exploratory,TRANSFORMER_BRES_HALF,DIST90_UNIT,2,MJ1,293,5.487480261366663,6.05759914141961,7.4572615062777015,1.0,75.97726168127087,75.97726168127087,1.0,97.51575964808903,97.51575964808903,1.0,116.19719451240731,116.19719451240731
