origin,arm,seed,step,point,mse,penalty,objective,free_output_lower_bound,excess_objective,mae_mm,rmse_mm
1168,G10_ANCHOR_UNIFORM,1,400,MJ1,0.023971582199657969,0.02072792326035983,0.044699505460017802,0.041754627343232757,0.0029448781167850709,12.307969072604296,15.941822954083564
1168,G10_ANCHOR_UNIFORM,2,400,ATU1,0.0044182393710281076,0.0019704833947959467,0.0063887227658240547,0.0050066300352897067,0.0013820927305343534,8.8651997981303499,12.118155762838336
1168,G10_ANCHOR_UNIFORM,2,400,ATU5,0.010388718122179383,0.0038523919006634472,0.01424111002284283,0.011565673116673812,0.0026754369061689947,14.693898417292376,23.087716309543698
1168,G10_ANCHOR_UNIFORM,2,400,MJ3,0.078989920349049447,0.066950903721231511,0.14594082407028097,0.14328944100746555,0.002651383062815657,21.64702074098949,29.430554495989579
1168,G10_ANCHOR_UNIFORM,2,400,MJ1,0.023850031792492572,0.021635666729914304,0.045485698522406873,0.041754627343232757,0.003731071179174171,12.235822940139794,15.901354250886323
1168,T10_ANCHOR_UNIFORM,0,400,ATU1,0.0046437451508131687,0.0020689220607297901,0.0067126672115429588,0.0050066300352897067,0.0017060371762532595,8.8092129786768361,12.423561053700764
1168,T10_ANCHOR_UNIFORM,0,400,ATU5,0.011142794465966582,0.0034007029425590645,0.014543497408525646,0.011565673116673812,0.002977824291851811,14.483921500917347,23.910962368706851
1168,T10_ANCHOR_UNIFORM,0,400,MJ3,0.079063937578053495,0.066863362000120788,0.1459272995781743,0.14328944100746555,0.0026378585707086382,21.813508411637187,29.444340166446775
1168,T10_ANCHOR_UNIFORM,0,400,MJ1,0.026263816074967958,0.018806226631444767,0.045070042706412725,0.041754627343232757,0.0033154153631800051,12.985773593766686,16.686626530613545
1168,T10_ANCHOR_UNIFORM,1,400,ATU1,0.0036573577314358472,0.002833004396820766,0.0064903621282566132,0.0050066300352897067,0.0014837320929669228,8.1100702932145499,11.025432391898326
1168,T10_ANCHOR_UNIFORM,1,400,ATU5,0.010060933710848029,0.0039629041278684916,0.014023837838716521,0.011565673116673812,0.0024581647220426575,14.367586803038716,22.720565674538239
1168,T10_ANCHOR_UNIFORM,1,400,MJ3,0.080516682531769357,0.066212216741767985,0.14672889927353733,0.14328944100746555,0.0034394582660720431,21.984840827647876,29.713618498978725
1168,T10_ANCHOR_UNIFORM,1,400,MJ1,0.024295708547392953,0.020562766652976194,0.044858475200369147,0.041754627343232757,0.0031038478571363695,12.253504994972598,16.049237959919076
1168,T10_ANCHOR_UNIFORM,2,400,ATU1,0.0044375620805257258,0.0020615065270157985,0.0064990686075415242,0.0050066300352897067,0.0014924385722518176,8.7411437648362931,12.144625599387055
1168,T10_ANCHOR_UNIFORM,2,400,ATU5,0.011254754603061457,0.0036129604287257248,0.014867715031787182,0.011565673116673812,0.0033020419151133379,14.799038265929665,24.030787945433076
1168,T10_ANCHOR_UNIFORM,2,400,MJ3,0.079541413082548668,0.067151127303803113,0.14669254038635177,0.14328944100746555,0.0034030993788865403,21.716806930028849,29.533115084462288
1168,T10_ANCHOR_UNIFORM,2,400,MJ1,0.023756111034268449,0.021896549655117298,0.045652660689385748,0.041754627343232757,0.0038980333461530649,12.137272718062647,15.870013821840656
