phase,model,rule,point,n,mae,rmse,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95
development,BPLUS_CONTINUOUS,DIST90_UNIT,MJ1,376,33.00210298445223,40.24986922358542,23.15466350282966,0.75,80.35781204598236,150.23164279101266,0.7925531914893617,103.1381351725389,190.50345600242312,0.8377659574468085,122.89666816460472,224.2267456799354
development,DRIFT1,LAST90,ATU1,376,7.9945153492393075,9.331784187716098,8.329189100784957,1.0,79.19548603936808,79.19548603936808,1.0,101.64630589381227,101.64630589381227,1.0,121.11904393745286,121.11904393745286
development,DRIFT1,LAST90,ATU5,376,4.745805374094564,5.9170301992313075,11.043781199799781,1.0,117.80226627508887,117.80226627508887,1.0,151.19757187713546,151.19757187713546,1.0,180.16301911211542,180.16301911211542
development,DRIFT1,LAST90,MJ3,376,3.747390114316675,4.664038708953658,2.755169426593453,0.9175531914893617,17.67244057080279,18.79801786175232,0.9893617021276596,22.682331910395078,22.734487691238574,1.0,27.02766550246288,27.02766550246288
development,DRIFT1,LAST90,MJ1,376,5.210871565672705,6.2524187872154355,3.6738938693808114,0.949468085106383,21.768134553063646,21.874309786615495,1.0,27.939098226108577,27.939098226108577,1.0,33.29148891211113,33.29148891211113
development,DRIFT1,DIST90,ATU1,376,7.9945153492393075,9.331784187716098,8.329189100784957,1.0,79.19548603936808,79.19548603936808,1.0,101.64630589381227,101.64630589381227,1.0,121.11904393745286,121.11904393745286
development,DRIFT1,DIST90,ATU5,376,4.745805374094564,5.9170301992313075,11.043781199799781,1.0,117.80226627508887,117.80226627508887,1.0,151.19757187713546,151.19757187713546,1.0,180.16301911211542,180.16301911211542
development,DRIFT1,DIST90,MJ3,376,3.747390114316675,4.664038708953658,2.755169426593453,0.9175531914893617,17.67244057080279,18.79801786175232,0.9893617021276596,22.682331910395078,22.734487691238574,1.0,27.02766550246288,27.02766550246288
development,DRIFT1,DIST90,MJ1,376,5.210871565672705,6.2524187872154355,3.6738938693808114,0.949468085106383,21.768134553063646,21.874309786615495,1.0,27.939098226108577,27.939098226108577,1.0,33.29148891211113,33.29148891211113
development,DRIFT1,DIST90_UNIT,ATU1,376,7.9945153492393075,9.331784187716098,9.32146145515571,1.0,91.69822166381793,91.69822166381793,1.0,117.69339333968668,117.69339333968668,1.0,140.2403280051226,140.2403280051226
development,DRIFT1,DIST90_UNIT,ATU5,376,4.745805374094564,5.9170301992313075,13.107796785247245,1.0,140.98365214179873,140.98365214179873,1.0,180.95055852689077,180.95055852689077,1.0,215.61588939218785,215.61588939218785
development,DRIFT1,DIST90_UNIT,MJ3,376,3.747390114316675,4.664038708953658,2.8172250299239168,0.9441489361702128,19.19674085481074,19.795596528426827,1.0,24.638750144451276,24.638750144451276,1.0,29.358881614716495,29.358881614716495
development,DRIFT1,DIST90_UNIT,MJ1,376,5.210871565672705,6.2524187872154355,3.85851245204721,1.0,26.92451630075429,26.92451630075429,1.0,34.55724255027471,34.55724255027471,1.0,41.17749427290061,41.17749427290061
