outer_days,strategy,station,date,lead_day,observed_mm,old_physical_mm,new_physical_mm,old_mean_mm,new_mean_mm,physical_change_mm,correction_change_mm,total_change_mm
432,IN,MJ1,2017-12-05,91,851.8271435337272,852.181966962077,870.6421754223563,850.3380128737158,863.6709136553642,18.46020846027932,-5.1273076786309275,13.33290078164839
432,IN,MJ1,2017-12-06,92,851.9468664615806,852.3579116082472,870.9356931441603,850.5562420911774,864.0396396111654,18.577781535913118,-5.0943840159251295,13.483397519987989
432,IN,MJ1,2017-12-07,93,852.0647961765314,852.5314585029735,871.225158396639,850.7733150750936,864.3981293261155,18.693699893665553,-5.068885642643636,13.624814251021917
432,IN,MJ1,2017-12-08,94,852.1810819965773,852.7853211511042,871.5518448869506,850.2805332718167,864.2263448526193,18.766523735846363,-4.820712155043793,13.94581158080257
432,IN,MJ1,2017-12-09,95,852.2958732397158,853.116084672185,871.9215391563272,849.394101341612,863.9377775676276,18.80545448414216,-4.261778258126583,14.543676226015577
432,IN,MJ1,2017-12-10,96,852.4093192239443,853.4844939810275,872.3201759000508,848.8395443168492,863.8732826403715,18.835681919023273,-3.8019435955010294,15.033738323522243
432,IN,MJ1,2017-12-11,97,852.5215692672607,853.7851339741437,872.7109933796737,848.8290177683615,863.8656786902316,18.92585940552999,-3.889198483659925,15.036660921870066
432,IN,MJ1,2017-12-12,98,852.6327726876625,854.0618298378407,873.0951150649682,849.0229858060098,864.0805120188325,19.03328522712752,-3.975759014304913,15.057526212822609
432,IN,MJ1,2017-12-13,99,852.7430788031475,854.3287167262768,873.4732178185052,849.3227808178164,864.4306327159821,19.144501092228438,-4.036649194062647,15.10785189816579
432,IN,MJ1,2017-12-14,100,852.8526369317132,854.5891446382191,873.8456233847535,849.6499962636168,864.8562224887992,19.256478746534412,-4.050252521352036,15.206226225182377
432,IN,MJ1,2017-12-15,101,852.9615963913573,854.8439142016423,874.2125050281832,850.0016963179645,865.3132594685479,19.368590826540867,-4.057027675957443,15.311563150583424
432,IN,MJ1,2017-12-16,102,853.0701065000773,855.093299673872,874.5739816667615,850.3833565881674,865.7977078929679,19.48068199288946,-4.06633068808901,15.414351304800448
432,IN,MJ1,2017-12-17,103,853.1783165758708,855.337476110088,874.9301530655977,850.7953263223385,866.3142313668874,19.59267695550966,-4.073771910960772,15.518905044548887
432,IN,MJ1,2017-12-18,104,853.2863759367358,855.5766037512933,875.2811121488526,851.210164197441,866.8427234549014,19.704508397559266,-4.071949140098923,15.632559257460343
432,IN,MJ1,2017-12-19,105,853.3944339006697,855.8108433245058,875.6269491444457,851.5737687376026,867.3059539437281,19.816105819939935,-4.083920613814371,15.732185206125564
432,IN,MJ1,2017-12-20,106,853.5026397856699,856.0403577830158,875.9677529085354,851.9570667509194,867.7867996414549,19.927395125519638,-4.097662234984114,15.829732890535524
432,IN,MJ1,2017-12-21,107,853.6111429097343,856.2653115186753,876.303611296885,852.3296034914156,868.2482587650297,20.038299778209762,-4.1196445045956125,15.91865527361415
432,IN,MJ1,2017-12-22,108,853.7200925908605,856.485869237183,876.6346112242206,852.6843968711233,868.6811672562832,20.148741987037624,-4.15197160187779,15.996770385159834
432,IN,MJ1,2017-12-23,109,853.8296381470461,856.702194922892,876.9608386292145,853.0473804852096,869.1205520818488,20.258643706322573,-4.18547210968336,16.073171596639213
432,IN,MJ1,2017-12-24,110,853.939928896289,856.9144509615583,877.282378417723,853.389951432904,869.5286292904606,20.367927456164693,-4.229249598608135,16.13867785755656
432,IN,MJ1,2017-12-25,111,854.0511141565863,857.1227974166336,877.5993144075497,853.7347939085415,869.9349341891976,20.47651699091614,-4.276376710260024,16.200140280656115
432,IN,MJ1,2017-12-26,112,854.163343245936,857.327391441353,877.91172928136,854.0645679644822,870.3228978139131,20.584337840006924,-4.326007990576045,16.25832984943088
432,IN,MJ1,2017-12-27,113,854.2767654823356,857.528386808079,878.2197045488751,854.3986411127362,870.7205223239006,20.691317740796194,-4.369436529631798,16.321881211164396
432,IN,MJ1,2017-12-28,114,854.3915301837827,857.7259335381068,878.523320517761,854.721122339643,871.1028960716843,20.79738697965422,-4.415613247612896,16.381773732041324
432,IN,MJ1,2017-12-29,115,854.5077866682752,857.9201776172156,878.8226562721774,855.0444672716818,871.4835444741825,20.902478654961783,-4.463401452461085,16.439077202500698
432,IN,MJ1,2017-12-30,116,854.6256842538104,858.1112607841687,879.1177896579217,855.3636509403436,871.8537826035936,21.006528873752927,-4.516397210502987,16.49013166324994
432,IN,MJ1,2017-12-31,117,854.745372258386,858.2993203810977,879.408797273195,855.6768112401469,872.2176324870555,21.10947689209729,-4.568655645188642,16.54082124690865
432,IN,MJ1,2018-01-01,118,854.8669999999998,858.4844892561855,879.6957544641313,855.979562791967,872.5701392757425,21.211265207945758,-4.62068872417035,16.590576483775408
432,IN,MJ1,2018-01-02,119,854.9906494189663,858.6668957103789,879.9787353243512,856.270741861314,872.9171651212088,21.311839613972325,-4.665416354077593,16.646423259894732
432,IN,MJ1,2018-01-03,120,855.1161329448679,858.9279107931943,880.2974961140876,855.7692853463859,872.8155744512069,21.369585320893293,-4.323296216072322,17.04628910482097
432,IN,MJ1,2018-01-04,121,855.2431956296035,859.2640953817058,880.6576848816233,854.9591770097317,872.6053165490742,21.393589499917425,-3.7474499605748406,17.646139539342585
432,IN,MJ1,2018-01-05,122,855.3715825250728,859.636768322434,881.0457996944856,854.4866907409574,872.5090064920472,21.409031372051572,-3.386715620961809,18.022315751089764
432,IN,MJ1,2018-01-06,123,855.501038683175,859.9415382107145,881.4262490152712,854.4504280201016,872.4377848826219,21.4847108045567,-3.4973539420363977,17.9873568625203
432,IN,MJ1,2018-01-07,124,855.6313091558093,860.2222353028569,881.8001541426161,854.5706922536559,872.6285802002147,21.57791883975915,-3.520030893200328,18.05788794655882
432,IN,MJ1,2018-01-08,125,855.762138994875,860.4929997016325,882.1681898076187,854.800884839368,872.9512291705,21.67519010598619,-3.524845774854157,18.150344331132032
432,IN,MJ1,2018-01-09,126,855.8932732522715,860.7571862232442,882.5306756607619,855.1081407679482,873.3433321849233,21.773489437517696,-3.538298020542584,18.235191416975113
432,IN,MJ1,2018-01-10,127,856.0244569798976,861.0156001746262,882.8877829081055,855.4268698506099,873.7488026779452,21.872182733479235,-3.5502499061440176,18.321932827335218
432,IN,MJ1,2018-01-11,128,856.1554352296533,861.2685203483943,883.2396284431039,855.797245804,874.1985096728221,21.97110809470962,-3.5698442258875502,18.40126386882207
432,IN,MJ1,2018-01-12,129,856.2859530534374,861.5161261879375,883.5863100387709,856.2063719862172,874.6799610609369,22.07018385083336,-3.5965947761136476,18.473589074719712
432,IN,MJ1,2018-01-13,130,856.4157555031494,861.7585821734768,883.9279186582785,856.5846038805497,875.1275254201213,22.169336484801647,-3.626414945230067,18.54292153957158
432,IN,MJ1,2018-01-14,131,856.5445876306884,861.9960531215979,884.2645425985025,856.977015544552,875.5820943915452,22.26848947690462,-3.663410629911482,18.605078846993138
432,IN,MJ1,2018-01-15,132,856.6721944879539,862.2287059258978,884.5962688134659,857.3800647566171,876.0341193764792,22.36756288756817,-3.713508267706061,18.65405461986211
432,IN,MJ1,2018-01-16,133,856.7983211268447,862.4640865354786,884.9262908369843,857.7238916164683,876.4536753327585,22.46220430150572,-3.73242058521555,18.72978371629017
432,IN,MJ1,2018-01-17,134,856.9227125992608,862.6920084706225,885.2514591786646,858.0849018562836,876.8434041155484,22.559450708042164,-3.800948448777376,18.758502259264787
432,IN,MJ1,2018-01-18,135,857.0451139571009,862.91459613554,885.5718929400718,858.4704768249045,877.2462442163632,22.657296804531825,-3.8815294130731672,18.775767391458658
432,IN,MJ1,2018-01-19,136,857.1652702522645,863.1349083365266,885.8877003665816,858.8710479025241,877.6470948073508,22.752792030055048,-3.9767451252283763,18.77604690482667
432,IN,MJ1,2018-01-20,137,857.2829265366508,863.3623937975108,886.1989742024746,859.3307827594243,878.0490937731878,22.836580404963797,-4.118269391200329,18.71831101376347
432,IN,MJ1,2018-01-21,138,857.3978278621593,863.5979055126959,886.507593436874,859.7490037750534,878.4221206655634,22.909687924178115,-4.236571033668156,18.67311689050996
432,IN,MJ1,2018-01-22,139,857.5097192806888,863.8342893037159,886.813601141961,860.1182822958166,878.7743497401242,22.979311838245167,-4.323244393937557,18.65606744430761
432,IN,MJ1,2018-01-23,140,857.6183458441392,864.087852984635,887.1170545045156,860.6003006561195,879.1523357159166,23.029201519880644,-4.477166460083595,18.55203505979705
432,IN,MJ1,2018-01-24,141,857.7234526044094,864.4647771131057,887.455560084523,860.4459403908446,879.2074804869375,22.990782971417275,-4.229242875324417,18.761540096092858
432,IN,MJ1,2018-01-25,142,857.8247846133988,864.9048737350973,887.8200928924691,860.3171401499336,879.2536613112497,22.91521915737178,-3.9786979960556437,18.936521161316136
432,IN,MJ1,2018-01-26,143,857.9220869230065,865.2902963984312,888.1778685974698,860.5513994673938,879.3488919153102,22.887572199038573,-4.090079751122175,18.797492447916397
432,IN,MJ1,2018-01-27,144,858.015104585132,865.6579517166522,888.5297075631865,860.886236990341,879.5977126517455,22.87175584653437,-4.160280185129864,18.711475661404506
432,IN,MJ1,2018-01-28,145,858.1035826516744,866.0175502593598,888.8761277878566,861.2657439950566,879.9193766312288,22.858577528496767,-4.204944892324534,18.653632636172233
432,IN,MJ1,2018-01-29,146,858.1872661745332,866.3765304142548,889.2173870140558,861.7408500211571,880.3123520704744,22.840856599800986,-4.26935455048374,18.571502049317246
432,IN,MJ1,2018-01-30,147,858.2659002056075,866.7458145908315,889.5536327482162,862.3209421755895,880.7435930411851,22.807818157384645,-4.385167291789003,18.422650865595642
432,IN,MJ1,2018-01-31,148,858.3392297967966,867.123389206672,889.8849717359567,862.9304000615284,881.167629025046,22.761582529284738,-4.524353565767115,18.237228963517623
432,IN,MJ1,2018-02-01,149,858.4069999999999,867.516184605,890.2114960632994,863.6501056261127,881.6253867485208,22.69531145829933,-4.720030335891238,17.97528112240809
432,IN,MJ1,2018-02-02,150,858.4691806591684,867.9215396670631,890.5332923140977,864.3531812372406,882.0523726191846,22.611752647034564,-4.9125612650906305,17.699191381943933
432,IN,MJ1,2018-02-03,151,858.5266407864605,868.3357033918252,890.8504446661583,865.0359207969847,882.4639674504397,22.51474127433312,-5.08669462087812,17.428046653455
432,IN,MJ1,2018-02-04,152,858.5804741860862,868.7620895042197,891.163035891642,865.7518778819654,882.8777600319964,22.400946387422323,-5.275064237391234,17.12588215003109
432,IN,MJ1,2018-02-05,153,858.6317746622558,869.200528674666,891.4711476480252,866.4933974210458,883.2931733840466,22.270618973359205,-5.470843010358408,16.799775963000798
432,IN,MJ1,2018-02-06,154,858.6816360191797,869.6519496418621,891.7748605359324,867.2564176009977,883.70727372826,22.122910894070287,-5.672054766807946,16.45085612726234
432,IN,MJ1,2018-02-07,155,858.731152061068,870.1138004235464,892.0742540856705,868.0117724817497,884.1122420611209,21.96045366212411,-5.859984082752931,16.10046957937118
432,IN,MJ1,2018-02-08,156,858.7814165921308,870.579117268316,892.3694067265634,868.7256523100726,884.5061446121705,21.790289458247344,-6.009797156149489,15.780492302097855
432,IN,MJ1,2018-02-09,157,858.8335234165781,871.036884421515,892.6603957565104,869.3664275186458,884.8890314725991,21.62351133499544,-6.100907381042134,15.522603953953308
432,IN,MJ1,2018-02-10,158,858.8885663386204,871.4945716650768,892.9492726478902,869.9756870547113,885.2641151237225,21.454700982813392,-6.166272913802231,15.288428069011161
432,IN,MJ1,2018-02-11,159,858.9476391624677,871.9395586580423,893.2340655789566,870.5426716631947,885.629631617691,21.294506920914273,-6.207546966418022,15.086959954496251
432,IN,MJ1,2018-02-12,160,859.0118356923302,872.3896579493747,893.5148659684953,871.202233157844,886.0186169284502,21.125208019120578,-6.308824248514384,14.816383770606194
432,IN,MJ1,2018-02-13,161,859.0822497324184,872.8403578603304,893.7917591112121,871.8322563020869,886.3780158640076,20.951401250881645,-6.405641688960941,14.545759561920704
432,IN,MJ1,2018-02-14,162,859.159975086942,873.2856577040291,894.0648218797066,872.4233900666582,886.7345072522768,20.77916417567758,-6.4680469900589515,14.311117185618627
432,IN,MJ1,2018-02-15,163,859.2461055601116,873.7291067605327,894.3341267415153,873.0187055085125,887.0951754819317,20.60501998098266,-6.528550007563467,14.076469973419194
432,IN,MJ1,2018-02-16,164,859.3417349561371,874.1672536809267,894.5997437814324,873.5779021533368,887.4431448023566,20.432490100505674,-6.567247451485855,13.86524264901982
432,IN,MJ1,2018-02-17,165,859.4479570792287,874.6071018226734,894.8617414825359,874.1493337371317,887.7961820414371,20.254639659862505,-6.607791355557083,13.646848304305422
432,IN,MJ1,2018-02-18,166,859.5658657335968,875.0878621340325,895.1336256239736,874.5871834825534,888.0022700972901,20.04576348994101,-6.630676875204358,13.415086614736651
432,IN,MJ1,2018-02-19,167,859.6965547234515,875.6113987828293,895.4203461162531,874.8712986726291,888.1051567840074,19.808947333423816,-6.575089222045563,13.233858111378254
432,IN,MJ1,2018-02-20,168,859.8411178530029,876.2209248544415,895.7416985345419,874.7887312193488,888.086708407016,19.520773680100433,-6.222796492433304,13.29797718766713
432,IN,MJ1,2018-02-21,169,860.0006489264612,876.877203083827,896.0884561640238,874.805969608351,888.1621240751298,19.211253080196798,-5.855098613418022,13.356154466778776
432,IN,MJ1,2018-02-22,170,860.1762417480367,877.5826316882361,896.4577879541491,875.1304555859515,888.3202553935927,18.875156265913006,-5.685356458271826,13.18979980764118
432,IN,MJ1,2018-02-23,171,860.3689901219394,878.3182928241401,896.8428918130495,875.7246057112444,888.4915543955332,18.52459898890936,-5.757650304620597,12.766948684288764
432,IN,MJ1,2018-02-24,172,860.5799878523796,879.0791935951077,897.2396262541575,876.5069251301569,888.6983415068553,18.16043265904989,-5.969016282351504,12.191416376698385
432,IN,MJ1,2018-02-25,173,860.8103287435675,879.7845396104977,897.6286910993892,877.3964205766155,888.9180082783527,17.844151488891498,-6.322563787154309,11.52158770173719
432,IN,MJ1,2018-02-26,174,861.0611065997134,880.4545330215282,898.0111435882982,878.0396550005324,889.2177180396484,17.55661056677002,-6.378547527654064,11.178063039115955
432,IN,MJ1,2018-02-27,175,861.3334152250272,881.1552109751842,898.3938345473623,878.9543824705376,889.7259458783028,17.238623572178085,-6.467060164412828,10.771563407765257
432,IN,MJ1,2018-02-28,176,861.6283484237194,881.8432266307752,898.7704320966769,879.8047874010895,890.1548528191835,16.927205465901693,-6.5771400478076885,10.350065418094005
432,IN,MJ1,2018-03-01,177,861.9469999999999,882.5563102658865,899.1471772047556,880.6660999668035,890.6303838678073,16.590866938869112,-6.626583037865316,9.964283901003796
432,IN,MJ1,2018-03-02,178,862.2901112586692,883.2605412744524,899.5188670775897,881.5357820003454,891.089977600911,16.258325803137268,-6.704130202571719,9.55419560056555
432,IN,MJ1,2018-03-03,179,862.657013506888,883.9545962959409,899.884830915968,882.3517642455032,891.5460712021418,15.930234620027136,-6.735927663388566,9.19430695663857
432,IN,MJ1,2018-03-04,180,863.0466855524077,884.6401922335399,900.2452787514469,883.1500267789173,892.0150850873537,15.605086517907012,-6.740028209470665,8.865058308436346
432,OOF,ATU1,2017-09-06,1,208.1751952457818,127.97708345664897,203.86035408967788,157.8680368441478,228.6410953613024,75.88327063302891,-5.110212115874319,70.7730585171546
432,OOF,ATU1,2017-09-07,2,214.3650412350557,128.3302733749021,205.08232627125773,159.96590118410495,233.24322423398772,76.75205289635562,-3.4747298464728544,73.27732304988277
432,OOF,ATU1,2017-09-08,3,220.811027907377,128.75295371819675,206.26624089822715,162.3983734726067,236.208211607474,77.5132871800304,-3.7034490451630973,73.8098381348673
432,OOF,ATU1,2017-09-09,4,227.4844488497493,129.2450035607677,207.4924766809806,164.25483886693584,238.21258568512107,78.24747312021287,-4.2897263020276455,73.95774681818523
432,OOF,ATU1,2017-09-10,5,234.3565976491762,129.76462930253516,208.6717392950397,164.55206691039578,239.28805992300806,78.90710999250456,-4.171116979892275,74.73599301261228
432,OOF,ATU1,2017-09-11,6,241.3987678926611,130.2939066147847,209.74900652885896,164.25596684447223,239.93238029455438,79.45509991407425,-3.778686463992102,75.67641345008215
432,OOF,ATU1,2017-09-12,7,248.5822531672076,130.8267040822012,210.71143766159108,164.3107566000763,240.6020835031502,79.88473357938989,-3.5934066763159933,76.2913269030739
432,OOF,ATU1,2017-09-13,8,255.8783470598191,131.36386638948798,211.59187480414928,164.80444379985258,241.3412031581063,80.2280084146613,-3.691249056407571,76.53675935825373
432,OOF,ATU1,2017-09-14,9,263.2583431574994,131.90992956092964,212.4550112839314,165.71891868158173,242.06819383500655,80.54508172300177,-4.195806569576945,76.34927515342483
432,OOF,ATU1,2017-09-15,10,270.6935350472519,132.46055183028258,213.26633887702604,166.3475659370072,242.5871789986546,80.80578704674346,-4.566173985096071,76.23961306164739
432,OOF,ATU1,2017-09-16,11,278.1552163160802,133.01553838331404,214.02445562921588,167.11881756207728,243.235805340734,81.00891724590184,-4.89192946724512,76.11698777865672
432,OOF,ATU1,2017-09-17,12,285.6146805509877,133.61920835276092,215.4317359935505,168.79158038579203,243.63536205469018,81.81252764078957,-6.968745971891423,74.84378166889815
432,OOF,ATU1,2017-09-18,13,293.0432213389781,134.2539933199758,217.07893680905562,168.8394810142121,243.21596548513014,82.82494348907983,-8.448459018161799,74.37648447091803
432,OOF,ATU1,2017-09-19,14,300.4121322670549,134.9196354308665,219.68858965423527,168.63017609824968,242.72240020795553,84.76895422336878,-10.676730113662927,74.09222410970585
432,OOF,ATU1,2017-09-20,15,307.6927069222214,135.61158279723992,223.99920361990337,167.99819197270807,243.34816679578182,88.38762082266345,-13.0376459995897,75.34997482307375
432,OOF,ATU1,2017-09-21,16,314.8562388914816,136.32605011465495,229.81918081509667,166.99021967421933,247.0780675397195,93.49313070044172,-13.405282834941545,80.08784786550018
432,OOF,ATU1,2017-09-22,17,321.8740217618386,137.06705048848238,237.26800164268576,166.22372418848593,253.1749410762187,100.20095115420338,-13.249734266470625,86.95121688773276
432,OOF,ATU1,2017-09-23,18,328.7173491202961,137.9725172135286,247.3233252791839,166.18523298165067,259.8188131574264,109.35080806565531,-15.717227889879581,93.63358017577573
432,OOF,ATU1,2017-09-24,19,335.3575145538578,139.3036451680467,260.7678829362939,166.72789664577576,269.08593464067866,121.46423776824722,-19.106199773344315,102.3580379949029
432,OOF,ATU1,2017-09-25,20,341.765811649527,141.32679005712782,277.9013643873382,167.62879842187644,284.0541623230301,136.5745743302104,-20.14921042905675,116.42536390115364
432,OOF,ATU1,2017-09-26,21,347.9135339943073,143.91526252607488,292.4074000981769,166.48937223774092,299.2411030990692,148.492137572102,-15.740406710773698,132.7517308613283
432,OOF,ATU1,2017-09-27,22,353.7719751752024,146.80856121897355,302.4804531350569,168.71553801186397,311.0949188414083,155.67189191608335,-13.292511086539037,142.37938082954432
432,OOF,ATU1,2017-09-28,23,359.3124287792156,149.76435221877642,309.6477859254817,171.06485533246448,320.4740741536173,159.88343370670526,-10.474214885552414,149.40921882115285
432,OOF,ATU1,2017-09-29,24,364.5061883933506,152.5815764595306,314.8728602808245,174.0256407130879,327.5341932777022,162.29128382129392,-8.782731256679654,153.50855256461426
432,OOF,ATU1,2017-09-30,25,369.3245476046109,155.2328045209737,318.8909702536986,177.1365797094129,332.66009405296995,163.65816573272488,-8.134651389167828,155.52351434355705
432,OOF,ATU1,2017-10-01,26,373.7388,157.7781102803644,322.2254020258652,179.93996871369757,337.5014011758588,164.44729174550082,-6.885859283339585,157.56143246216124
432,OOF,ATU1,2017-10-02,27,377.7280004818759,160.2151054591393,325.1288736325467,181.7470263089584,342.0901440630361,164.9137681734074,-4.570650419329667,160.34311775407772
432,OOF,ATU1,2017-10-03,28,381.3022492140143,162.53614546113644,327.7072926483325,183.57294824166186,345.7139234688994,165.17114718719606,-3.0301719599585226,162.14097522723753
432,OOF,ATU1,2017-10-04,29,384.4794076755452,164.743610989884,329.9877056047848,185.68397076376706,348.1103491800748,165.24409461490083,-2.817716198593075,162.42637841630776
432,OOF,ATU1,2017-10-05,30,387.2773373455989,166.84210979765135,331.94934318371213,187.65344770732077,350.29693419067604,165.10723338606078,-2.463746902705509,162.64348648335528
432,OOF,ATU1,2017-10-06,31,389.7138997033052,168.83934077184293,333.6246981952441,189.5066421222543,352.7165471398266,164.78535742340117,-1.5754524058288553,163.2099050175723
432,OOF,ATU1,2017-10-07,32,391.8069562277945,170.74224933816686,335.0554616637489,191.2559984690166,354.8242791012041,164.31321232558201,-0.7449316933944772,163.56828063218754
432,OOF,ATU1,2017-10-08,33,393.5743683981967,172.5605304373322,336.33349192157914,192.85436580408694,356.553176308018,163.77296148424693,-0.07415098031586353,163.69881050393107
432,OOF,ATU1,2017-10-09,34,395.033997693642,174.23350480502742,336.7901733574145,193.86640661140828,356.83768830719083,162.5566685523871,0.4146131433954565,162.97128169578255
432,OOF,ATU1,2017-10-10,35,396.2037055932605,175.76895733815067,336.80339020836635,196.09688213598983,358.0108275546981,161.03443287021568,0.8795125484925848,161.91394541870827
432,OOF,ATU1,2017-10-11,36,397.1013535761821,177.17728386653536,336.6463197746506,198.1887084267106,359.0198267091203,159.46903590811522,1.3620823742944879,160.8311182824097
432,OOF,ATU1,2017-10-12,37,397.7448031215372,178.46851349301858,336.4562450942576,199.7730438530011,359.65758702385665,157.98773160123903,1.896811569616517,159.88454317085555
432,OOF,ATU1,2017-10-13,38,398.1519157084558,179.6519600024131,336.29206295482186,201.12142629320093,359.6922321305853,156.64010295240877,1.9307028849756023,158.57080583738437
432,OOF,ATU1,2017-10-14,39,398.3405528160679,180.73622502962507,336.1735400182607,202.01653023050991,358.9573189741538,155.43731498863565,1.5034737550082298,156.94078874364388
432,OOF,ATU1,2017-10-15,40,398.3285759235036,181.72924508411444,336.10244212410544,202.85434236746025,358.28573469598376,154.373197039991,1.0581952885325165,155.43139232852351
432,OOF,ATU1,2017-10-16,41,398.1338465098932,182.63834103646658,336.0731601916007,203.90324628978578,357.56625879864447,153.43481915513414,0.2281933537245493,153.66301250885869
432,OOF,ATU1,2017-10-17,42,397.7742260543666,183.4702647207427,336.07781588451496,204.89443432340147,356.34046033314667,152.60755116377226,-1.1615251540270606,151.4460260097452
432,OOF,ATU1,2017-10-18,43,397.267576036054,184.23124216617438,336.1085650044215,205.5923084841567,355.9623374386594,151.87732283824712,-1.5072938837444099,150.37002895450271
432,OOF,ATU1,2017-10-19,44,396.6317579340854,184.92701361217684,336.15851622135534,205.93982770847217,356.308598295951,151.2315026091785,-0.8627320216996566,150.36877058747885
432,OOF,ATU1,2017-10-20,45,395.8846332275911,185.56287053127352,336.22199072126267,206.10892725828464,357.7448977399529,150.65912018998915,0.9768502916790851,151.63597048166824
432,OOF,ATU1,2017-10-21,46,395.044063395701,186.14368987919198,336.2944879778927,205.8366511130048,359.5889646756614,150.1507980987007,3.6015154639558773,153.75231356265658
432,OOF,ATU1,2017-10-22,47,394.1279099175453,186.67396577685912,336.3725372057111,205.53218946361426,359.5260273342174,149.698571428852,4.295266441751153,153.99383787060316
432,OOF,ATU1,2017-10-23,48,393.154034272254,187.1578388142505,336.4535194354504,205.14496961263055,358.8865439247963,149.2956806211999,4.445893690965846,153.74157431216574
432,OOF,ATU1,2017-10-24,49,392.1402979389572,187.59912315216837,336.53549766695755,204.24423145397841,357.7078200164546,148.93637451478918,4.527214047687011,153.4635885624762
432,OOF,ATU1,2017-10-25,50,391.1045623967852,188.00133158512932,336.6170692908553,202.9472239537662,355.79574028001485,148.61573770572596,4.23277862052268,152.84851632624864
432,OOF,ATU1,2017-10-26,51,390.064689124868,188.3872699952929,336.724777552351,202.6141786003358,354.8372068233834,148.33750755705807,3.885520665989503,152.22302822304758
432,OOF,ATU1,2017-10-27,52,389.0385396023356,188.8224695782465,336.9452114791758,202.79245959343277,354.62870343429387,148.12274190092927,3.713501939931831,151.8362438408611
432,OOF,ATU1,2017-10-28,53,388.0439753083181,189.2202051351552,337.1148674354622,202.99163981223091,354.40605469742985,147.894662300307,3.5197525848919327,151.41441488519894
432,OOF,ATU1,2017-10-29,54,387.0988577219458,189.59169949585717,337.2611052096576,203.40366967274,354.08480000658255,147.66940571380044,3.0117246200421164,150.68113033384256
432,OOF,ATU1,2017-10-30,55,386.2210483223486,189.93067454353013,337.382643636074,203.46833507706333,353.67532118475947,147.4519690925439,2.755017015152248,150.20698610769614
432,OOF,ATU1,2017-10-31,56,385.4284085886566,190.2397708755193,337.4896534289807,203.20926745346443,353.352686319283,147.24988255346142,2.8935363123571562,150.14341886581857
432,OOF,ATU1,2017-11-01,57,384.7388,190.5214547965021,337.58804532910875,202.5753616548286,352.8905976157069,147.06659053260665,3.2486454282716295,150.31523596087828
432,OOF,ATU1,2017-11-02,58,384.1662020295361,190.78757106743222,337.6942589318378,201.83426214367842,352.3952209362735,146.90668786440557,3.6542709281895327,150.5609587925951
432,OOF,ATU1,2017-11-03,59,383.7090661265306,191.029958021079,337.7916093159147,200.91656055841668,351.85718436807605,146.76165129483567,4.178972514823698,150.94062380965937
432,OOF,ATU1,2017-11-04,60,383.3619617342765,191.27009217986162,337.90923728477554,200.33646042933754,351.5481307497012,146.63914510491392,4.572525215449758,151.21167032036368
432,OOF,ATU1,2017-11-05,61,383.1194582960669,191.48885835424784,338.01262657466,199.7794849755696,351.23695687479335,146.52376822041214,4.933703678811611,151.45747189922375
432,OOF,ATU1,2017-11-06,62,382.9761252551945,191.68796988197346,338.10523567688887,199.03790441926535,350.8867122826227,146.4172657949154,5.431542068441928,151.84880786335734
432,OOF,ATU1,2017-11-07,63,382.9265320549526,191.86906318203634,338.1905841831732,198.01138286025366,350.52754135713167,146.32152100113686,6.194637495741148,152.516158496878
432,OOF,ATU1,2017-11-08,64,382.965248138634,192.03365160404346,338.2706674695385,196.9753815602636,350.18643192865994,146.23701586549507,6.974034502901276,153.21105036839634
432,OOF,ATU1,2017-11-09,65,383.0868429495318,192.1831279584322,338.34651901890084,196.23712337815945,349.835815174248,146.16339106046863,7.435300735619933,153.59869179608856
432,OOF,ATU1,2017-11-10,66,383.2858859309388,192.3187729653604,338.41868035019536,195.70812221154893,349.52780225836113,146.09990738483495,7.7197726619772595,153.8196800468122
432,OOF,ATU1,2017-11-11,67,383.5569465261481,192.44176388533444,338.4874609282378,195.31275204186758,349.23208387494924,146.04569704290336,7.873634790178301,153.91933183308166
432,OOF,ATU1,2017-11-12,68,383.8945941784527,192.55318260173652,338.5530686265853,195.00642392978693,348.3094547162062,145.99988602484876,7.303144761570479,153.30303078641924
432,OOF,ATU1,2017-11-13,69,384.2933983311455,192.68171763092624,338.6519694712183,194.9561493962576,348.1641317416304,145.97025184029206,7.237730505080748,153.2079823453728
432,OOF,ATU1,2017-11-14,70,384.7479284275195,192.90429741644553,338.88481042356597,195.6319194162313,348.42138194362957,145.98051300712044,6.808949520277821,152.78946252739826
432,OOF,ATU1,2017-11-15,71,385.2527539108677,193.19642557537236,339.19671827381694,196.6856238799161,348.8162448805351,146.00029269844458,6.1303283021744335,152.13062100061902
432,OOF,ATU1,2017-11-16,72,385.8024442244831,193.46505513305056,339.41683799869054,197.24404213899413,349.09805353553116,145.95178286563998,5.902228530897048,151.85401139653703
432,OOF,ATU1,2017-11-17,73,386.3915688116587,193.71160710722114,339.57829980921645,197.38582499149436,349.1892854879167,145.8666927019953,5.936767794427055,151.80346049642236
432,OOF,ATU1,2017-11-18,74,387.0146971156873,193.93778125298653,339.70900410345394,197.38693978987394,349.1887070061974,145.7712228504674,6.030544365856031,151.80176721632344
432,OOF,ATU1,2017-11-19,75,387.6663985798621,194.14519755212626,339.8240023473985,197.3694122817566,349.196255055738,145.67880479527224,6.148037978709141,151.82684277398138
