model,seed,point,n,mae,rmse,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95
TRANSFORMER_BRES_COND,2,MJ3,376,36.948056633419831,47.170236810058768,29.617114825352143,1,218.28333905400629,218.28333905400629,1,280.16363258351021,280.16363258351021,1,333.83555876597939,333.83555876597939
TRANSFORMER_BRES_COND,2,MJ1,376,34.945625751701691,43.615380759383775,25.954534052500872,0.68882978723404253,64.583353808052109,183.97829045929049,0.7021276595744681,82.891837213527651,265.63793600825284,0.7207446808510638,98.771716150803954,372.14505246804009
TRANSFORMER_BRES_REG1,0,ATU1,376,38.348544717436418,45.197001796623624,35.436795250905497,0.1702127659574468,14.447262378385178,330.39300063501861,0.2047872340425532,18.542860514947737,617.09439719705631,0.20744680851063829,22.095181105570642,1162.7553706987069
TRANSFORMER_BRES_REG1,0,ATU5,376,44.994184915912129,53.082302583152931,43.477330175718265,0.18085106382978725,8.282633136192544,422.08012531994393,0.2047872340425532,10.630644541396578,819.39134586902651,0.20744680851063829,12.667194267128025,1597.843413926827
TRANSFORMER_BRES_REG1,0,MJ3,376,25.389183409018607,39.557220926969443,26.523212757411514,1,214.96418277879684,214.96418277879684,1,275.90354162464428,275.90354162464428,1,328.75934729437449,328.75934729437449
TRANSFORMER_BRES_REG1,0,MJ1,376,33.547804912257241,41.612276397349355,24.524657320573326,0.69680851063829785,64.990516382422797,168.37268252585062,0.7313829787234043,83.414424720123961,237.54047529806485,0.75797872340425532,99.394417572326617,325.98964352409325
TRANSFORMER_BRES_REG1,1,ATU1,376,36.706521092398901,41.610494847441068,33.742970968947475,0.14361702127659576,14.447262378385178,312.49701078504847,0.18351063829787234,18.542860514947737,580.74234068038504,0.18882978723404256,22.095181105570642,1088.5759827609161
TRANSFORMER_BRES_REG1,1,ATU5,376,44.015331394220915,50.806064013055448,42.496298289402645,0.16489361702127658,8.282633136192544,412.23125867287069,0.18085106382978725,10.630644541396578,799.0907241580519,0.19946808510638298,12.667194267128025,1556.7304940137101
TRANSFORMER_BRES_REG1,1,MJ3,376,23.801108391387412,37.491187719368931,25.862327021230801,1,214.96418277879684,214.96418277879684,1,275.90354162464428,275.90354162464428,1,328.75934729437449,328.75934729437449
TRANSFORMER_BRES_REG1,1,MJ1,376,36.932018120110776,44.132868612564607,26.908713538452972,0.63297872340425532,64.990516382422797,176.18500211802308,0.71542553191489366,83.414424720123961,249.39040403537342,0.74734042553191493,99.394417572326617,346.91227998715925
TRANSFORMER_BRES_REG1,2,ATU1,376,41.58819546618458,46.02095425138598,38.578090141097384,0.069148936170212769,14.447262378385176,360.84251851410784,0.085106382978723402,18.542860514947737,673.70432703679876,0.093085106382978719,22.095181105570642,1267.7184941445412
TRANSFORMER_BRES_REG1,2,ATU5,376,45.49971943681043,50.631830667072187,43.73824356289095,0.047872340425531915,8.282633136192544,422.79064047877034,0.066489361702127658,10.630644541396578,817.49853166586411,0.082446808510638292,12.667194267128025,1588.6838986730966
TRANSFORMER_BRES_REG1,2,MJ3,376,28.622997821539862,41.498426072433126,27.22198999474972,1,214.96418277879684,214.96418277879684,1,275.90354162464428,275.90354162464428,1,328.75934729437449,328.75934729437449
TRANSFORMER_BRES_REG1,2,MJ1,376,34.371397473945677,42.173401251954274,25.100700800948449,0.69148936170212771,64.990516382422797,170.74571005530936,0.72340425531914898,83.414424720123961,240.45331251543021,0.74468085106382975,99.394417572326617,328.37353821489239
