model,horizon,n_per_point,crps,coverage80,width80,interval_score80,coverage90,width90,interval_score90,coverage95,width95,interval_score95,mae,rmse,pooled_rmse
C7_EMP_DATA,10,367,0.0163913850909,0.762942779292,0.074409198057,0.119522543118,0.859673024523,0.102885961342,0.154381742415,0.908038147139,0.126273360864,0.18552088391,0.021303365192,0.0289971173601,0.0296880868686
C7_EMP_DATA,11,366,0.02123097554,0.766393442623,0.0969639113989,0.154569403922,0.857240437158,0.132672508523,0.199487429742,0.905054644809,0.161681418388,0.240180870877,0.0276204129725,0.0374027586145,0.0382803984434
C7_EMP_DATA,12,365,0.0269469838271,0.771917808219,0.12351787342,0.195896210481,0.852054794521,0.167720651176,0.253281312482,0.902739726027,0.204183224477,0.305147531465,0.0350764087476,0.0472933097724,0.0483782224654
C7_EMP_DATA,13,364,0.0335959587035,0.770604395604,0.154301143517,0.244140151471,0.848214285714,0.20828152622,0.316003026402,0.899038461538,0.253856752214,0.381739231237,0.0437791797636,0.0587469863919,0.0600600303
C7_EMP_DATA,14,363,0.0412328453747,0.771349862259,0.190062223717,0.300249723633,0.845041322314,0.254132109691,0.387567431069,0.891873278237,0.309993936041,0.47149867539,0.0537597446136,0.0718387902402,0.0734007998933
C7_EMP_DATA,15,362,0.0499012124287,0.771408839779,0.230338868744,0.363974657729,0.841850828729,0.306076580778,0.469698234578,0.888812154696,0.373622419456,0.57398090923,0.0650636963024,0.0866392595961,0.0884707893076
C7_EMP_DATA,16,361,0.0596557655053,0.768005540166,0.275451159946,0.436130305795,0.841412742382,0.364221766944,0.562898606031,0.885041551247,0.443598892208,0.690361707042,0.0777462105982,0.103214014021,0.10533511372
C7_EMP_DATA,17,360,0.0705489227902,0.767361111111,0.326940224216,0.517646663227,0.838194444444,0.428904863979,0.667444489559,0.885416666667,0.520183059733,0.820907698581,0.0918427906105,0.121623894644,0.12405391167
C7_EMP_DATA,18,359,0.0826231208319,0.763231197772,0.383781400606,0.608238879831,0.838440111421,0.500614170115,0.784272796177,0.880919220056,0.605244250384,0.966389772219,0.107377802086,0.141925593154,0.144682997691
C7_EMP_DATA,19,358,0.0959207489559,0.759776536313,0.44617686014,0.707721157723,0.837988826816,0.578508703265,0.913285495162,0.878491620112,0.69777623675,1.12773749935,0.124367109815,0.164172695958,0.167274935182
C7_EMP_DATA,20,357,0.11048087065,0.758403361345,0.513129998168,0.816156186465,0.836134453782,0.663493328233,1.05353043113,0.879551820728,0.797574469797,1.30711418713,0.142850921542,0.188417028804,0.191880420414
C7_EMP_DATA,21,356,0.126352095603,0.758426966292,0.58592743492,0.932470969629,0.836376404494,0.756261095439,1.20554407497,0.880617977528,0.904691807575,1.50613442076,0.162941035893,0.214710099662,0.218549777037
C7_EMP_DATA,22,355,0.143575207363,0.754929577465,0.664832340342,1.05972954771,0.830985915493,0.856367841661,1.37062202869,0.878873239437,1.02111223372,1.72329268946,0.184601644032,0.243104367264,0.247334284579
C7_EMP_DATA,23,354,0.162190007476,0.754943502825,0.750486440276,1.19795182789,0.830508474576,0.963983187831,1.55084035239,0.872175141243,1.14428713919,1.95783985474,0.20787404877,0.273654016549,0.278287013471
C7_EMP_DATA,24,353,0.182252223112,0.75566572238,0.842485092688,1.34819712164,0.828611898017,1.07937297923,1.74318815619,0.873937677054,1.27658674555,2.22039462212,0.232871736822,0.306414906249,0.311462820135
C7_EMP_DATA,25,352,0.203815884859,0.758522727273,0.940888778315,1.50940512171,0.826704545455,1.20111837951,1.95197204466,0.872159090909,1.41930073137,2.50745713172,0.259581323697,0.341443382185,0.346917183425
C7_EMP_DATA,26,351,0.226938383191,0.754985754986,1.04702640587,1.68473105671,0.823361823362,1.3286083551,2.18226922105,0.871082621083,1.57206354539,2.81530222607,0.288156168945,0.378793701479,0.384703616689
C7_EMP_DATA,27,350,0.251631364625,0.755714285714,1.16035130779,1.87493055297,0.822142857143,1.4640098035,2.43386549251,0.87,1.73721584417,3.14900302027,0.318676153068,0.41851385027,0.424869428539
C7_EMP_DATA,28,349,0.277874805303,0.757163323782,1.28238581606,2.07878538816,0.820200573066,1.60737321331,2.70472851514,0.865329512894,1.91010932366,3.51724625844,0.351079595367,0.460639745787,0.467449815818
C7_EMP_DATA,29,348,0.305650852337,0.760057471264,1.41115021868,2.29363984492,0.817528735632,1.76128472405,2.99051783514,0.864942528736,2.09268716764,3.92379658912,0.385490152782,0.505188140841,0.51246065018
C7_EMP_DATA,30,347,0.334994257809,0.757925072046,1.54198384414,2.51638821313,0.817002881844,1.92252247034,3.29420406098,0.861671469741,2.28457610431,4.37856578316,0.421876125338,0.552150779685,0.559892661029
C7_EMP_FULL,1,376,0.000220845650086,0.771276595745,0.000692407115461,0.00181090679077,0.869015957447,0.00124638645683,0.00281347766607,0.933510638298,0.00181217038662,0.00395355020471,0.0002685657188,0.000615907600603,0.000812872517848
C7_EMP_FULL,2,375,0.000839330837294,0.767333333333,0.00269145180328,0.00685732063653,0.866,0.00471701756432,0.0106247993262,0.924666666667,0.00678016366421,0.0149152332781,0.00101581150238,0.00228478366855,0.00303705852814
C7_EMP_FULL,3,374,0.00207293134605,0.763368983957,0.00679864993079,0.0171588067679,0.860294117647,0.0115767845533,0.0266204580886,0.917112299465,0.015999939887,0.0375385587173,0.00250413110663,0.00553570071126,0.00740619440105
C7_EMP_FULL,4,373,0.00413389178657,0.757372654155,0.0134076720613,0.0343889934325,0.855898123324,0.0230926426345,0.0542147826433,0.913538873995,0.0323726025924,0.0779815266464,0.0049864638053,0.0108815189159,0.014617161338
C7_EMP_FULL,5,372,0.0071917890356,0.752016129032,0.0230253511398,0.0597832013078,0.850134408602,0.0402817820568,0.0960445205415,0.909946236559,0.0572865692076,0.139561454587,0.00867391660936,0.0186736532968,0.0250885959804
C7_EMP_FULL,6,371,0.0114018059481,0.739218328841,0.0365866514465,0.094812595584,0.840296495957,0.0642248560879,0.153192103969,0.907008086253,0.0887181783542,0.222305172233,0.0137471401924,0.0290205354272,0.0388333008541
C7_EMP_FULL,7,370,0.0167609623006,0.735810810811,0.0538276900248,0.139335213931,0.833108108108,0.0949667399717,0.225599420919,0.892567567568,0.130032854375,0.330113895253,0.0202373564865,0.0418920685768,0.0556644081743
C7_EMP_FULL,8,369,0.0232718984431,0.730352303523,0.0765593554268,0.195251427441,0.837398373984,0.133591616947,0.314013733459,0.888888888889,0.181317176405,0.464384915294,0.0281100040845,0.0572586461052,0.0754625127765
C7_EMP_FULL,9,368,0.0309900296558,0.725543478261,0.103143983939,0.260007096835,0.835597826087,0.180396488963,0.418175698403,0.883831521739,0.242752952584,0.624336973572,0.0374382631349,0.075203683882,0.0983399817509
C7_EMP_FULL,10,367,0.0400158673203,0.718664850136,0.129684153186,0.330577007696,0.829019073569,0.235338572076,0.538231196572,0.883514986376,0.314617961718,0.809479435206,0.0483770810383,0.0958770021253,0.124478277473
C7_EMP_FULL,11,366,0.0504349780148,0.718579234973,0.160327002952,0.41172420034,0.829918032787,0.299832593449,0.67483253626,0.88456284153,0.399498012259,1.02160829153,0.0610365416602,0.119361713713,0.153888253975
C7_EMP_FULL,12,365,0.0621697364794,0.722602739726,0.196966889602,0.504817213813,0.832876712329,0.374425999294,0.827182534644,0.884931506849,0.493708602509,1.2584687544,0.0752860416405,0.145520919866,0.186288777751
