fit_days,strategy,block,origin,target,teacher,horizon,encoder_sha256,decoder_sha256,baseline_sha256
612,IN,0,45,74,612,30,4fe70a912e71fb8202bb765750d1c38172fbd996a78e2a7e5158cc042041b913,2f7fc25704b127b6603f408d6d1d1e44a56aab5a625da1497bc496b3771b62f7,43230964c604181a1c05fae010b1237fdf435fa1dad57d65f0dc4a4f19f0851b
612,IN,0,45,104,612,60,4fe70a912e71fb8202bb765750d1c38172fbd996a78e2a7e5158cc042041b913,386d5a6ebcd68b806d63444fd462f2fddbdb804f8fcb35523ad3c250c0d0092f,801dcb6cfe0bdff765b49da3bb9a49fdbf0cc015d95cdfa9bebb41ebdff4c661
612,IN,0,45,134,612,90,4fe70a912e71fb8202bb765750d1c38172fbd996a78e2a7e5158cc042041b913,676e273b0de50150054e073fe7421ad3ced0b3a836b57ab913696aed1784bbc2,dfe8124d57ee63df1f0355b1faa46a535ff0070cfdd9f5b1109af939620d8c4d
612,IN,0,45,164,612,120,4fe70a912e71fb8202bb765750d1c38172fbd996a78e2a7e5158cc042041b913,12b18c70f982534297367f0474169b8439c1f1322926c15e7be1635e403dad4d,3ab49005f7424213ee6c4832214f26b5e6ecf801bfcb39148ad30aa30f199df2
612,IN,0,45,194,612,150,4fe70a912e71fb8202bb765750d1c38172fbd996a78e2a7e5158cc042041b913,47e88067395cf2f8c7a49100c9e41d5e65b5c4051b0b6257ff3f30e200fac7d2,6093dd8cc40340cfa487cd14509494c3e6614982db28a673596f5c241ab6c1ff
612,IN,0,45,224,612,180,4fe70a912e71fb8202bb765750d1c38172fbd996a78e2a7e5158cc042041b913,4a350eda4a379a672b4648b2a8bdfc122b6258af24b85c9cf0428edfe06bdf36,c04bbafc7add012bd3e46be666904d4b0b4dee6be22545ac30cba540386fade4
612,IN,0,59,59,612,1,62479d2126366d95b4e914d2eb0d700316b77f46b106a52e5b8a0eed702f401c,7698977c664fc760e82ec0d69cc52dec38cea69ce576ca56241bb798931886c2,5f2e34452726d51fee61967c059f965fb80fc3973389d0836a85139ccffe6e60
612,IN,0,59,65,612,7,62479d2126366d95b4e914d2eb0d700316b77f46b106a52e5b8a0eed702f401c,5e6be7791d61fddbf0b0bf5f0ab6ba57bc2dba7a78aed25e643c31bf38680458,a95710517ce8657155325f2660d85cb67d2953c19a66f0319e0dd327477e4efe
612,IN,0,59,88,612,30,62479d2126366d95b4e914d2eb0d700316b77f46b106a52e5b8a0eed702f401c,2829a79655389cc0db154f857055e11cd7a7782688640c536a87b3a01dae1678,63656a70e221566c511698a3259df4848887510ca1bd9c5eaebd58a0dad7b586
612,IN,0,59,118,612,60,62479d2126366d95b4e914d2eb0d700316b77f46b106a52e5b8a0eed702f401c,91b3288b7c84af14894278f1a3e232eda6ccbd1352d19d47805a9197290c6ca2,7d329a4619a028be9e75d2cd8a3b0dd06dc39cf32cf1d41536ad93a41198696c
612,IN,0,59,148,612,90,62479d2126366d95b4e914d2eb0d700316b77f46b106a52e5b8a0eed702f401c,1b6da412c3d3f23dc6df1911ba17e80a83440005ce4e19f5791e50713e67d644,e3cd2fece38bd4212df35a85a907150262bad7c116ba9fed8f1fac0853cad7aa
612,IN,0,59,178,612,120,62479d2126366d95b4e914d2eb0d700316b77f46b106a52e5b8a0eed702f401c,8a1f033a68c7cca1d23e61534c301647620775a4b73716ae6d35a0cabc6e7bd3,98d180e2dcbcb1a712738e6b4c8493d83f3d6ff166dc96ae985213a93c921177
612,IN,0,59,208,612,150,62479d2126366d95b4e914d2eb0d700316b77f46b106a52e5b8a0eed702f401c,1c589b319d0ec16cb76e406e765c8d10da734c36b249bbf5f7d1160401325912,e7d53d84a1eec81f6c5211d1621c3740f720be1f4e84d093cab124d4732fc9e1
612,IN,0,59,238,612,180,62479d2126366d95b4e914d2eb0d700316b77f46b106a52e5b8a0eed702f401c,74c4279d728d3ee1875d40d7dd95833a9005f0bee4f8bf48ab8123e16d8af50f,ea34012470282aac2082985b56818e38dad845ef2d762663beb40c0cf04c4635
612,IN,0,73,73,612,1,0965ac36b53677b6778e8f205307ad1c003ad59b08cc16e21bfcd028897f58d6,b6bf218d8f1bc31933a062c7eab65243673cde6f5d2fe68f30fe3ca1490e3cbe,2a6299e7c9456a10cd74f159393cd79fda50de8fd276cf6c67c6db23453f618c
612,IN,0,73,79,612,7,0965ac36b53677b6778e8f205307ad1c003ad59b08cc16e21bfcd028897f58d6,71b522f75e6e655b937bc811c75e79cb9b1c45b588fe4ca89ad4b8d78cdaa90d,63d3db5080b723721c5db9466945e011247b9c7a605eecb327d0443db69cae6b
612,IN,0,73,102,612,30,0965ac36b53677b6778e8f205307ad1c003ad59b08cc16e21bfcd028897f58d6,c3b0f431a46892b92d651ce5e582ea3c2571232cf7968b5db4734766289b53b2,2e503afdb0fbf09cf9bca27e9d9cd6198232cd69c0928eb90291ca368197b655
612,IN,0,73,132,612,60,0965ac36b53677b6778e8f205307ad1c003ad59b08cc16e21bfcd028897f58d6,5110ec95fa8675f38be16d648fac91e5cda566e08e01e88a8ba8b5a6768b19af,7b66cfd4f5f3748d2cc3267d2e1362708bdcfb6959baad4d59d695f224ff2888
612,IN,0,73,162,612,90,0965ac36b53677b6778e8f205307ad1c003ad59b08cc16e21bfcd028897f58d6,0f608d97dfd17fa9ccc0be9959651db2181b540b23d3a9b96db28536e83e191b,4592209416321dd3276b017c8dbf71c0647c1052beae63db76c30af841a942ba
612,IN,0,73,192,612,120,0965ac36b53677b6778e8f205307ad1c003ad59b08cc16e21bfcd028897f58d6,3ef949e68457f59e0ba1e4d319f9d84b29c7c0dd769e77d067e3e6b6c99c0310,e92388fd097b4028bff8e390f1ef73dd87703d5925ab3303582df9d78fc1e402
612,IN,0,73,222,612,150,0965ac36b53677b6778e8f205307ad1c003ad59b08cc16e21bfcd028897f58d6,9e5a106e2ec63d379b7605b25c71e55defedb4ebdaa488d9dcb35e3d8d6e3509,c408e28fee3b3d08a693168cf554372e0ee67a37b091bd584cb71b414965bb35
612,IN,0,73,252,612,180,0965ac36b53677b6778e8f205307ad1c003ad59b08cc16e21bfcd028897f58d6,02b728086aecf0a2c310f27301caa783f3a2930b45ede996e885cf90551492a1,4daf35e8bc92741f533e7a2bdfca48ea2368d70e25506d767b7cb1266db36103
612,IN,0,87,87,612,1,e1e81fd9063f5493f05b339b735055294fd66b0f60c2e45fabb1086628c3c1a7,caf7c47d8c5c1239c866b236ba9adff79af51ef1daf9245b42dabfed666859a7,dabd95f5d193e1505287782f0808c1bebfb1a2945e8bab14af7364a6cd739c16
612,IN,0,87,93,612,7,e1e81fd9063f5493f05b339b735055294fd66b0f60c2e45fabb1086628c3c1a7,85835d6764981038e8333d70de241e8e3cd1b8eff424c68937714034afb113f1,34b636cbfda9f7f2d8931c54bb1e5e1634c166f742fa8fe9b8211feb4f914106
612,IN,0,87,116,612,30,e1e81fd9063f5493f05b339b735055294fd66b0f60c2e45fabb1086628c3c1a7,36a53f4a9da3b4cc44da36deae875c37b86041b2e079e5ff45303c568e286291,4605420c713bf4f79d463fead1dc178cd4bb4ca251875e4247bc68773ea5e2ef
612,IN,0,87,146,612,60,e1e81fd9063f5493f05b339b735055294fd66b0f60c2e45fabb1086628c3c1a7,339257ac9589abc5fad62811edfcc0bad290e8cc9a301c5ed194b63ba26e8d06,2743b6721d084c1a165e460c9deb006793ab12d73562a0447d4d7933f9266a62
612,IN,0,87,176,612,90,e1e81fd9063f5493f05b339b735055294fd66b0f60c2e45fabb1086628c3c1a7,0740e4df5259c22ccac7a6dd426835a8749c1e46b3ac3732148686efbcbbd973,11da9e1204a4bcf4305d6c3454a9d2103e37dc907c16cd79912ddb6fc0e3ad13
612,IN,0,87,206,612,120,e1e81fd9063f5493f05b339b735055294fd66b0f60c2e45fabb1086628c3c1a7,2936a8a5ff9a0af38d54280e6f5101374bdd8bbf7259b8554471ab9d576be31a,40d0ff32daead553d186fd9353147caeb56502448fb77e3ed763825a939b0ecd
612,IN,0,87,236,612,150,e1e81fd9063f5493f05b339b735055294fd66b0f60c2e45fabb1086628c3c1a7,33132c0f35aefb4812ba80f4d1a1b8f9ef808611d196712221df46067d04e2c5,d94c1d0bd42d0452319aa26e9202f96a9c81b92f5d31bd3ab92cbd4f522289c6
612,IN,0,87,266,612,180,e1e81fd9063f5493f05b339b735055294fd66b0f60c2e45fabb1086628c3c1a7,f496cb9fcc52b19651fb751cac6598f164715840b72155199d4153566fee2a83,1590913f9cc70c205bc375642c6a5d12f61c8ac4c6d6863c26c8bb1fae5c275c
612,IN,0,101,101,612,1,be3663cb0f8c8ca4b36822e5571f608d6e65e5633c366087c891fb82fde4fef7,fa5dc089f1712510c8850645bb54a89ce5646d14ab09e8d09fe449197bc6804b,8985a53903061c431984c6177b49d125b0991a3270d739d35a032a5985abb6c4
612,IN,0,101,107,612,7,be3663cb0f8c8ca4b36822e5571f608d6e65e5633c366087c891fb82fde4fef7,c326bf7021f30400645baea5be241335efdb6af2c26d426d6f61d654130615b7,42ec6a6df71b1967a7b0ee0ff992ed13c34809527e7297174c05463182c584b1
612,IN,0,101,130,612,30,be3663cb0f8c8ca4b36822e5571f608d6e65e5633c366087c891fb82fde4fef7,b3baae06ea658bc3d68a52d496f0e168be8070b59dbcea9cfca732936c8cfe09,98dc5ccccbadebf1a96f129ba32062eb0f48a565dd8c9fc90de3c69582d58c34
612,IN,0,101,160,612,60,be3663cb0f8c8ca4b36822e5571f608d6e65e5633c366087c891fb82fde4fef7,c23f97e7df31e33264bec06cd86292362e5d8b69277c1298199579d6af755658,7a56f5ed95b7231c43cb2b27ae17948038d09de932bd3fa2ef118363c63d8de9
612,IN,0,101,190,612,90,be3663cb0f8c8ca4b36822e5571f608d6e65e5633c366087c891fb82fde4fef7,898094ac83bda644b578b49c19b3324ca06662aa4cdabcbaeda9f78f07af251e,22d68d0a304552aacfd6e9fe112e00eb261bb985a511cf1ef65240a069f4c9f9
612,IN,0,101,220,612,120,be3663cb0f8c8ca4b36822e5571f608d6e65e5633c366087c891fb82fde4fef7,1a6e54f5c345cb8740012040ca56a3f7379694f0896f243e3c523fc3fe0b15c5,eb2e60e45ecdc81ae18cd8e78fac0ca16779185e6f6b04728630f621b10244d8
612,IN,0,101,250,612,150,be3663cb0f8c8ca4b36822e5571f608d6e65e5633c366087c891fb82fde4fef7,7eb859ebebc4336886d3315a43c0aa5f1096c55e1e613aa5cc5f95a56bf3735e,c6a51b3a4bc1a0b892f6d6aec4a39c97d6af5f0d1bba27bab2cbd9a910dc393d
612,IN,0,101,280,612,180,be3663cb0f8c8ca4b36822e5571f608d6e65e5633c366087c891fb82fde4fef7,8b0c16a6d2e1df0b7ffa88492ad9932fe853822aa1cd21cab9cbc6aaaee2cbde,ced1b1e2ee0e4a013b277c355a7ed857a4e24dc2ea424c792752cfc7e154418b
612,IN,0,115,115,612,1,b7ac9452b5ab61aaf5bb0e751ff75713ed31de599c47e1b13a896d16da314e66,be6f148050854a66cfd6c8ecb70a90faf44651cfca632b0d80ba748ec0cd4358,f9cf8fd0990b6a6777be0650bc278a377fcfbba871ccac3b30f637c5a37c5a56
612,IN,0,115,121,612,7,b7ac9452b5ab61aaf5bb0e751ff75713ed31de599c47e1b13a896d16da314e66,95df173f0b7df38469c3198cf738840935a33d1177c2b8b585c327c28b7d58a9,0da510a1dfaed9b1eabb8ab264b34f429a6886b6919b34a7dfa07bf19673b845
612,IN,0,115,144,612,30,b7ac9452b5ab61aaf5bb0e751ff75713ed31de599c47e1b13a896d16da314e66,fd3040f2531081028c470069ec93685f01a3b82f8674799ebfd6432e010a6731,c20fbc46b42d7e53eb96bda1300667a7c4c4ce521398180855c658e5af52eeff
612,IN,0,115,174,612,60,b7ac9452b5ab61aaf5bb0e751ff75713ed31de599c47e1b13a896d16da314e66,7941f6e2569d6efebc25673b755dadc1f695c2a406d7f654f6625902f2cd6569,13cac7ff581e00ccc6ac2cfe4f44a551a9b24a4724651318f1895ace9cff99bd
612,IN,0,115,204,612,90,b7ac9452b5ab61aaf5bb0e751ff75713ed31de599c47e1b13a896d16da314e66,f185a93a4d08c7eb3248ea72ca12ee21a345fa7a98e3e8dea046d42d74738b7f,bb4310c8c9d5fe0b1e3dc6cc0586290eb699c4c4076667cb0cac897e711c1617
612,IN,0,115,234,612,120,b7ac9452b5ab61aaf5bb0e751ff75713ed31de599c47e1b13a896d16da314e66,4bdd7a26ab7dc780ddff46ab068d8307f6f80cf0f9ebda4b334f5f40125cccf7,18b65cdd8fecbd4d4f886cf232c28fe9692a55bd62aa8ec47c6c0e8f0b6b356b
612,IN,0,115,264,612,150,b7ac9452b5ab61aaf5bb0e751ff75713ed31de599c47e1b13a896d16da314e66,fb4305329a942760436fbb642185bd6727dfe741d54018dd291febe1766f84cb,d83b962a2814ba42ebc39ff2d9f3169fae8019ac3235362aadf88fddda9e61e1
612,IN,0,115,294,612,180,b7ac9452b5ab61aaf5bb0e751ff75713ed31de599c47e1b13a896d16da314e66,31eeb9b45f788b042de8bacc185d065675c0f575088c9ddbeb2ecefe30356acf,6f713d1bae36a7db6b22546d76aca2966cf796c622ef9689b0f5c33faebf48eb
612,IN,0,129,129,612,1,672b30f20bea8d302ce1b4e3d89bfd747f917dd8dba2d37218b51552cd0f0cca,3588ee85448d790423910ef756f98d5565276beca793f2f492c4ee32fff6673c,76d41506a2c52f9aa2027c18522196119aacfbee17e5d2864b384baf6eacbf6e
612,IN,0,129,135,612,7,672b30f20bea8d302ce1b4e3d89bfd747f917dd8dba2d37218b51552cd0f0cca,5648577974b3cdb84accd53ca102a43cf8ed9ab7ded75283e73a43338d8cc9a2,65d87334a5a53b7bbafdfdaf49e8722c43afd5f506b7cebbe6cf0860da62d747
612,IN,0,129,158,612,30,672b30f20bea8d302ce1b4e3d89bfd747f917dd8dba2d37218b51552cd0f0cca,bc77b2c379228e6b09e13bcb2b4fd1897761ce374829f21e36926bc26354eae9,05affbe64f170dd08a850054685e792a65541b13edf09087b3f7d7fb4aa383a1
612,IN,0,129,188,612,60,672b30f20bea8d302ce1b4e3d89bfd747f917dd8dba2d37218b51552cd0f0cca,0fb3640f0282150e834699dc880e53a316d4159b275b4ba0016a96d8825fd77d,7c12475495b99278cd0b96961fdc496ed64d9e6528f70b83e210443aafccd44f
612,IN,0,129,218,612,90,672b30f20bea8d302ce1b4e3d89bfd747f917dd8dba2d37218b51552cd0f0cca,0550bae69379eaead3f36cb04b506e236ee30e2687ff79e2d120dc633b75f44a,b75beb13ee581504e210944ddedb8fa08c186d71d9425356045f06cf0c6c3999
612,IN,0,129,248,612,120,672b30f20bea8d302ce1b4e3d89bfd747f917dd8dba2d37218b51552cd0f0cca,985590ebc15af83f544e9915c3b3ca0730b0b0b25bfffdf9ed3bfc59d2233c3b,377903eb02e08ff4343a6edff67203a681cad225ca269e8d6c5e717ffb755982
612,IN,0,129,278,612,150,672b30f20bea8d302ce1b4e3d89bfd747f917dd8dba2d37218b51552cd0f0cca,009c1fb8888d165493670207c46fa851d7b3f5c75e8e42367fe86b059bfe0026,0324c294e6b07cdcca800e4e3f730c67fe070fe9e623f2c5b54c0ae1228fc0f2
612,IN,0,129,308,612,180,672b30f20bea8d302ce1b4e3d89bfd747f917dd8dba2d37218b51552cd0f0cca,6c3bc55f05a147448a616267038b698441fec8c18549865f2d0331580dd33382,ca2c118e31a6d7683505b7cd1bdc05faa9119420454efce5e4127681908b8d10
612,IN,0,143,143,612,1,c0b60e34a12247eef3fdbaee07eb2cbbd4f6a5afe23e61da70c3153f47a2a3e8,c17f84794855446f56a32f8dcecfd4080e94104b3aa6de9e666f77614de61bde,c7732556183575c378ce255a2165395e92e5179914c4b87b60bed65621b8233e
612,IN,0,143,149,612,7,c0b60e34a12247eef3fdbaee07eb2cbbd4f6a5afe23e61da70c3153f47a2a3e8,91db422b3967e6c8fb90ee405eb6cfb56d88736aa7ab0c8bd36e6fd3a07a6a3c,4b228cd64afbe739648f2e444014b7bb362399fa78bddb50293e5fc0cb7f68f7
612,IN,0,143,172,612,30,c0b60e34a12247eef3fdbaee07eb2cbbd4f6a5afe23e61da70c3153f47a2a3e8,f0a07427955ff659b7a5c5734bd2b912bfd4031f75963eed68d3eb1b65e45fec,70c1c82484cfdefe5761e345972771f010985a0c866979000813526331de33f0
612,IN,0,143,202,612,60,c0b60e34a12247eef3fdbaee07eb2cbbd4f6a5afe23e61da70c3153f47a2a3e8,9bdcbd977426d8ce41451e8ea07d5044d5b973bf6cfadf38b64da48767483295,42634460e10a2817c14126b57f039df31dee9ca8dc2692fa6b6372470567c717
612,IN,0,143,232,612,90,c0b60e34a12247eef3fdbaee07eb2cbbd4f6a5afe23e61da70c3153f47a2a3e8,3b73cc6096554a60dabfdb5dcaeb451271e83dd2957db852ee6179f5c7f2e8cb,c225bcd151054b35c32b4c0eb02683b9b58bb5ea413c475a3772634af5c225ec
612,IN,0,143,262,612,120,c0b60e34a12247eef3fdbaee07eb2cbbd4f6a5afe23e61da70c3153f47a2a3e8,0cae96df493f39b87a592ea8bdd248a0b6f3aae2d13670ee770b7761faf6d1af,879f86d2f0416805fe4f0d1ca410729fabb626d21495c0c0197072848b34c79c
612,IN,0,143,292,612,150,c0b60e34a12247eef3fdbaee07eb2cbbd4f6a5afe23e61da70c3153f47a2a3e8,667edbd81fac1e1d9f4ba0cd67ad8953ab95570b4b21aa79c06710daf0637b40,f5c61b48ee32e8be1c200e6d8c18f84b526c8f8d3aaba599c0f4cbeb79fc132e
612,IN,0,143,322,612,180,c0b60e34a12247eef3fdbaee07eb2cbbd4f6a5afe23e61da70c3153f47a2a3e8,6d2bfa10db90a83865baaddfe921a4650652ca5da8c07c67ff95deaee53a9b0d,6bcd8bb4fdb61f6aad26681a41f0a819d52f7e69a93f1b712be3a0f584f1ff32
612,IN,0,157,157,612,1,623fdb6dd46a6d260c72af0f4aa255bb8004ee1bcadc9f3389eb14e27328558d,da70522d44537759f121bce0ce63d80adfb779bee823a7888fa73725926934ea,fda85f30b0138828698dd18909ce7531183b268080c6bbd11ff1f9df58dd7c03
612,IN,0,157,163,612,7,623fdb6dd46a6d260c72af0f4aa255bb8004ee1bcadc9f3389eb14e27328558d,73c53226f14259a804be421fee51061d6f0069657c93b607130578214e6326dc,85ef103b5099875bf0bc701ca73edf17995c7a3140e6f1b03b803025de9821c4
612,IN,0,157,186,612,30,623fdb6dd46a6d260c72af0f4aa255bb8004ee1bcadc9f3389eb14e27328558d,9781e627b3872881d93e565a0a061d4e513770df705f591b1fc93956e2f23a4e,672fdebb60d3c29544d726ef3604120d49cad85ab9fc5a596a2beed98ce924a0
612,IN,0,157,216,612,60,623fdb6dd46a6d260c72af0f4aa255bb8004ee1bcadc9f3389eb14e27328558d,e53fbdacfe02909ad2388ee0c57b0c19edd2509827d3efe17b7ef8dcc32f0575,9f7c8bca526c44f0058b7b29ff3defff230acc9fe570865fcfcb51e6533d4c67
612,IN,0,157,246,612,90,623fdb6dd46a6d260c72af0f4aa255bb8004ee1bcadc9f3389eb14e27328558d,233d09991d7054c4c22c4c5eedae26820f66f514eb0bfda42827da0766ffd6df,bc38d0f5806ab053e3f47f40cbd43ddef419f175668b48379f0e60e183c557f0
612,IN,0,157,276,612,120,623fdb6dd46a6d260c72af0f4aa255bb8004ee1bcadc9f3389eb14e27328558d,cc2cc29e01351c91c368d1978dde820dfb26709ca027a0e33460e7cdc0e4906d,310a1913a3b04c557a0a328fba6fbb82eb391dfb02e6a0bc8a117b057bc0430b
612,IN,0,157,306,612,150,623fdb6dd46a6d260c72af0f4aa255bb8004ee1bcadc9f3389eb14e27328558d,98557c8ec9c56779103adcf7c63bee5edbf05ac5db3e24ef3a663f4511520d11,620cbe6138a286c248003470e473012fdbd1d816355dd5e436595fcb706dc590
612,IN,0,157,336,612,180,623fdb6dd46a6d260c72af0f4aa255bb8004ee1bcadc9f3389eb14e27328558d,e8da11b5f4734d44f43f150e191b4814baf57ca69058451a54dcba9c664ae668,cc232e0fe1180f4bbec03e3c523f31f8b6b5ff2d1aa6c1c757efc590855bd55d
612,IN,0,171,171,612,1,c6d3ddbe8c90d234a3b2fa175cb919c76c5cfbcec3cda0566546d9c8d31cba5b,e087a8be6f05efa42a0ae09a58c03d246d27aae31580ad480b8dd8039bcef682,2f4e4c971b6bb83369bfd33bcb267706a42fa93c1c3cf527a864bfbd62d1a104
612,IN,0,171,177,612,7,c6d3ddbe8c90d234a3b2fa175cb919c76c5cfbcec3cda0566546d9c8d31cba5b,a9d6ba285f8015281ea343981b12589b6ebb5959956485db2ed7f0a1fcf23bd8,0d226d7ab0ae47c6f0cadb171dbb4315955e7f94602aa177b977910993d6ada1
612,IN,0,171,200,612,30,c6d3ddbe8c90d234a3b2fa175cb919c76c5cfbcec3cda0566546d9c8d31cba5b,acf4e0b63e5a4452e4b906df8b26c0cf0ffe5354ea277af063de0479e71be26f,5a2a772583d2990fe0b39f5bd1ae47b01234c15dc28124e51ef448db3c2efef8
612,IN,0,171,230,612,60,c6d3ddbe8c90d234a3b2fa175cb919c76c5cfbcec3cda0566546d9c8d31cba5b,1bf3bc18649063f7aa6b9ba7ce7a50df1cc22df0260c857643f9986d9f691838,cf2852c80881971361f24045a13381cc786bd36570e0b814334747fc5391717c
612,IN,0,171,260,612,90,c6d3ddbe8c90d234a3b2fa175cb919c76c5cfbcec3cda0566546d9c8d31cba5b,3eb33b98b54ff6e540bb87fc41df11fc49f0869de380c302e9f26f97ddeb625b,b3a51dab8f4dce7b9986e8b91e8c225b28773b20004280ac8e2f0689876ca18e
612,IN,0,171,290,612,120,c6d3ddbe8c90d234a3b2fa175cb919c76c5cfbcec3cda0566546d9c8d31cba5b,980dc6c659acd34d3bb112e5b654b5eb59f674dff3ed12cf8e2a91b17d6b15ce,d52c62d0b59fffec59477d4d294c9d7ff83398115b788f0003f7df45dc5ecc93
612,IN,0,171,320,612,150,c6d3ddbe8c90d234a3b2fa175cb919c76c5cfbcec3cda0566546d9c8d31cba5b,717c5d961592eb6c9ab9668b1da597bd407dfe4fe5acb1e56372059a05a4886e,b4ce0b69153344d9223e4a11c2ec6056909e67c9aeb4ab31090256b01209a1b9
612,IN,0,171,350,612,180,c6d3ddbe8c90d234a3b2fa175cb919c76c5cfbcec3cda0566546d9c8d31cba5b,a39f058bcd661ef6e863bdbf9d3fb630021b41f4fa84e595f69c2998cfb2bd6f,4b9786c2e1541944f567ca62d9a9b9eafd6e34a2cff908cb5d3a196d49cb024e
612,IN,0,185,185,612,1,1f7e4176641017ccae5cb914dbca1c5f4675c1dc5e354c331d685d8b74ca365b,49eff0e53ca2924a70f20b8016ecaeef2427ac6b1a9c165c383aa378f066d23e,49d8940996eed6875b99336826da214d2d505f76098b6e2947b383984fe2b4f0
612,IN,0,185,191,612,7,1f7e4176641017ccae5cb914dbca1c5f4675c1dc5e354c331d685d8b74ca365b,85516325c7e96082c05f5b582138ae5b07685adc051710cdee5f2faeb282a3e5,856a492ee41fda4e6254a3d365f565e236bddf13ec588429a771f66488baa238
612,IN,0,185,214,612,30,1f7e4176641017ccae5cb914dbca1c5f4675c1dc5e354c331d685d8b74ca365b,487e70ba0c5bc15f21549885496f2f544b23ff439ac034070d0460c7431b088f,9eea7a881654edaaa19c3d2b0f479bb3d575d9c3ef3829a0ee3038ff1929e318
612,IN,0,185,244,612,60,1f7e4176641017ccae5cb914dbca1c5f4675c1dc5e354c331d685d8b74ca365b,6b25e90fd01fb4f990c2a8ac8e2c667890c71d8bb6a1982184a38c384a1f6f55,137b6f93bdfdd53c17b6c32b0e18703b417818ddaeb43f30382331584b7aa122
612,IN,0,185,274,612,90,1f7e4176641017ccae5cb914dbca1c5f4675c1dc5e354c331d685d8b74ca365b,80350f7a3b605e3b726242bda9fceb1e2a74144de65ec708766354955624d7a1,cd940e5a803229dfab82877be8a0657f5ec37e2f7cda1e5fe6886248d6037625
612,IN,0,185,304,612,120,1f7e4176641017ccae5cb914dbca1c5f4675c1dc5e354c331d685d8b74ca365b,44e50d4218eafc7c31f090eda566588b58ed21312602f5f535b6530ad8a1f9aa,67755b80bfabaddbd2d9530cbb712c3363b3ce9bf62418d54c86969665900669
612,IN,0,185,334,612,150,1f7e4176641017ccae5cb914dbca1c5f4675c1dc5e354c331d685d8b74ca365b,18b6fa864995832a01045eaa29f0a43255e850f3a9d9f88e7ee9fe5ecdccc0e7,b97a34ab573fc4982f391794b962f7f0d6cd743bff0f2469d552942dfb9e8fe6
612,IN,0,185,364,612,180,1f7e4176641017ccae5cb914dbca1c5f4675c1dc5e354c331d685d8b74ca365b,795a2f9325700eb6ad4dc1f5c4c2aae59cecca9c84d2dc5296672463bc0e2a5a,10ad5508fcd734285737bea1edb00e20acac9c0c9c5a6b79a172de0413724cb6
