fit_days,strategy,block,origin,target,teacher,horizon,encoder_sha256,decoder_sha256,baseline_sha256
342,OOF,0,283,312,342,30,b0570636d61b56685847962f389c70f8bb611a18e1b8292c75e32db99de1d082,d0b993c55d410705f170d7a139565f70b81c9327789b4088cb36c73ee61fcb7e,8b4297ef562b13b6cc31b9a40db19f91178460557e0ef7c4ae32f581b84254ca
342,OOF,0,297,297,342,1,190a73cced6dc9890af8cdc20d2f120393f524c93f4849aa27176f9f4ad82c70,95ec7f426b81f9fce71ec0fce0e7d8fc7c9ed0fcaa24711c17e0d07244467542,b081c3bc2c0319641f10cbb488e70b6323f7d646447b1543f706f03605b18382
342,OOF,0,297,303,342,7,190a73cced6dc9890af8cdc20d2f120393f524c93f4849aa27176f9f4ad82c70,d5aefc9c8e0832a2abe8b19fd1efb5264dce32c444f88e88fabe38c7d4029bcf,0d991f80d349b4cf209a3c0d7b986bd22770592e5e58c6f26b6729e82b0fd0d0
342,OOF,0,297,326,342,30,190a73cced6dc9890af8cdc20d2f120393f524c93f4849aa27176f9f4ad82c70,e540e0a045b4396a84ca699aaa6e1d12e281e62f705fe7467c1496f0f7f19989,dd01394fc05ad782f818a9d83a774f47fef100e183b09f3790ed13e3b16a0bd3
342,OOF,0,311,311,342,1,66c85f67237189dc0ad9cc24c8c78cebe1a5d71807a99bcaa03fa2d653843ff5,ecde0c8743799d869506b203e5a02542566369b2b4220e9c13977f010f017507,8f7f671a33c95e91d2dd0962bd9fb52ac14be8db36a07dbffce48bb043e71f02
342,OOF,0,311,317,342,7,66c85f67237189dc0ad9cc24c8c78cebe1a5d71807a99bcaa03fa2d653843ff5,558e64f7e475fefe88d4f35ed08db58b14758e04c854128a1572ce7cda2e224e,4024d1b92d640663376101aa0aa32ec574f5a35de1120954c0bd0e651b5d893a
342,OOF,0,311,340,342,30,66c85f67237189dc0ad9cc24c8c78cebe1a5d71807a99bcaa03fa2d653843ff5,d4ee216037bd86d32553f77f315358c46e404e1a1b67fa8acb9afcd78f992900,7bb4f08da4c7422817f401613a92bf071a1f73a48def9e407a9f9ed5b711acc1
342,OOF,0,325,325,342,1,919fc8d951bb77fba94400a8271974c0f65ee9d0ff7d5bcb482e125674dac264,b4d26531adfd9e1c8bd5ea03f53581a458f5d644f81129bb488caac893a915a3,63771256480134faa0939bd9e5e2e35c2ba87e23bfc062262065452de4cbf716
342,OOF,0,325,331,342,7,919fc8d951bb77fba94400a8271974c0f65ee9d0ff7d5bcb482e125674dac264,da60e872a61a2b9b5392990f106e4a6f76aae35610d43f882228cde044fb852e,25ba4d5755e25adc876ef2c01706811f11e06a41719f2ec614679deaca07c532
342,OOF,0,339,339,342,1,40df94856be61a2f7f5c999ab0bc1f828ed2b20e9d655d6898921d6762344877,85b19a5cc8049fa781da9a81a9324e67705a876aed44540a1641aa699a066011,7ab78e72202c06dcee8a26acc1cd9ae673794a378d013a31cc83ac9de52fce21
342,OOF,1,252,252,252,1,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,6d08bc25cba1af093187d285eb70c7cf52a3208e0d9dbc6230f3541e397bf648,41c414d8c723c368667eab61071d592ec824bbb93cf17ef15cc41dbe0ec47203
342,OOF,1,252,253,252,2,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,3e723e8f5ddfeaaa23aec4395f068b24137cc33fba75467f70e8d35db9bf263f,8c5d9569f6af0749ee0978a59851ee12d03b501add9085da7c079e63f23efd2d
342,OOF,1,252,254,252,3,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,8e2fe2cbac55f1246d36434ac114b18fa5b752010de57d8d6c7ca6945cbb4ece,92e3d3fe7b3ef449305ccdeb1ee8c10ff36f90aff369ac8dd06b6f87db8b7c75
342,OOF,1,252,255,252,4,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,b764a412ca35ec75869ad6e1d02bf6740c4865be6c9f9b7df6d78fda5b0ca677,7b72da2d9c7eb24caa356fb4250f08b6aa6d3d0147fe0041d1e5ed29d9fc3e69
342,OOF,1,252,256,252,5,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,744b3e0ad42849874f0ce84205c9e710eb3cc86df2f3d6e981630a1524f85e44,ae15377cc14e2512373ecd2a1351c5847eb0c1c79650857683d206b65f204fb3
342,OOF,1,252,257,252,6,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,ed301365dd30aeb847be0d13d5129aa07a13dc5b63a87ccc4dace3feb5f31d91,bb7b2cbf82bc1c4c2060583a5c5b6206a4d79ddf7af1efa5f54ac9e0ee21d4a5
342,OOF,1,252,258,252,7,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,47457590837eb5a6db20b8884e93e9f7b8685baaa37cd7a7700ef3b0f8a277e2,69739f095a10781d237d5b7468cd8c852e54ebe18c69208a59afc533a2c891e5
342,OOF,1,252,259,252,8,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,0ec68e10c04b0129d569af684ae5e482dc90d042e84d51d93932cb3228b48605,775ed882aac8d70ad2c9317e8274bc8c52a0e008e4defee8b3fa423167de0294
342,OOF,1,252,260,252,9,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,113214e594c51c92eaee90f8e31cb69e630a19902787469e8540b265a12993c9,d9b8350fdaddcec0f2e49c970e997876ea51988f8f2fa44440bd3e44ef30c2b8
342,OOF,1,252,261,252,10,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,e58ac880670d7f5c2445f5ce273fce87ab2c8cccc92b3c2802465deee226837b,b3260a88311db2c83a6e7bbe78e7c19224d45427a6f4293b7f85c49fba80b8ff
342,OOF,1,252,262,252,11,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,7c45b3195e4651a3172784ba7dd5ec25764418baaf7c936f15e0ef297bae437e,1d2c0e8ac9c6093e7a90456d524c2dc45d3aa9456163997c926ce0e9fc8f19f5
342,OOF,1,252,263,252,12,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,151b34d2887baf1006611b3178641ea0638f2c9baa34d211adcaf12aaf79774d,bc9b59d92efb009475cc94e8e92448aaed3396257d1cef3c0ece4cd751ac8972
342,OOF,1,252,264,252,13,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,3b908b0b6bcb178c225bbad753dc406fcd921ccfba8a90b16915b7c6be378bfa,4bacb6aefb2f147e647715eec1c11d34a200b6e0630185375e40cd754f1727e5
342,OOF,1,252,265,252,14,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,8fca04876cd4a96f13e6886c21adeb7844f8941a718ca8256675e67ee3ec972f,5eb2a1422936ff156bd50b5efb6b86bdea52fb928f2b079843b299485f7a864b
342,OOF,1,252,266,252,15,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,9bf92c11487c085617db6aec87a92c348654542e7e8d7c994547c4a51544b63d,094de36ec2828dca8a9903a472fb3276d2111d87dc8f5fa2f2474005029be931
342,OOF,1,252,267,252,16,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,c7d1631eb287787e105d262f116715ee35e9dae21cee038ea8c85f669195af3b,878ead41233ad28740cda4ba5721a7ce62aaaaf6516d4c1129b7a0c1eb461f33
342,OOF,1,252,268,252,17,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,d9579482f73e6125e56008fc9525a629619183d2b0542a6259010f83e1582e28,e5296f8286d0edf9c20d374917109ef7ded93b9903216faf01e7a5a3b54a3a14
342,OOF,1,252,269,252,18,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,f7c322391e9026e0898b50f5bc444078274907f3247dab9fbb894b2871fc488c,23666e59baa55b31476f8d094b9e94de2677a159ad404b0ff1fd5b8bf1ec2f0b
342,OOF,1,252,270,252,19,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,b5fe3cfb14e65bd01d09b5e70a7a62fe7ce7deb0907777e457ac7ad92fd6e871,ef74ec942d02963cea2ef29713899f08bf3d0d84d422d75a5107087c0b3876df
342,OOF,1,252,271,252,20,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,516607bf2e5a2d57f0f4767fa86b29e8c59178ff8d8a020b83001106842b5c8d,b1083868cd90ac3e730617597f1fbb0c8162232fec44cc581a0fcfb0b7a3a839
342,OOF,1,252,272,252,21,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,f6ba7eb5e6a8507cfaaf6eb215129d9333b0114db94d2b371454534845c8e994,1ed0484bf5eb494a92a9e5aa71b69d9ae83dd085afd14c02a5645a88e7ab8116
342,OOF,1,252,273,252,22,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,cf8b2d82f68a89693aedd6dcc9cbd418ac5146bbc1b043b6ebd040c6b59b3d03,32715c59ad925e84e8b3ff4671c5c0c39c201c9a293a8773d3bc12cb49b9c743
342,OOF,1,252,274,252,23,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,793edc308c343fa22edffa500674505f5dbd3f827ce42910d9a910cfb45302e8,43898a02fcefa363cf41d329ccb23063ad222ee12f3b94c0d6a306c6446b846c
342,OOF,1,252,275,252,24,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,e84a4f2bb315d4b9bc44b4a10b9cde4e441703e43e8d3dca0da6e3df97f69cd6,def9728db7c480fb7e590b33ce71f7af266a44cbf9132328cffddcc33a351d9a
342,OOF,1,252,276,252,25,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,aa847c44a1b88867fd3144617eea896217989de0b07c4c98b0cfc1a2b3712cfb,cef6d50ba7528bcabf8e6bdc9b5adaeaaefc28fbf5dbe7a598a2c559d778abab
342,OOF,1,252,277,252,26,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,ef357e9773886185ed0ce2cd692afa707eb0d4eaaa092f28145ce4edfd482d2a,b780c0b5c4c17f370a0ba710bb213245ea07e42c873181b6de3c9065b4b4b3fe
342,OOF,1,252,278,252,27,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,47e9ea22981ba043ef4524772f78876c03732334d197df0c8c5cd51988178a03,3b447f57c2fe9b0b33ff58b7305cac2ba09967c107cc4fe82d6be2bb1e2762a6
342,OOF,1,252,279,252,28,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,f1e39a334f93a98fd2e6571ca8b133fc4c5f43fdec548ec829d14ca3862d281d,d7a44e45794e41faba76550f17583a1d0fdacffb8082bb1ae41f5f2913472627
342,OOF,1,252,280,252,29,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,8bb5c512b269313d76c2c74eb3af549df4050a8e5c57f646fe03b0345157730e,d89bca147bc9320c62e91e8f9179c66e88d28761ed21778391db5483753a1d8d
342,OOF,1,252,281,252,30,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,7b6a7b8ef14c202e2399751963405d8f9faa6172e4f17851ae80c0447b4b616a,67368ebb2af85b20be61f0ed03607aa65bec0647136ed2f545e926c13a5a704f
342,OOF,1,252,282,252,31,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,b678b66d534a54594cebe0220aa31f4c8e22f0e0c59b8b29bcea6da3a680a7fc,6a17979865588cff43b7cb8e36ae0359e8ed8a1813498a93acaed7302711c72d
342,OOF,1,252,283,252,32,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,6debcda21fd02de874ecf595458c558f949ab87a2172739f02d7ec66c2d4fc70,e2dd1767dc2c52d4de7e05ef418c08c6b1a15f656da0cfc54d827999b6a7e5b5
342,OOF,1,252,284,252,33,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,236b87d53548c435eb921ef2f12cc4c5fa1a8a5cd2831e3dedc44abe95fd5a86,a45acb0ec7907aaa212d36350f9cc0d64e26c59125110e1f25b41ebfbe2aa64b
342,OOF,1,252,285,252,34,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,69cbbeb6e199ea86dc6b63714e9639c695f9d10210c2ca87ecfcebbc0c764543,cc77a442aa93c3206c3342d1e9177624eec613c79a93e339c82e5409a506189f
342,OOF,1,252,286,252,35,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,93f0a3f605aaccb284de66af819c377a8587c06158567f2c487f1cdc0cf29598,e46409dd13f3086dc8c2a62da6be54e4ac0d1a4d6aba92bcabdb32b6cea2f9cc
342,OOF,1,252,287,252,36,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,4ebca72d0fc41a05290a014b61a5b293e73881336aeb0f1bdec423f9d1ef5ee4,d710d353ead03fa4633d04732ac2eebd5885e69b457359570b42845116efea4c
342,OOF,1,252,288,252,37,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,462f56a5d55cab761d65b505898dcf834bd55dcf61ebd755db4dcf88521dc588,71b98f8ea37aac83dd7a9a1f13340e8f17f5228cf6babf8e63b022c911a96bfb
342,OOF,1,252,289,252,38,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,d898dcb207847ed2735ddf1d0d8986b5926c6f9d666d5f863cbb3f4bcfe07401,56c85fe7dbceb58bb6bf926b6ab7d171398b671d8b613b71bbdd98ce22e635bb
342,OOF,1,252,290,252,39,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,b31047ffc79933bbe25b15ea579c38cc9d53d1eb141aeb23cd6a6e7472179a23,43a2d4f9deb93c402f8fd567160e86bb9a935ad18dac4dbd237975737e435dff
342,OOF,1,252,291,252,40,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,7e677c354a83080e2bef1f80b1c18aebd18d81b814a504a59be48e807cb5b7e5,e6c00babb4e4ebcc5eee117297563e080bee2566f3ec9b5442eca80f447ad504
342,OOF,1,252,292,252,41,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,d3defda63e3a9a327822280b6803c91cd9ea3bfd982c7370def5976aac8a71f7,ec281d05c9dd1eba5c636b729e7ef880565130aa62a42d15f1071eb27987ed94
342,OOF,1,252,293,252,42,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,8d9cb5f9e1989965277e30df5ca0c34cf3bf871542adf5020a0de57fb2694f89,9e25d97c71ed9d71e52985a3c2eedd8c61297bc3130bf1566179310bb500133f
342,OOF,1,252,294,252,43,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,0577376f3dcdb0d1cc0c06ce3a0999b88d13b841f5ffad42e689314aedba2994,5eb5439af59d46b69d62f4c05ced1da628a95943b8698c8aef648b03e8e10109
342,OOF,1,252,295,252,44,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,12b79ba27bbda7b958648d57dd36ffad194585cc953371961362e5c48286f799,4a3f93afe144422261eda622740c36b3165d0ef6d7a404970b6611ca66109f77
342,OOF,1,252,296,252,45,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,d4f58e9e073c62cdf9bb09a4c8202e07379febdc1c8bf0ad2e7d37b7efd7e3ff,895b1273d8802abde027b39840aa456c76f23ed80a367cd1bb8739bd4be5fc12
342,OOF,1,252,297,252,46,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,1180b29ca7a627e5e83fb1599ba4f0ea645ff13ddfb980e36cf93a99147c2c01,3a7169ac46a88f5d5eccd73516921892ad4779db8c7916e70e78813fd770e1c5
342,OOF,1,252,298,252,47,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,1072cbed7680fd0c750203eadadd07685bf3494b85c38bfea198a06497c5f42a,1f27736742cdf31e839fc6fa4b02841627f853b2b1660286655c8c09046b1acd
342,OOF,1,252,299,252,48,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,8083d451413bf892de5ca1efe1b6a9028934b145aadd8edc4bd46da027b3e599,7296fc0a566aafd49288e35721022b0e48618a4d857d5b2e1609e123020fabbc
342,OOF,1,252,300,252,49,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,d193ec3707e4a577deab6613d7e19cef5c16d7fba6e68e9d8ff729b15847ee69,7de56154b979f03160da1c09f574024016af1c2f02e4312db158690580ec7ee3
342,OOF,1,252,301,252,50,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,1d3388a7d1c6897a5e9e3e5e4d45dae0d508187166af3d202522e56a152a1fec,15b137eac741cd5eb526faa31e204cd70b17eb3079587ab227892ebe2b394436
342,OOF,1,252,302,252,51,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,1396ba80e051156ea417aea8bc8d85132b9ae15a0d151f8e37d2de2417e3a58a,db70b56553bf33981e4728ef7c8b03892fbc0ded4d45bcff5c7f508b8d284e45
342,OOF,1,252,303,252,52,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,e5e6762d120e798d6779358bae8be3739bfbb2e42bd05013c5d4ef3c1d55fd8c,2df92af10e5e972a2befc263b5f0f6d46361d51e3b37d4fd8a10f29e97452c40
342,OOF,1,252,304,252,53,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,08700a6f19844d379f3c01b1e1bcb969ce37e0af7e02ca69819f8fc467ed2ee2,0c2bde828a50ec5f4f52e3f248330e588a70516f9a996980659893bd166bfc59
342,OOF,1,252,305,252,54,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,680732d0d62ae614bff94bd724a314a2845e602b12595bc285fccaa6dec3968f,185bd288db2c16d85bf32c61533487d96b1c506c1788782572f470842b63fb2b
342,OOF,1,252,306,252,55,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,4bf168a8f1ffbc9358c3ff146de3ecefe5a398da28980aefcb4af3d0a194ef5a,9f953f30120d3c72b9c6646def18c4c341829d9b85de7b1e599b20aed3cfbeeb
342,OOF,1,252,307,252,56,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,317c02883319ab8a292b16b116abab987acea56e9aaef28d84711da00cd534eb,6bbfe74dc9120383e1191cfb53a5c8bdce8efbe78256ac0b6a2d8fe9834d8182
342,OOF,1,252,308,252,57,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,80a014227981b615eb9042ad563a99bce97a0dabac4a868bf960b2a7a0765c89,fa602ea9b06030cca12be947c40a792a4ab73b9bda655181740ebc5b6f26da51
342,OOF,1,252,309,252,58,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,283e23a92528596d915be4f3a4493f51a774a015e23e2ae5e2fa342834ff82f7,23bc7f8324ea6417283a9ff2f326d8b21a939b335176bfe0b99e9e08db42ac2e
342,OOF,1,252,310,252,59,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,32716203f1a5c9e38c13866b07c257f4a6440d01f275400ac1713fe1dfa1e219,2d8123dbb01c97964b90967607b833fe2a1c3b93a7ac425ab443017d901c5f9f
342,OOF,1,252,311,252,60,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,d292eed11663f8ec61a73520ae030790cb376dcacf5ec09eaad833c76ee6ecf7,39cdc88ea6e49ec63da71c2671ce9bafb49c3fe6f0d63a970c8c7446bdee48f9
342,OOF,1,252,312,252,61,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,29fbfc2661f5a450096aa83c80616a09e3e9e76c772de25dda2a2f5f00c6223b,85b2b11260d7c8c3d3b06395d49a2f4c1b402de15ed57dbf9ecca71f224bf196
342,OOF,1,252,313,252,62,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,8566797007111753e89e8c717222c9601d7118836a3f014c06786bee3baca117,0927d30c47d5ec7e53bd40c5c0d570aeeca30f5c21f37ea38fb95174178379ae
342,OOF,1,252,314,252,63,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,b45fc83c2a061e81a4d1e17871208ba713c5298afcf6018aede40492c6c33fd5,31e95a64fafcaf8864dbfc62d95a62077c2d3073822855ea959eaa6fab4da69e
342,OOF,1,252,315,252,64,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,3cc1fbb7b3a88289ad91f5ffacebf7ab721b04685d056890e5e61aa0aa0cb125,214866c5914a17e4e6aab23c5c78fbfe3f5dc6a2b98c8b4435990d695e2e8e0f
342,OOF,1,252,316,252,65,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,ee45e1b0e03849003513e245fcaffe60a1c44230f9a91d6c1afa6d5b10187465,8ff2b7711a1bea5c16c0d415e5af582595a9f41d050e1cbcf5308dc774e930e0
342,OOF,1,252,317,252,66,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,40e1f18ef788cae40952d0135f79ac436914b220e67b002790e9d4527cee945a,b3d6f9d82f1bf9c6068cb6ffafc0981779da8ff721364e4f2dfd94d741dceebd
342,OOF,1,252,318,252,67,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,7fbbdc23798d705c5f89595e20ae339b532da1ea22ab67cad727221637c6226e,4a1740618a0095ee95501b7c2a8c55d439ed0d995b29089e2a23c062cfd66c1d
342,OOF,1,252,319,252,68,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,a3e97ef944d33d9dda6eee5e4f695d8c00a97374ffe185104bfc86ea0bc59894,d34c9d0aa096aa4164f6152a535c631d9129f40ef08e07fc5546cc6f8db2e914
342,OOF,1,252,320,252,69,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,e166b52376d84fbd5890a615980c94d047e245652676e45a4ecda06bf84bacc8,026815bd00840846c5bee9cb64387844defda1939a332f65008edcc217da3f10
342,OOF,1,252,321,252,70,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,6503ffcba24f792f635d06f897821021dfe8bd8117906d853407f67aab62eb00,eab45d45757e5ecd63452e95ed15eb3f81c1ab43de8d0dc6c46ce83b386f36dd
342,OOF,1,252,322,252,71,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,fa88af7e0c8240345872e649866c1b7491964d269fd50bedb77a304a2e3f86b1,5070e303e9c5fdcbdd3b02319ec3f45d822ce9c59ead0ba24a3b142ba02d281b
342,OOF,1,252,323,252,72,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,986da078f20d388c8c38de6bfff2483585a8423861edbf7dcf97a91ca787ea03,e706f6ce25912bb0ba2aa58b013a858842664c2f8f9dce0d7d9b30f1fdc68c33
342,OOF,1,252,324,252,73,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,56448e0d2e4d857b0875ba42c469859fc8d961097438b96078314f2ea4de9c09,01e87ab32e039ee23b22aa4c6c6db6b833cfdf1ab1562ae32abbeaddf43ca4c9
342,OOF,1,252,325,252,74,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,43f43faa53d2a23a9aedd5af43fd9402a2596449ddacc6152192d82e98f60f3c,b79b1e9a7f6922938e5bbfdb1bccee46342e43990ed6cd86ee7394c68bcd5773
342,OOF,1,252,326,252,75,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,7389f69acf3fdf8c2856f0e8a37bc39edf0c0ff58f7970722d11a543a31dadeb,1f4da85dd78612c45c36a80241d810112c69d6419cb7d872549335142fef2017
342,OOF,1,252,327,252,76,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,99b9e579ff16e97a04879895efd9b6002781d02e81c1152eb907cdfdf77341e3,3e524637f0a4366b2fd087317cef337b51ddb11d8257e08cc7db39c4ea92eab9
342,OOF,1,252,328,252,77,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,999ba30278ec65ff38e639ff0dd8527a6f60042e869302a6d75f52c3c5166895,db76e222a736a7a143ee008e4b8d01df430eee17289d1dbad4b2fbffd58c65b4
342,OOF,1,252,329,252,78,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,9c2fd9e295672ee787c7f2ee86e7b829d0e4f43520dc36558c1aac78c61b0e93,ea0d26e158f07a47e9dfb76a2fac07c8ce2b76e623cc5a39bbe953280517fb72
342,OOF,1,252,330,252,79,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,74cb7c00fc74007124a553f1a3b9e24accc1cd1c3619798bd3b0eebf1ffae74c,e5e58456cde26b7b0f80526635b8d1f2b608228318e349f025a71b0a25262acd
342,OOF,1,252,331,252,80,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,d974cd40734320bbfe949ff461b253dd8ba096532934b92dd449d7aaa0ef93ea,70ce078657a01628c51cc2a5e808e5a216f743be87621e9daae68c68ade5ecd7
342,OOF,1,252,332,252,81,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,2f82781699a29bac8d220476bf4164188d9ef71edcfa38cda47c6dd03535f655,830de39e57c64532d70e35899b4a0cd1dbfe92956b5d1b5cd4451b6fc41bba2a
342,OOF,1,252,333,252,82,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,49b2bc55d0f25cfc9a1e3c0680c8977e5dc4399bfdf9e594b2feed1d71ff72ba,490a37e367d15565863b4bdd1cbd8fc44e37b314ec763a1b37613c32d73e547b
342,OOF,1,252,334,252,83,d51d5a5ec9e74d2cf9d1e31cc7323062470d5f79ae3ab554ccd0efd507f8161e,cc1d318a216290f4a99b8915138e394729bd5b41a7513716958566e14870f4be,ca033ed4c1dd816a6d79dabf0caa83ce30ffc6849d16f283a74e6b9bc6359195
