component,outer_days,strategy,part,station,days,rmse_mm,mae_mm,crps_mm,coverage_80,width_80_mm,interval_score_80_mm,coverage_90,width_90_mm,interval_score_90_mm,coverage_95,width_95_mm,interval_score_95_mm
seed_0,432,OOF_CARRY,prediction,MJ3,180,10.194950965992629,8.705491363292351,7.193261193997387,1.0,60.03828241937685,60.03828241937685,1.0,77.05830154301452,77.05830154301452,1.0,91.82062955306333,91.82062955306333
seed_0,432,OOF_CARRY,prediction,MJ1,180,15.540136604081408,12.191269511888246,9.533596323600126,0.5222222222222223,20.153349135524554,72.42164937223086,0.5277777777777778,25.86654368189706,103.2805345077195,0.6666666666666666,30.821887813188013,146.8503923825245
seed_1,432,OOF_CARRY,train,ATU1,402,1.6136776167021785,1.1983391419338238,8.59624034653355,1.0,93.97067979750196,93.97067979750196,1.0,120.61006225089773,120.61006225089773,1.0,143.71575319668537,143.71575319668537
seed_1,432,OOF_CARRY,train,ATU5,402,1.2861534008586712,1.0034351967267394,11.32625564432354,1.0,124.07381334679546,124.07381334679546,1.0,159.2470160236199,159.2470160236199,1.0,189.75452317195726,189.75452317195726
seed_1,432,OOF_CARRY,train,MJ3,402,1.161076325344712,0.8980708945296547,3.8705459568759375,1.0,42.09273114864009,42.09273114864009,1.0,54.02543575387386,54.02543575387386,1.0,64.37527720527551,64.37527720527551
seed_1,432,OOF_CARRY,train,MJ1,402,1.225648394156628,0.8830349174280854,1.9434975028223125,1.0,20.504386200958944,20.504386200958944,1.0,26.317094879416008,26.317094879416008,1.0,31.358752677500778,31.358752677500778
seed_1,432,OOF_CARRY,prediction,ATU1,180,67.18198429498294,66.3562625468719,47.07410544214403,0.03888888888888889,93.97067979750197,296.1669168133114,0.16111111111111112,120.61006225089736,276.4206791620271,0.9222222222222223,143.7157531966854,169.31161616132533
seed_1,432,OOF_CARRY,prediction,ATU5,180,154.42610809597687,148.948990663826,122.6396637570482,0.05,124.07381334679532,1008.1580611627245,0.07222222222222222,159.24701602361995,1597.4957687484896,0.12222222222222222,189.7545231719573,2514.082358471611
seed_1,432,OOF_CARRY,prediction,MJ3,180,10.288093303443432,8.451326524576883,6.226539933119156,0.9888888888888889,42.09273114864049,42.10251534562985,1.0,54.02543575387357,54.02543575387357,1.0,64.3752772052751,64.3752772052751
seed_1,432,OOF_CARRY,prediction,MJ1,180,10.876316726253707,7.9267165674436155,6.144272698355106,0.6666666666666666,20.504386200958965,43.8757566962913,0.75,26.317094879415986,55.248067309213226,0.8,31.35875267750076,66.87410415088213
seed_2,432,OOF_CARRY,train,ATU1,402,2.1125279433581503,1.6467199319378882,8.623734919802674,1.0,94.05112357967843,94.05112357967843,1.0,120.71331072794307,120.71331072794307,1.0,143.83878134515044,143.83878134515044
seed_2,432,OOF_CARRY,train,ATU5,402,1.4463136877321936,1.1158348310823445,11.333535003535491,1.0,124.11418062228775,124.11418062228775,1.0,159.29882686100586,159.29882686100586,1.0,189.816259592449,189.816259592449
seed_2,432,OOF_CARRY,train,MJ3,402,1.2492816504105395,0.958785425517889,5.078694554635181,1.0,55.386145991849645,55.386145991849645,1.0,71.08734905727346,71.08734905727346,1.0,84.70580084163502,84.70580084163502
seed_2,432,OOF_CARRY,train,MJ1,402,1.1865615561982081,0.8766823313445514,1.2870147458187986,1.0,12.927679768498027,12.927679768498027,1.0,16.592497415131554,16.592497415131554,1.0,19.771180106591718,19.771180106591718
seed_2,432,OOF_CARRY,prediction,ATU1,180,61.87920730101011,61.08228843852815,42.19634092275441,0.044444444444444446,94.0511235796785,242.82971201698754,0.3333333333333333,120.71331072794298,187.29735926746645,0.9222222222222223,143.83878134515058,165.35648731341004
seed_2,432,OOF_CARRY,prediction,ATU5,180,146.27321064066834,141.3157863416669,114.9800894138854,0.05,124.11418062228768,930.4635160355296,0.08333333333333333,159.29882686100572,1442.0220125686253,0.13333333333333333,189.8162595924489,2212.850443580439
seed_2,432,OOF_CARRY,prediction,MJ3,180,12.91988909136033,11.107173696102809,7.9724968857593455,1.0,55.386145991850086,55.386145991850086,1.0,71.08734905727421,71.08734905727421,1.0,84.70580084163545,84.70580084163545
seed_2,432,OOF_CARRY,prediction,MJ1,180,13.713807555795723,10.676532927729976,8.679905490021756,0.49444444444444446,12.927679768498022,70.11895869658325,0.5222222222222223,16.592497415131565,113.1735180427304,0.5277777777777778,19.77118010659171,182.73185408304323
seed_0,432,OOF_RESET,train,ATU1,402,2.948268441066621,2.2533731292557952,9.480587102707526,1.0,103.03568607346838,103.03568607346838,1.0,132.24487189157622,132.24487189157622,1.0,157.5794839634584,157.5794839634584
seed_0,432,OOF_RESET,train,ATU5,402,1.6175977287104246,1.2711835672591678,13.050873603236996,1.0,142.93319317283203,142.93319317283203,1.0,183.4527680702501,183.4527680702501,1.0,218.5974556947598,218.5974556947598
seed_0,432,OOF_RESET,train,MJ3,402,1.8262243178592743,1.386547391505626,5.675406211715167,1.0,61.640840110491204,61.640840110491204,1.0,79.11516207975362,79.11516207975362,1.0,94.27153004794172,94.27153004794172
seed_0,432,OOF_RESET,train,MJ1,402,1.5586363248884598,1.2309478646343814,2.105333873515894,1.0,21.861550877980218,21.861550877980218,1.0,28.058996891117992,28.058996891117992,1.0,33.43435694247397,33.43435694247397
seed_0,432,OOF_RESET,prediction,ATU1,180,68.3087845719369,67.52930593964633,46.77972232945419,0.03888888888888889,103.03568607346844,272.43252831961695,0.2611111111111111,132.24487189157622,213.49356774667274,0.9611111111111111,157.57948396345836,171.5791450211303
seed_0,432,OOF_RESET,prediction,ATU5,180,148.5815871485824,143.51587906915051,113.59696618494961,0.06666666666666667,142.93319317283203,884.8562680723711,0.12222222222222222,183.4527680702502,1295.5521362321053,0.15555555555555556,218.5974556947597,1836.6131267457647
seed_0,432,OOF_RESET,prediction,MJ3,180,9.929132822989425,8.34346936917191,7.209313420033065,1.0,61.6408401104911,61.6408401104911,1.0,79.11516207975384,79.11516207975384,1.0,94.27153004794195,94.27153004794195
seed_0,432,OOF_RESET,prediction,MJ1,180,12.81993207468806,9.3585561107671,7.332144616715765,0.6388888888888888,21.861550877980218,53.33037996175414,0.6722222222222223,28.058996891118003,70.13366420092726,0.7555555555555555,33.434356942473975,85.87130176228818
seed_1,432,OOF_RESET,train,ATU1,402,1.984119161287096,1.6132650142070337,9.06155032027826,1.0,98.9386723609249,98.9386723609249,1.0,126.98641169976455,126.98641169976455,1.0,151.3136421836164,151.3136421836164
seed_1,432,OOF_RESET,train,ATU5,402,1.7497420561038775,1.2287945068649937,11.47311235523004,1.0,125.56072845605807,125.56072845605807,1.0,161.15545091284747,161.15545091284747,1.0,192.02856359954282,192.02856359954282
seed_1,432,OOF_RESET,train,MJ3,402,1.8317143217310905,1.3301323510404062,4.416546034107411,1.0,47.65499698889093,47.65499698889093,1.0,61.1645266989896,61.1645266989896,1.0,72.88202874133427,72.88202874133427
seed_1,432,OOF_RESET,train,MJ1,402,1.8171728126015894,1.277293211927619,1.4203084966127884,0.9900497512437811,12.894581065993291,13.00339927368387,0.9975124378109452,16.550015690213627,16.625303594936142,1.0,19.72056000923169,19.72056000923169
seed_1,432,OOF_RESET,prediction,ATU1,180,67.55389956797771,66.73234694365092,46.66978561517166,0.03888888888888889,98.93867236092487,280.72020647479565,0.2,126.98641169976455,236.89214550119868,0.9611111111111111,151.31364218361645,169.66569559835912
seed_1,432,OOF_RESET,prediction,ATU5,180,154.48682755397962,149.2809030580333,122.62523209454035,0.05,125.56072845605799,1005.0955459565886,0.07222222222222222,161.1554509128475,1585.7640227608467,0.11666666666666667,192.02856359954288,2478.913338230048
seed_1,432,OOF_RESET,prediction,MJ3,180,11.602073458484835,9.52373491130218,7.031572140299542,0.9944444444444445,47.65499698889087,47.66802600734334,1.0,61.16452669898968,61.16452669898968,1.0,72.88202874133438,72.88202874133438
seed_1,432,OOF_RESET,prediction,MJ1,180,12.699548821200535,9.466973359287843,7.699963286953453,0.4666666666666667,12.894581065993306,62.09418053439718,0.5166666666666667,16.550015690213613,96.47626518212348,0.6611111111111111,19.720560009231676,154.4607178388048
seed_2,432,OOF_RESET,train,ATU1,402,2.847162520402153,2.1373724946577,9.052089315426118,1.0,98.35857866550398,98.35857866550398,1.0,126.24186949929478,126.24186949929478,1.0,150.426465432935,150.426465432935
seed_2,432,OOF_RESET,train,ATU5,402,1.8232070456091412,1.294327746268066,12.239256715546002,1.0,133.95872169057202,133.95872169057202,1.0,171.9341585797496,171.9341585797496,1.0,204.87218594684992,204.87218594684992
seed_2,432,OOF_RESET,train,MJ3,402,2.255377394516439,1.4038657374686458,5.4559081558735,1.0,58.87870074221365,58.87870074221365,1.0,75.56999456716888,75.56999456716888,1.0,90.04720241083547,90.04720241083547
seed_2,432,OOF_RESET,train,MJ1,402,1.94841713615595,1.1874045705328256,1.3688261046390326,0.972636815920398,11.9092571793127,12.578189157826047,0.9825870646766169,15.28536616798021,15.848529389081111,0.9875621890547264,18.21363716029475,18.437276489627255
seed_2,432,OOF_RESET,prediction,ATU1,180,66.088151437321,65.23540002420027,45.41855200183177,0.044444444444444446,98.35857866550396,269.297096285789,0.2111111111111111,126.24186949929482,215.4667754728807,0.9277777777777778,150.42646543293495,167.29384007058863
seed_2,432,OOF_RESET,prediction,ATU5,180,150.69773367357996,145.28284979066797,117.15232854533554,0.06111111111111111,133.95872169057216,936.909032895365,0.12222222222222222,171.9341585797497,1427.9774602161801,0.14444444444444443,204.87218594684992,2144.8251305942827
seed_2,432,OOF_RESET,prediction,MJ3,180,11.17517099247381,9.469504810049738,7.45403634422949,1.0,58.87870074221363,58.87870074221363,1.0,75.56999456716883,75.56999456716883,1.0,90.04720241083604,90.04720241083604
seed_2,432,OOF_RESET,prediction,MJ1,180,10.379053960860277,7.558714019794032,6.100115938684035,0.5388888888888889,11.90925717931271,48.233729169168896,0.65,15.285366167980222,74.39678107066182,0.6666666666666666,18.21363716029476,116.64167506468881
deterministic,432,P0,train,ATU1,402,9.663759325541799,7.424712228000846,9.876802056175642,1.0,97.89694309558229,97.89694309558229,1.0,125.64936665749913,125.64936665749913,1.0,149.72045475197956,149.72045475197956
deterministic,432,P0,train,ATU5,402,4.005363489196314,2.893415141871011,12.37086946393099,1.0,134.3449837170556,134.3449837170556,1.0,172.42992052549423,172.42992052549423,1.0,205.46292274035827,205.46292274035827
deterministic,432,P0,train,MJ3,402,6.545388968296211,5.642903753780936,6.172962837778656,1.0,59.75862724224088,59.75862724224088,1.0,76.69936800762032,76.69936800762032,1.0,91.39293386645171,91.39293386645171
deterministic,432,P0,train,MJ1,402,8.277645765670897,6.927245936145315,5.3145446776883505,0.3781094527363184,10.537824789370815,38.569799138466614,0.48507462686567165,13.52515174492545,52.60468290791045,0.5895522388059702,16.116212311357582,70.3668259468702
deterministic,432,P0,prediction,ATU1,180,55.386000418770955,54.513970896972424,36.03956067232512,0.16666666666666666,97.8969430955823,168.29153845489765,0.9444444444444444,125.6493666574992,140.75374258175128,0.9666666666666667,149.72045475197956,159.11091435770655
deterministic,432,P0,prediction,ATU5,180,140.06419011407704,134.6063919201048,106.70341561410947,0.06666666666666667,134.34498371705558,831.0425103555029,0.13333333333333333,172.42992052549423,1223.9961002212544,0.17222222222222222,205.4629227403582,1748.5565414047974
deterministic,432,P0,prediction,MJ3,180,14.720515018928182,12.545990697413949,8.931087249357883,1.0,59.75862724224062,59.75862724224062,1.0,76.69936800761951,76.69936800761951,1.0,91.39293386645186,91.39293386645186
deterministic,432,P0,prediction,MJ1,180,21.877992443612733,18.144087691792183,16.371228819011314,0.23333333333333334,10.537824789370836,148.55283286270986,0.25555555555555554,13.52515174492547,266.9179650094598,0.2722222222222222,16.116212311357604,484.6858662505409
seed_0,612,IN_CARRY,train,ATU1,582,2.3504306560584487,1.5711447664391411,15.19534801452592,1.0,166.2861624976617,166.2861624976617,1.0,213.42597926995128,213.42597926995128,1.0,254.31273971403004,254.31273971403004
seed_0,612,IN_CARRY,train,ATU5,582,1.7904223922027651,1.368609154280289,34.195481463846065,1.0,374.9508905079604,374.9508905079604,1.0,481.2442585890271,481.2442585890271,1.0,573.437902414974,573.437902414974
seed_0,612,IN_CARRY,train,MJ3,582,1.3022770151034193,0.9743674854956285,2.6541983191555296,1.0,28.444783794954976,28.444783794954976,1.0,36.50848480339261,36.50848480339261,1.0,43.502542778146164,43.502542778146164
seed_0,612,IN_CARRY,train,MJ1,582,1.5234766892602774,1.0674097691623188,3.441635248942444,1.0,37.04872150210019,37.04872150210019,1.0,47.55151931175613,47.55151931175613,1.0,56.661129985686905,56.661129985686905
seed_0,612,IN_CARRY,prediction,ATU1,180,11.94607148070154,8.970123536917468,16.030882618404966,1.0,166.28616249766156,166.28616249766156,1.0,213.42597926995126,213.42597926995126,1.0,254.31273971403004,254.31273971403004
seed_0,612,IN_CARRY,prediction,ATU5,180,9.466572445417823,8.063703244975246,34.430952870402464,1.0,374.95089050796065,374.95089050796065,1.0,481.2442585890272,481.2442585890272,1.0,573.437902414974,573.437902414974
seed_0,612,IN_CARRY,prediction,MJ3,180,59.07479479979356,49.71223970179864,44.20954988829792,0.18333333333333332,28.444783794954905,395.435518269928,0.24444444444444444,36.50848480339324,707.5154090994591,0.3055555555555556,43.50254277814589,1285.0225758006677
seed_0,612,IN_CARRY,prediction,MJ1,180,17.790856119800388,14.762629448582425,10.51482658389832,0.6,37.04872150210019,65.1121640597859,0.7277777777777777,47.551519311756124,67.05261262210527,0.9166666666666666,56.6611299856869,61.31899484876361
seed_1,612,IN_CARRY,train,ATU1,582,2.5438495652325823,1.6327324970444796,14.246629870889404,1.0,155.78788012955786,155.78788012955786,1.0,199.9515797083128,199.9515797083128,1.0,238.25700235607923,238.25700235607923
seed_1,612,IN_CARRY,train,ATU5,582,1.4525238955415016,1.1145630442242314,34.059177666885574,1.0,373.4884734924723,373.4884734924723,1.0,479.3672666677301,479.3672666677301,1.0,571.2013285941164,571.2013285941164
seed_1,612,IN_CARRY,train,MJ3,582,1.1445518688555265,0.8407611044251242,2.5013256749080175,1.0,26.890092700201823,26.890092700201823,1.0,34.51306038336833,34.51306038336833,1.0,41.124847931039945,41.124847931039945
seed_1,612,IN_CARRY,train,MJ1,582,1.4910378292891704,1.02969726265709,4.226546881610894,1.0,45.813793851762625,45.813793851762625,1.0,58.8013678950682,58.8013678950682,1.0,70.06615136301104,70.06615136301104
seed_1,612,IN_CARRY,prediction,ATU1,180,12.734836232505275,9.391873188270555,15.258474227104857,1.0,155.78788012955783,155.78788012955783,1.0,199.95157970831278,199.95157970831278,1.0,238.2570023560793,238.2570023560793
seed_1,612,IN_CARRY,prediction,ATU5,180,5.625859621163748,4.799721551886405,34.14003072105166,1.0,373.4884734924725,373.4884734924725,1.0,479.36726666772995,479.36726666772995,1.0,571.201328594116,571.201328594116
seed_1,612,IN_CARRY,prediction,MJ3,180,66.87303065860334,56.156306387055714,50.910947297404746,0.15,26.890092700201663,465.05467464542824,0.18888888888888888,34.51306038336885,847.4001039184649,0.25,41.12484793104001,1564.7773044683165
