outer_days,strategy,part,station,days,rmse_mm,mae_mm,crps_mm,coverage_80,width_80_mm,interval_score_80_mm,coverage_90,width_90_mm,interval_score_90_mm,coverage_95,width_95_mm,interval_score_95_mm
432,IN_CARRY,train,ATU1,402,1.621037774545411,1.2644656368969658,9.07268420191791,1.0,99.23142201281416,99.23142201281416,1.0,127.39509187260352,127.39509187260352,1.0,151.84251712887698,151.84251712887698
432,IN_CARRY,train,ATU5,402,1.0811323260615668,0.81330897797275,12.70775401749427,1.0,139.33595898675412,139.33595898675412,1.0,178.9227984184156,178.9227984184156,1.0,213.3089018271672,213.3089018271672
432,IN_CARRY,train,MJ3,402,1.085310114835074,0.800026720194543,5.473679494972583,1.0,59.85505720867541,59.85505720867541,1.0,76.89150498270219,76.89150498270219,1.0,91.7100770841668,91.7100770841668
432,IN_CARRY,train,MJ1,402,0.9533873836649208,0.7305422820174563,1.063702374391043,0.9975124378109452,10.773225404267551,10.79476641422553,1.0,13.858816323808922,13.858816323808922,1.0,16.55220535070828,16.55220535070828
432,IN_CARRY,prediction,ATU1,180,63.75508668114499,62.88498026678113,43.15000877097146,0.044444444444444446,99.46138282811961,240.7072814663329,0.3611111111111111,127.69239514491183,180.8744673434968,0.9611111111111111,152.19921089392506,167.00391121536555
432,IN_CARRY,prediction,ATU5,180,145.94708243119035,140.89156062503992,111.65626320452296,0.06111111111111111,139.44970010305715,871.0891191610766,0.12222222222222222,179.07056946241676,1277.4021535359725,0.15555555555555556,213.48705025534125,1819.3433408340989
432,IN_CARRY,prediction,MJ3,180,10.801060002137508,9.280876671238891,7.424472260114815,1.0,60.43092360148979,60.43092360148979,1.0,77.64460879581893,77.64460879581893,1.0,92.62149273739847,92.62149273739847
432,IN_CARRY,prediction,MJ1,180,16.683529151324766,13.057113011942329,11.061693252773507,0.3888888888888889,13.536865849207713,93.0132766443501,0.45555555555555555,17.16603585930689,152.60716195717512,0.5166666666666667,20.23515918258352,256.9091387447933
432,IN_RESET,train,ATU1,402,2.5915713655254855,1.9849795481627908,9.111572946436642,1.0,99.21253893413608,99.21253893413608,1.0,127.3996860730763,127.3996860730763,1.0,151.885885424447,151.885885424447
432,IN_RESET,train,ATU5,402,1.4529105447491821,1.085340708532381,12.760131915624333,1.0,139.802456038782,139.802456038782,1.0,179.4717877684968,179.4717877684968,1.0,213.90136060652847,213.90136060652847
432,IN_RESET,train,MJ3,402,1.317209428006504,0.9104172370804702,5.49742129227257,1.0,59.97804225063232,59.97804225063232,1.0,76.99159544356347,76.99159544356347,1.0,91.75473854043163,91.75473854043163
432,IN_RESET,train,MJ1,402,1.78726532272465,1.167448203263348,1.2528206265045974,0.9701492537313433,10.788324058665273,11.050840896362738,0.9975124378109452,13.857485204753049,13.95601326385972,0.9975124378109452,16.528481196687594,16.587492377692854
432,IN_RESET,prediction,ATU1,180,65.81938127753656,64.93487813988237,45.030814705181484,0.044444444444444446,99.30259348754329,262.09332858537516,0.28888888888888886,127.51648716692749,209.45123110284598,0.9611111111111111,152.02641081577036,167.85892982961997
432,IN_RESET,prediction,ATU5,180,147.7720850818853,142.63963874213735,113.25449460620716,0.06111111111111111,140.0972029548941,885.4537680736613,0.12222222222222222,179.8525439840948,1302.8144149179177,0.16111111111111112,214.3580106516498,1866.5057787150743
432,IN_RESET,prediction,MJ3,180,10.901219044212404,9.253689458001201,7.479005316546777,1.0,60.87922565981365,60.87922565981365,1.0,78.14359154403923,78.14359154403923,1.0,93.12104838537691,93.12104838537691
432,IN_RESET,prediction,MJ1,180,13.701494268108469,10.27034393879146,8.506873357247287,0.5166666666666667,15.101336660650503,71.52128035369282,0.5222222222222223,18.887121172573405,116.0473526571887,0.5277777777777778,22.025474401873407,189.81095872977363
432,OOF_CARRY,train,ATU1,402,1.8192145216850348,1.4021791145757405,8.795335642683009,1.0,96.11939081399376,96.11939081399376,1.0,123.42912743624426,123.42912743624426,1.0,147.15399699812994,147.15399699812994
432,OOF_CARRY,train,ATU5,402,0.9966371429303892,0.7681030932619337,11.798327636881329,1.0,129.4972401685017,129.4972401685017,1.0,166.51329727432625,166.51329727432625,1.0,198.8131092771726,198.8131092771726
432,OOF_CARRY,train,MJ3,402,0.937602533501629,0.6851532419624857,4.746173605794592,1.0,52.42795748735013,52.42795748735013,1.0,68.11473099153697,68.11473099153697,1.0,82.11920831746824,82.11920831746824
432,OOF_CARRY,train,MJ1,402,0.9585407173205622,0.7325429313782216,1.6521554649906225,1.0,17.91910550452664,17.91910550452664,1.0,23.533466408881544,23.533466408881544,1.0,28.59495948832294,28.59495948832294
432,OOF_CARRY,prediction,ATU1,180,64.98736586996696,64.21410572575371,44.703047484450245,0.03888888888888889,96.3496158516298,265.1678438359089,0.2111111111111111,123.71852915301481,217.00641831351143,0.9611111111111111,147.49091912987475,167.8877117957568
432,OOF_CARRY,prediction,ATU5,180,148.90448696322383,143.81359047829136,116.31625960870976,0.05555555555555555,129.9124262985219,933.9178586793752,0.08333333333333333,167.03519801200588,1426.5423323979392,0.1388888888888889,199.41904835023993,2140.3167343556506
432,OOF_CARRY,prediction,MJ3,180,10.603483476249567,9.039457970688849,6.883436995297709,1.0,53.310343288003544,53.310343288003544,1.0,69.10436869295654,69.10436869295654,1.0,83.09986852264737,83.09986852264737
432,OOF_CARRY,prediction,MJ1,180,13.323108805651025,10.184218873095816,7.887855305209631,0.5277777777777778,18.691181863508533,58.60652665207077,0.6611111111111111,24.626785805577814,78.27743261998326,0.6833333333333333,29.954978919672286,99.74197677001091
432,OOF_RESET,train,ATU1,402,2.3650444091745073,1.8510851355254745,9.186179464460203,1.0,100.14651660382019,100.14651660382019,1.0,128.56551328986376,128.56551328986376,1.0,153.2323349404362,153.2323349404362
432,OOF_RESET,train,ATU5,402,1.2987908650944446,0.9792188451086051,12.226655868023599,1.0,134.1176761682405,134.1176761682405,1.0,172.3938783974278,172.3938783974278,1.0,205.74504677238372,205.74504677238372
432,OOF_RESET,train,MJ3,402,1.6385989473624232,1.1312500335679336,5.129663371878525,1.0,56.04447047502777,56.04447047502777,1.0,72.4101812741268,72.4101812741268,1.0,86.85086581426167,86.85086581426167
432,OOF_RESET,train,MJ1,402,1.5840703829227967,1.0977031593578284,1.537425100676363,0.9975124378109452,15.436298195749364,15.465345857309046,1.0,20.659099138765377,20.659099138765377,1.0,25.794993814696777,25.794993814696777
432,OOF_RESET,prediction,ATU1,180,67.30892548446805,66.49901763583252,46.27305663324837,0.03888888888888889,100.16639715016088,273.9875411293571,0.23333333333333334,128.59126906458303,221.3809789308414,0.9611111111111111,153.26329560703817,169.08772505414362
432,OOF_RESET,prediction,ATU5,180,151.2504594025224,146.02654397261725,117.73055383401069,0.06111111111111111,134.27125263216536,940.8379182766216,0.08888888888888889,172.58849751570733,1427.660375051097,0.1388888888888889,205.97261514399756,2125.8158823399895
432,OOF_RESET,prediction,MJ3,180,10.77850884232021,9.035957979835699,7.153121407812437,1.0,56.17071071715136,56.17071071715136,1.0,72.55908678399071,72.55908678399071,1.0,87.00851905741833,87.00851905741833
432,OOF_RESET,prediction,MJ1,180,11.83590089599956,8.363460074375986,6.783759571309028,0.5277777777777778,16.308981772744456,54.40709012594078,0.6611111111111111,21.604271190754016,79.82460734314351,0.6722222222222223,26.628777010152753,114.11181204368059
432,P0,train,ATU1,402,9.663759325541799,7.424712228000846,9.876802056175642,1.0,97.89694309558229,97.89694309558229,1.0,125.64936665749913,125.64936665749913,1.0,149.72045475197956,149.72045475197956
432,P0,train,ATU5,402,4.005363489196314,2.893415141871011,12.37086946393099,1.0,134.3449837170556,134.3449837170556,1.0,172.42992052549423,172.42992052549423,1.0,205.46292274035827,205.46292274035827
432,P0,train,MJ3,402,6.545388968296211,5.642903753780936,6.172962837778656,1.0,59.75862724224088,59.75862724224088,1.0,76.69936800762032,76.69936800762032,1.0,91.39293386645171,91.39293386645171
432,P0,train,MJ1,402,8.277645765670897,6.927245936145315,5.3145446776883505,0.3781094527363184,10.537824789370815,38.569799138466614,0.48507462686567165,13.52515174492545,52.60468290791045,0.5895522388059702,16.116212311357582,70.3668259468702
432,P0,prediction,ATU1,180,55.386000418770955,54.513970896972424,36.03956067232512,0.16666666666666666,97.8969430955823,168.29153845489765,0.9444444444444444,125.6493666574992,140.75374258175128,0.9666666666666667,149.72045475197956,159.11091435770655
432,P0,prediction,ATU5,180,140.06419011407704,134.6063919201048,106.70341561410947,0.06666666666666667,134.34498371705558,831.0425103555029,0.13333333333333333,172.42992052549423,1223.9961002212544,0.17222222222222222,205.4629227403582,1748.5565414047974
432,P0,prediction,MJ3,180,14.720515018928182,12.545990697413949,8.931087249357883,1.0,59.75862724224062,59.75862724224062,1.0,76.69936800761951,76.69936800761951,1.0,91.39293386645186,91.39293386645186
432,P0,prediction,MJ1,180,21.877992443612733,18.144087691792183,16.371228819011314,0.23333333333333334,10.537824789370836,148.55283286270986,0.25555555555555554,13.52515174492547,266.9179650094598,0.2722222222222222,16.116212311357604,484.6858662505409
612,IN_CARRY,train,ATU1,582,2.1875234779559958,1.383410018570286,14.926540725256947,1.0,163.46223579599342,163.46223579599342,1.0,209.93049863930676,209.93049863930676,1.0,250.30908954951445,250.30908954951445
612,IN_CARRY,train,ATU5,582,1.4804345409713968,1.0452740140256283,34.11869796864513,1.0,374.1393903532829,374.1393903532829,1.0,480.203381384228,480.203381384228,1.0,572.198478062157,572.198478062157
612,IN_CARRY,train,MJ3,582,0.9951034748435051,0.7197529275407749,2.672104725095134,1.0,28.975578265054928,28.975578265054928,1.0,37.2746061610843,37.2746061610843,1.0,44.52462818303888,44.52462818303888
612,IN_CARRY,train,MJ1,582,1.3167348989300043,0.9032271746883821,3.971155552560041,1.0,43.32576242798539,43.32576242798539,1.0,55.95141890800954,55.95141890800954,1.0,67.07909500730635,67.07909500730635
612,IN_CARRY,prediction,ATU1,180,12.052971041209988,9.126787695997704,15.825148678661748,1.0,163.78898121769086,163.78898121769086,1.0,210.34113766633928,210.34113766633928,1.0,250.78641161861378,250.78641161861378
612,IN_CARRY,prediction,ATU5,180,7.216244564595846,6.120224770411917,34.261452867284305,1.0,374.2119003145831,374.2119003145831,1.0,480.2964336426856,480.2964336426856,1.0,572.3093392785236,572.3093392785236
612,IN_CARRY,prediction,MJ3,180,63.43294866706369,53.414711738312995,47.46567597528682,0.16666666666666666,30.431717106079475,423.84293540812854,0.2388888888888889,39.016828041530346,756.0839369051797,0.29444444444444445,46.45916130971886,1369.6187501388508
612,IN_CARRY,prediction,MJ1,180,18.926288065266302,15.388704687653595,11.005383274619128,0.6055555555555555,43.53234310746067,67.41202590101362,0.7888888888888889,56.212441978868064,64.48714303414359,1.0,67.38043822617519,67.38043822617519
612,IN_RESET,train,ATU1,582,3.0449881225686983,1.939482468709586,15.440009933740898,1.0,168.75035544816436,168.75035544816436,1.0,216.63010728430183,216.63010728430183,1.0,258.1828691151005,258.1828691151005
612,IN_RESET,train,ATU5,582,1.9436140119743273,1.3877077389102916,34.540019465798395,1.0,378.7793718642796,378.7793718642796,1.0,486.2639685351541,486.2639685351541,1.0,579.5544950500868,579.5544950500868
612,IN_RESET,train,MJ3,582,1.437047055184261,0.9424229210247496,2.778479147153724,1.0,29.822601983487214,29.822601983487214,1.0,38.473894626847816,38.473894626847816,1.0,46.10021025337252,46.10021025337252
612,IN_RESET,train,MJ1,582,2.032729038100668,1.3442533404405195,3.360180091541794,1.0,36.03979919505343,36.03979919505343,1.0,47.009792080035254,47.009792080035254,1.0,57.04238384368179,57.04238384368179
612,IN_RESET,prediction,ATU1,180,12.154097092015476,9.348394178805592,16.315516582867566,1.0,169.24425240651604,169.24425240651604,1.0,217.2556917056038,217.2556917056038,1.0,258.9174122818014,258.9174122818014
612,IN_RESET,prediction,ATU5,180,7.968747508502995,6.361807018387643,34.7057862624863,1.0,378.8464322105668,378.8464322105668,1.0,486.3503302278094,486.3503302278094,1.0,579.6577172827825,579.6577172827825
612,IN_RESET,prediction,MJ3,180,64.14332014978093,53.96225584148313,47.87936408598041,0.17777777777777778,31.20244848871928,427.1754121500009,0.24444444444444444,40.160395801243595,760.8173350074059,0.3055555555555556,47.999468966077764,1374.5834816813276
