fit_days,strategy,block,origin,target,teacher,horizon,encoder_sha256,decoder_sha256,baseline_sha256
432,IN,0,115,204,432,90,63dbfd99306ae1321a4611c9bc0450326e136c30dd82adab5f1953c3ba0faa70,fbffcf19d50003c18ea1ab7f07d56c627576d7bf4468c8a83257897e6362d379,55a0ae4177d8a3dc84e3dde98cdc1b594091f09fdc584ec2014d04bdf7b2a9e9
432,IN,0,115,234,432,120,63dbfd99306ae1321a4611c9bc0450326e136c30dd82adab5f1953c3ba0faa70,46549923967da840505bbaa82c68eaec05d5f46c652eb58d2d79a1588d9a214e,4f2a168f2b256d25048ea39bdf27ed77c75b336c17fae8fbc8432377ae62e24e
432,IN,0,115,264,432,150,63dbfd99306ae1321a4611c9bc0450326e136c30dd82adab5f1953c3ba0faa70,eea8c3618ae1813c23f6ad0c15412acc33d6cbea6dba864856c8c44ce08aa0ac,46e1b2b92d5f918a7351306d189c63e212ec8d4fdc025feffe6d6c5b2c2553c4
432,IN,0,115,294,432,180,63dbfd99306ae1321a4611c9bc0450326e136c30dd82adab5f1953c3ba0faa70,4c02582916107d96207387a4ae9948f06ea5da24f2ed2a169bbd36284ef188df,5ed3c31841f8456c5a0d2c1b53630c70dad4c2ba37d6310d3eaed74a4329ab71
432,IN,0,129,129,432,1,196f880fbf3243bcd0ebb726e75cd5879102e109df76ef3eb302fe75aa60a5a7,b13070c7c3b806c397345831f52ffb5ea597b8d6d1d89747233121737b2fe40c,0c07c9e36069f42aab7be4b270fa30a29dfb3234962782b70ad1411b930e6b1b
432,IN,0,129,135,432,7,196f880fbf3243bcd0ebb726e75cd5879102e109df76ef3eb302fe75aa60a5a7,54fff109c8199243875e5797c27c4c3502286536a0185fb02e86f64dc48f8fde,3d7245e3d0be31131a0ff58c1cad229a65d26e1900175092e77eea7301405a24
432,IN,0,129,158,432,30,196f880fbf3243bcd0ebb726e75cd5879102e109df76ef3eb302fe75aa60a5a7,0777c36e57ab1a7e636748804384dad7fd9219afd79326b700c06e66a06cd3d1,c61484c622bb60b7be3da7ea5641f29666a6956893139835f3065b0796a81173
432,IN,0,129,188,432,60,196f880fbf3243bcd0ebb726e75cd5879102e109df76ef3eb302fe75aa60a5a7,64acb21c6b3eac1c1654d3c7e7cef15861cf4565bfb5d693802d95dc115ff409,868e134f2bf6150e67a5b6aa152e2a5083d925c0f462573d715f4b00e9bdbab0
432,IN,0,129,218,432,90,196f880fbf3243bcd0ebb726e75cd5879102e109df76ef3eb302fe75aa60a5a7,d3739c1ee3a799e3bb82bef22f9f308b0874280e667b06868067c3ba65e90a3d,7c57ff5383d0fd40568c6a2fbef49d89d9f05d19c359aa87d32d2b82bbafe80b
432,IN,0,129,248,432,120,196f880fbf3243bcd0ebb726e75cd5879102e109df76ef3eb302fe75aa60a5a7,a05e297a38e2e7e8619e4a7f8fbae6c4425ddd85fc8b040f95c53d43b7583eea,37d06c4dd90b2883c29923f2dc221786de377b1e04b43c3b5a75e834d332476a
432,IN,0,129,278,432,150,196f880fbf3243bcd0ebb726e75cd5879102e109df76ef3eb302fe75aa60a5a7,b2d58489b23587b6ff6bd2737c1218f6aad77baf70ec598cd54bcb0e3b41c425,0a91831ce4ea8aa3f2ac21526014f73ee97492fd05d02243d0a9cceddc95653a
432,IN,0,129,308,432,180,196f880fbf3243bcd0ebb726e75cd5879102e109df76ef3eb302fe75aa60a5a7,c419ab3b8dfe4e1f11d0cc791a8b19eb13c358626d96ba7adbd70f96e7ce6faa,f3ec30d62664d896bb1b32c27fdeaf25e00c05e5c79aba5d73d5a31e49522661
432,IN,0,143,143,432,1,1ae2b8eb15ebe120b00e0dc92d56cb89c6d3d2ef53409e5785bcc268571ccc63,1fff7e24cb2adc432c953656bb91a8e6ef5eb5dce0832ae88734a499a23089b9,10edd49d0e5ac0fa53b2ab6a7567243877f1b00fa095ef0519ab2ca83fbd02de
432,IN,0,143,149,432,7,1ae2b8eb15ebe120b00e0dc92d56cb89c6d3d2ef53409e5785bcc268571ccc63,caff0691d5f728dc3c997cf259daa7dc8eef6f469c96e22cc0de293830d04c57,5b7295f53e9be9b2e8f39ccb84f2e2fe51aa6ec9d14869ef16b51a84ebcc3d27
432,IN,0,143,172,432,30,1ae2b8eb15ebe120b00e0dc92d56cb89c6d3d2ef53409e5785bcc268571ccc63,aaa9792d379b39ae028319a764bda1e3a061488b6a0c683e31ede5a957614f0d,d75d1fedf5371f18232d872179451b64e10cf288e8225bd68f3b39603a6c9c9a
432,IN,0,143,202,432,60,1ae2b8eb15ebe120b00e0dc92d56cb89c6d3d2ef53409e5785bcc268571ccc63,7a633607c19668183a6dd73cbaeaa9a834d792ccc6f8b9f324921452c87790a7,9b5dcc67567767f47e71299816b30b8622ddaf668f6699e3a51d9485d0c94880
432,IN,0,143,232,432,90,1ae2b8eb15ebe120b00e0dc92d56cb89c6d3d2ef53409e5785bcc268571ccc63,a61f86782a629134ce757fcff4c269424bc84b76634f5beb994c3a15679dfb00,8e2d79fc3af5839560f9408d4ef96b73cab0cb95c86e231940f01571a63cdf31
432,IN,0,143,262,432,120,1ae2b8eb15ebe120b00e0dc92d56cb89c6d3d2ef53409e5785bcc268571ccc63,594ef476f1558ecd801638796511be7367ddf890f1fc4c5e3c49e99b0e1c2818,ec1f3bf22d4f090e613740e2a7086b9c5be0fa9d3652bf86d83fd5ab58242e39
432,IN,0,143,292,432,150,1ae2b8eb15ebe120b00e0dc92d56cb89c6d3d2ef53409e5785bcc268571ccc63,f239be617b455d1c2b20820998b4d9cfb90899496d9507d31ef665b4bad3082e,c56726a247400a8397ab73f6cf07faff960283dbc73e7c24d3a2c73c8c5fe4e5
432,IN,0,143,322,432,180,1ae2b8eb15ebe120b00e0dc92d56cb89c6d3d2ef53409e5785bcc268571ccc63,b7da6fa15c55d88563b5951b7daf33d3375b8e0d523187557d999024fd75f85f,7a51a937273c774f757ce50971a58b5e689930755207f6c3fde936bebee583db
432,IN,0,157,157,432,1,dfe614e13588975cc7f15bb85757ac042245c87d1ed55f188094543516999402,e9aef905c50e78937d923ca7c0a33af4c12deab9e568c971f47c749a0cc7e2be,f574073cbb96cee8e094d46970357708e33bbdfe8e3601837f79cfc309d909d6
432,IN,0,157,163,432,7,dfe614e13588975cc7f15bb85757ac042245c87d1ed55f188094543516999402,c0eaa44ef51d5cd1f477f3ceb3453219ef8b808bc0a198494b38b796e1225d10,41c1b22dac9f85e3329c341048bfb736a9b489c310f31ae9543387e37da93d86
432,IN,0,157,186,432,30,dfe614e13588975cc7f15bb85757ac042245c87d1ed55f188094543516999402,566864846fff88614b694c474260d3b7edd36f4db125d4768270e49af70cf94e,aa2f4c50d4641c879287666f9a865f0a916b5733e31acfa889f5a2c4324b00fa
432,IN,0,157,216,432,60,dfe614e13588975cc7f15bb85757ac042245c87d1ed55f188094543516999402,bbf707f335d73f396d8da42b57c4bb14499956062bed7f9f773a644f7bd88d61,28f66bef0265fbbd852665ae17a32bd41e799de65a5f5cfb41319038b2d61e5c
432,IN,0,157,246,432,90,dfe614e13588975cc7f15bb85757ac042245c87d1ed55f188094543516999402,7fa1d5b707d336f03c390734dee45792243c12007027f5e6a12753bdc71934bd,7f69f59cafb8d9a249b354dfe52931958db8676ce85736312bb8b11252737678
432,IN,0,157,276,432,120,dfe614e13588975cc7f15bb85757ac042245c87d1ed55f188094543516999402,11d473bd6ecdd6ba4f3ccb6d3bab8f0bb89989701f09831eb59d0c28ef8e166a,57c1a7a4af4f6859945db1930622a3b1a782ef30924ffa44d7738f2937ababa0
432,IN,0,157,306,432,150,dfe614e13588975cc7f15bb85757ac042245c87d1ed55f188094543516999402,c5da21f46c35e794cd49419dc15763452bc8fa978c1f7eafc3b4dbacb61553db,a294313c98cf16af29f91a2cb001c6e2cca90aef641938b9e20b378637c6a2ee
432,IN,0,157,336,432,180,dfe614e13588975cc7f15bb85757ac042245c87d1ed55f188094543516999402,7f3465cd43b1ff7f0d01f156b37856dd0ece35e85f2cc23a18d49a7c9dc4e8cc,b7402c0847f0c3f2d9146a96b751b1a6ef8b317dd9962174d9d9b50717e1cfa9
432,IN,0,171,171,432,1,eda50c7207f84027b3cb4d36a44c82554137f8ecbf61d7e96aceba79aab5017b,6511a3bf4f297ea88539c633c26f4fc10d93ec53c28fb1174ed384a589c07768,7f8e94230352f0c7b2e6c8ed536bfcb215058bd5e99a943ede75ff09ed2018f4
432,IN,0,171,177,432,7,eda50c7207f84027b3cb4d36a44c82554137f8ecbf61d7e96aceba79aab5017b,6ea0fe259b2c3174d0917e21a8cd8b2cb7baff7cf10d7fbc21313415422f56b2,8624b379c6d6eae24a4964da9ceb4b38209ebac498583ccab3bc0a3bcf8963ed
432,IN,0,171,200,432,30,eda50c7207f84027b3cb4d36a44c82554137f8ecbf61d7e96aceba79aab5017b,d417602ae41a9aa62494918e7aa1c9bada73b47f07ca5eb47f9b20cfa988c3f4,3408dbe0b819c9cb5d8bb94ef7855629449453f9df7ccd7723fd5ae2acec93f1
432,IN,0,171,230,432,60,eda50c7207f84027b3cb4d36a44c82554137f8ecbf61d7e96aceba79aab5017b,0b12a1f33352f5366285677abccdc7cf66123bc8a1769d3e80715d981c2d37d8,0d71da3b1effc2577228e082df56f7917ffedb0356183bc14276a7babc63be5f
432,IN,0,171,260,432,90,eda50c7207f84027b3cb4d36a44c82554137f8ecbf61d7e96aceba79aab5017b,447f39670b04a90fd484537481157b3f5f4232d774d4e36bc7a49544ca1a1861,e28f03d019656b53ed071075323e2ee0fa1f9938779aeb2bf325af15b830ef01
432,IN,0,171,290,432,120,eda50c7207f84027b3cb4d36a44c82554137f8ecbf61d7e96aceba79aab5017b,e86fd912cae65413a26efe7b8091aea779484e00464f2d6b8216e22d6dc27b60,b8a65b0422444fbddaa50c78e2899084340012077fac1a55aca816340806c670
432,IN,0,171,320,432,150,eda50c7207f84027b3cb4d36a44c82554137f8ecbf61d7e96aceba79aab5017b,7953076981bdfda8ceeb484a7458f4e7241bea833ca544150d42c57d5d53b776,30a88601ba6e9d95052c0ca3d4c017b3939a76f9b94fc7195e184a88d4105127
432,IN,0,171,350,432,180,eda50c7207f84027b3cb4d36a44c82554137f8ecbf61d7e96aceba79aab5017b,1fdb69ecf75b901298b53c494e10eaa45cd17b4994a2c3d1ca110a6027457eeb,5838dbddfdba2e29a2353d9476719fc0f8b35107e3f3753f12509be5c2804ac2
432,IN,0,185,185,432,1,8bc95fb4b8a684367d91c013e07017e474febe50254ec58e7cf93b10eceab24a,7d27fcb58dd488a221e50a046250ff03b10e386e44945ad15f5a050d26a764e0,b42efaf04127d57907bab8220f85ce5cb4e32af8610ceca85b980b445b8a5798
432,IN,0,185,191,432,7,8bc95fb4b8a684367d91c013e07017e474febe50254ec58e7cf93b10eceab24a,8fa513d496a0cfe09ab6a4722678f9fe3fdf5f168d1522b599ac6e6d7a5b114a,7046b58c3f510f746e7c2f4706e77cf86fd164a7b7ed17fa10c419fc0ca08ecb
432,IN,0,185,214,432,30,8bc95fb4b8a684367d91c013e07017e474febe50254ec58e7cf93b10eceab24a,e27b599ff5d7a26788e18495e3c34c9ad572d146edb80f742695ed37f4591acb,2a8527e9a8f7db5b076c638a88ab51a32563c4cfdf8f9f5c8021feea56024454
432,IN,0,185,244,432,60,8bc95fb4b8a684367d91c013e07017e474febe50254ec58e7cf93b10eceab24a,2846fb48f634a2c4227338d8ea9613450f3290709fe3a5cabcb4f37ffbd44ad3,5a8126cc7772c007ad5c68462bf535167dff19777950c1800deeafd6273f0d65
432,IN,0,185,274,432,90,8bc95fb4b8a684367d91c013e07017e474febe50254ec58e7cf93b10eceab24a,9334a50af9583054def95df3a0e817a3372720bd7d0b77aa0a2cf6af722c3c2f,fce44414b2a0819001dc6b248c020829f9d142efae1842d97be1ea6044c4ff04
432,IN,0,185,304,432,120,8bc95fb4b8a684367d91c013e07017e474febe50254ec58e7cf93b10eceab24a,f235a1eb81cd3bb1edc03cddfc0eb64240ca7b911fd8fe4897274ce0db4b5461,188eff36a323e2a406e0a63036e3b2f7877f1d85e366032f48d9d066a1013d94
432,IN,0,185,334,432,150,8bc95fb4b8a684367d91c013e07017e474febe50254ec58e7cf93b10eceab24a,596de44187436dbc18dfc7012eeaf1074f90c9908202677eefb7d03bf0191c84,e0dc2227a65a192350f28e00738d0d6262efc2eabc17406ec8e86c28aec402dc
432,IN,0,185,364,432,180,8bc95fb4b8a684367d91c013e07017e474febe50254ec58e7cf93b10eceab24a,0184feb7e62bd4c36bdf7de3dd540684803e568642f053d337df2ac80ffd5439,fdcae8a087d890862a8a2c058dfd9f2d50ab4e732c9ba8cdac077362de991c4f
